step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_agent_loop_response_length_min,timing_s_agent_loop_response_length_max,timing_s_agent_loop_response_length_mean,timing_s_agent_loop_llm_response_length_min,timing_s_agent_loop_llm_response_length_max,timing_s_agent_loop_llm_response_length_mean,timing_s_agent_loop_num_turns_min,timing_s_agent_loop_num_turns_max,timing_s_agent_loop_num_turns_mean,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_adv,timing_per_token_ms_gen,timing_per_token_ms_update_actor,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
301,True,15440,0.06067417934536934,0.0016277589757009991,0.0002036948046679754,1.9411143057368463e-06,-0.0012219121272210032,-0.08481877413578331,-0.018185667548095807,0.2,965.0,1.0,0.0,1.0039009638130665,1.0039009638130665,7277504.15625,0.6170923095196486,0.6170923095196486,0.19431113108798642,-0.016963754827156664,0.3879415693378366,0.0016277589757009991,0.0002036948046679754,1.9411143057368463e-06,0.31493146158754826,-0.880753505975008,0.0,0.0,0.2,0.2,0.2,3.0,0.6640625,0.1625935933093268,190.00599718093872,199.314453125,131.65591049194336,5e-06,301,0,0.3187796473503113,0.9750000238418579,0.0,0.3187796473503113,0.9750000238418579,0.0,-0.07697126269340515,1.6299089193344116,-2.4748663902282715,-0.07697126269340515,1.6299089193344116,-2.4748663902282715,1826.2890625,4096.0,102.0,0.0703125,1019.546875,2801.0,91.0,1826.2890625,4096.0,102.0,0.0703125,0.0,688.3125,1024.0,209.0,0.0,3,31,17.4375,0.5625,0.4375,2.75,8,2.5502371788024902,8.0,8,8,2.7650967240333557e-05,0.8824167940765619,26.860069274902344,9.959340718050953,3.46451997756958e-06,0.1358036808669567,0.030688319602631964,26.860069274902344,0.042083652690052986,290,4096,102.0,4096.0,1826.2890625,91.0,2801.0,1019.546875,3.0,31.0,17.4375,28.794488916173577,8.173659443855286e-05,2.5659630428999662,0.0029854141175746918,29.374050745740533,60.767026426270604,3.867410123348236e-05,9.275245884427179e-06,0.12317707490930455,0.09126088795671697,321869,60.767026426270604,2648.385308029904,
302,True,7992,0.0684271827340126,0.0017515902763989288,-3.306650711465409e-05,4.528329100139672e-06,0.0013159753675608954,-0.049824614834506065,-0.008648947730762302,0.2,499.5,1.0,0.0,1.0272041633725166,1.0272041633725166,7101337.3125,0.3630275171017274,0.3630275171017274,0.15145676012909912,-0.009964922966901213,0.24398970874329912,0.0017515902763989288,-3.306650711465409e-05,4.528329100139672e-06,0.2155183998402208,-0.89597537368536,0.0,0.0,0.2,0.2,0.2,3.0,0.76953125,0.1542510252341985,190.00599718093872,199.314453125,131.41790008544922,5e-06,302,0,0.38795414566993713,3.950000047683716,0.0,0.38795414566993713,3.950000047683716,0.0,-0.050456609576940536,2.4508769512176514,-2.4748034477233887,-0.050456609576940536,2.4508769512176514,-2.4748034477233887,1418.515625,4096.0,138.0,0.0078125,734.96875,2321.0,82.0,1418.515625,4096.0,138.0,0.0078125,0.0,515.4375,963.0,216.0,0.0,3,31,14.09375,0.5,0.5,3.3125,8,3.103632926940918,8.0,8,8,5.348026752471924e-05,0.8026230577379465,20.90230124257505,7.075765435642097,5.513429641723633e-06,0.10888718068599701,0.025952789932489395,20.90230124257505,0.03101273626089096,216,3016,138.0,4096.0,1418.515625,82.0,2321.0,734.96875,3.0,31.0,14.09375,22.67395687662065,8.239969611167908e-05,2.1057735923677683,0.0030035432428121567,23.522010626271367,48.34266994893551,3.7515535950660706e-05,1.2133273180791274e-05,0.12487722022702347,0.09502076634755305,247546,48.34266994893551,2560.326107985797,
303,True,15136,0.06723953038454056,0.0009743717819219455,8.374628964702424e-05,2.8270310394873377e-06,-0.0015773653867654502,-0.020633243635529652,-0.005704014212824404,0.2,946.0,1.0,0.0,1.0464487336575985,1.0464487336575985,8139747.375,0.15136478189378977,0.15136478189378977,0.1929747645326912,-0.004126648727105931,0.14450766696008138,0.0009743717819219455,8.374628964702424e-05,2.8270310394873377e-06,0.06683744583278894,-0.9130149520933628,0.0,0.0,0.2,0.2,0.2,3.0,0.794921875,0.15976513603858022,190.00599718093872,199.314453125,131.42760467529297,5e-06,303,0,0.22026319801807404,0.9752500057220459,0.0,0.22026319801807404,0.9752500057220459,0.0,-0.06216828525066376,1.6201812028884888,-2.4738807678222656,-0.06216828525066376,1.6201812028884888,-2.4738807678222656,1677.734375,4096.0,111.0,0.0390625,893.0,2356.0,100.0,1677.734375,4096.0,111.0,0.0390625,0.0,599.5,1013.0,216.0,0.0,3,31,16.25,0.6875,0.3125,1.9375,8,1.7621054649353027,8.0,8,8,3.0485913157463074e-05,0.9997512958943844,22.27328601665795,8.694492873270065,4.7013163566589355e-06,0.09688090533018112,0.02831964523647912,22.27328601665795,0.04122321680188179,321,4096,111.0,4096.0,1677.734375,100.0,2356.0,893.0,3.0,31.0,16.25,24.252983391284943,8.296780288219452e-05,2.4225255511701107,0.0029932651668787003,27.1987914275378,53.907416040077806,3.817118704319e-05,1.0268984331592942e-05,0.11293589472076807,0.09331079855477724,291486,53.907416040077806,2703.5797800370633,
304,True,13096,0.06484460085630417,0.0014823619912931463,-0.0002428869302093517,1.1180749652339728e-05,-0.003659573869299493,-0.030266700239735655,-0.009712914079500479,0.2,818.5,1.0,0.0,0.9203874357044697,0.9203874357044697,6432166.125,0.2203548982506618,0.2203548982506618,0.15584211265202602,-0.0060533400479471314,0.18258591880625696,0.0014823619912931463,-0.0002428869302093517,1.1180749652339728e-05,0.1788414898328483,-0.8067667633295059,0.0,0.0,0.2,0.2,0.2,3.0,0.724609375,0.16103751577236514,190.00599718093872,199.314453125,131.60382461547852,5e-06,304,0,0.28155577182769775,0.9857142567634583,0.0,0.28155577182769775,0.9857142567634583,0.0,-0.03659507632255554,1.2130675315856934,-0.7245673537254333,-0.03659507632255554,1.2130675315856934,-0.7245673537254333,1914.15625,4096.0,114.0,0.015625,1086.2421875,2611.0,103.0,1914.15625,4096.0,114.0,0.015625,0.0,562.375,961.0,216.0,0.0,3,31,18.15625,0.625,0.375,2.375,8,2.252446413040161,8.0,8,8,3.078766167163849e-05,1.0139079615473747,25.44525601156056,10.637880464812042,3.9637088775634766e-06,0.10244488343596458,0.028949517829460092,25.44525601156056,0.04452080652117729,295,4061,114.0,4096.0,1914.15625,103.0,2611.0,1086.2421875,3.0,31.0,18.15625,27.199855100363493,8.67694616317749e-05,2.58212698623538,0.002969004213809967,29.507225573062897,59.323268577456474,4.038959741592407e-05,9.366062075893597e-06,0.11101437929719153,0.0930839050747104,316996,59.323268577456474,2671.767820632713,
305,True,10496,0.06747417896986008,0.0023994064795260783,-3.523497196056269e-05,7.392402494588168e-06,-0.0015648429707653122,-0.02233094349503517,-0.006031031729435199,0.2,656.0,1.0,0.0,1.1542751267552376,1.1542751267552376,8512281.375,0.1631448781117797,0.1631448781117797,0.15589837985777566,-0.004466188699007035,0.18092210416405696,0.0023994064795260783,-3.523497196056269e-05,7.392402494588168e-06,0.10838599782437086,-1.0024568922817707,0.0,0.0,0.2,0.2,0.2,3.0,0.94140625,0.1496809836945053,190.00599718093872,199.314453125,131.45509338378906,5e-06,305,0,0.5094937682151794,0.9937499761581421,0.0,0.5094937682151794,0.9937499761581421,0.0,-0.1168714091181755,0.5397446751594543,-2.47485089302063,-0.1168714091181755,0.5397446751594543,-2.47485089302063,1245.171875,4096.0,101.0,0.0078125,677.7421875,2521.0,90.0,1245.171875,4096.0,101.0,0.0078125,0.0,540.75,1018.0,220.0,0.0,3,31,11.3828125,0.4375,0.5625,4.3125,8,4.075950622558594,8.0,8,8,4.991888999938965e-05,0.8934280965477228,23.686740985140204,6.49824580749555,5.202367901802063e-06,0.08939898945391178,0.022037892427761108,23.686740985140204,0.0360154677182436,942,3769,101.0,4096.0,1245.171875,90.0,2521.0,677.7421875,3.0,31.0,11.3828125,25.71897840499878,8.443742990493774e-05,2.014437658712268,0.002990884706377983,22.13629997894168,49.90193223953247,4.170462489128113e-05,1.3083599621947625e-05,0.16136689466187387,0.09683505533268742,228598,49.90193223953247,2290.4724300325183,
306,True,18664,0.06111842766404152,0.0021204554177529644,-0.0001808483584682108,3.2699150096959784e-05,-6.266362652240787e-05,-0.025955890421755612,-0.0052538420059136115,0.2,1166.5,1.0,0.0,1.0524950958788395,1.0524950958788395,7806933.15625,0.18964193668216467,0.18964193668216467,0.15960099876912992,-0.005191178084351123,0.23932762607170374,0.0021204554177529644,-0.0001808483584682108,3.2699150096959784e-05,0.13025927636772394,-0.9256049543619156,0.0,0.0,0.2,0.2,0.2,3.0,0.90234375,0.16601179181644155,190.00599718093872,199.314453125,131.56612396240234,5e-06,306,0,0.33282655477523804,0.9944897890090942,0.0,0.33282655477523804,0.9944897890090942,0.0,-0.0839441642165184,2.4746272563934326,-2.4748663902282715,-0.0839441642165184,2.4746272563934326,-2.4748663902282715,2190.203125,4096.0,105.0,0.125,1043.453125,2302.0,94.0,2190.203125,4096.0,105.0,0.125,0.0,682.125,1009.0,235.0,0.0,3,31,20.15625,0.5625,0.4375,2.8125,8,2.6626124382019043,8.0,8,8,2.9996037483215332e-05,0.9561662431806326,21.87426708266139,10.510323527705623,3.891065716743469e-06,0.21058695577085018,0.04778308518871199,21.87426708266139,0.028207940980792046,655,2945,105.0,4096.0,2190.203125,94.0,2302.0,1043.453125,3.0,31.0,20.15625,23.953624933958054,8.375197649002075e-05,2.8349442090839148,0.0029586590826511383,33.53059898875654,60.35208229161799,4.233047366142273e-05,8.047313216769765e-06,0.08544307724725181,0.09120051512208775,367658,60.35208229161799,3045.9429570590164,
307,True,12576,0.0621584914624691,0.00227994845045032,1.6255128912234795e-05,5.438565949589247e-06,-0.003254263436247129,-0.012197018120787106,-0.005693667088053189,0.2,786.0,1.0,0.0,1.1138004250824451,1.1138004250824451,7843052.21875,0.08895046508405358,0.08895046508405358,0.1500528806402619,-0.0024394036241574216,0.16038258647305015,0.00227994845045032,1.6255128912234795e-05,5.438565949589247e-06,0.09670778596773744,-0.9837093874812126,0.0,0.0,0.2,0.2,0.2,3.0,0.869140625,0.15996073833616592,190.00599718093872,199.314453125,131.70621871948242,5e-06,307,0,0.27388429641723633,0.9712499976158142,0.0,0.27388429641723633,0.9712499976158142,0.0,-0.007599615957587957,0.9353018403053284,-2.47477650642395,-0.007599615957587957,0.9353018403053284,-2.47477650642395,1733.6953125,4096.0,123.0,0.0546875,920.0078125,2865.0,112.0,1733.6953125,4096.0,123.0,0.0546875,0.0,579.3125,1004.0,209.0,0.0,3,31,17.03125,0.6875,0.3125,2.4375,8,2.1910743713378906,8.0,8,8,5.2580609917640686e-05,1.1464212071150541,28.22950472868979,9.027504255442182,4.868954420089722e-06,0.09566758386790752,0.02934746805112809,28.22950472868979,0.03500205837190151,277,4096,123.0,4096.0,1733.6953125,112.0,2865.0,920.0078125,3.0,31.0,17.03125,29.993940560147166,7.7810138463974e-05,2.4829964116215706,0.0030018724501132965,27.604057755321264,60.11309514194727,3.8368627429008484e-05,1.0139234459031958e-05,0.13516080878608808,0.09323647764957446,296065,60.11309514194727,2462.566594690315,
308,True,11624,0.06176991015672684,0.0019501375754771288,-0.00017634975642977224,0.0,0.0010081938207804342,-0.009930308879120275,-0.0009778679650480626,0.2,726.5,1.0,0.0,0.9495105408132076,0.9495105408132076,7312686.96875,0.07305869209812954,0.07305869209812954,0.16856202057957553,-0.001986061775824055,0.1437865876347921,0.0019501375754771288,-0.00017634975642977224,0.0,0.08426573872566223,-0.8209289871156216,0.0,0.0,0.2,0.2,0.2,3.0,0.53515625,0.15566394554257287,190.00599718093872,199.314453125,131.44904708862305,5e-06,308,0,0.32505467534065247,0.9750000238418579,0.0,0.32505467534065247,0.9750000238418579,0.0,-0.03578059747815132,0.35872411727905273,-2.4748663902282715,-0.03578059747815132,0.35872411727905273,-2.4748663902282715,1482.75,4096.0,98.0,0.015625,783.3046875,2838.0,87.0,1482.75,4096.0,98.0,0.015625,0.0,527.9375,914.0,248.0,0.0,3,31,13.59375,0.625,0.375,2.875,8,2.6004374027252197,8.0,8,8,5.581974983215332e-05,0.8884303662925959,25.306034890934825,7.577683730065473,4.606321454048157e-06,0.09767165593802929,0.02459968284529168,25.306034890934825,0.03889819234609604,914,4096,98.0,4096.0,1482.75,87.0,2838.0,783.3046875,3.0,31.0,13.59375,27.209445636719465,8.418038487434387e-05,2.2543272338807583,0.003049178048968315,24.606334371492267,54.10220333561301,3.887340426445007e-05,1.1847541454136937e-05,0.1433645550746052,0.09560759057649851,257368,54.10220333561301,2378.5352918389035,
309,True,10848,0.07582028955221176,0.0030394306741072796,0.0003681611938191054,6.79349232086679e-05,0.0007717024896010116,-0.009341437602415681,-0.0010965852811750665,0.2,678.0,1.0,0.0,1.0019655115902424,1.0019655115902424,6714478.09375,0.06757358461618423,0.06757358461618423,0.17235012886007134,-0.0018682875204831364,0.05238504951337894,0.0030394306741072796,0.0003681611938191054,6.79349232086679e-05,0.04900988191366196,-0.872309934347868,0.0,0.0,0.2,0.2,0.2,3.0,0.935546875,0.14512815175712782,190.00599718093872,199.314453125,131.5118179321289,5e-06,309,0,0.3280647397041321,0.989062488079071,0.0,0.3280647397041321,0.989062488079071,0.0,-0.013118019327521324,2.4748666286468506,-2.4732863903045654,-0.013118019327521324,2.4748666286468506,-2.4732863903045654,968.140625,4096.0,123.0,0.0078125,547.3671875,2582.0,112.0,968.140625,4096.0,123.0,0.0078125,0.0,530.75,850.0,220.0,0.0,3,31,10.3125,0.5625,0.4375,2.75,8,2.6245179176330566,8.0,8,8,2.9921531677246094e-05,1.0904660411179066,24.70515164360404,5.345152930211043,3.980472683906555e-06,0.10014020465314388,0.01692651708435733,24.70515164360404,0.05166440270841122,290,4096,123.0,4096.0,968.140625,112.0,2582.0,547.3671875,3.0,31.0,10.3125,26.605708060786128,8.169375360012054e-05,1.8499330561608076,0.0029921680688858032,19.020590413361788,47.507797034457326,3.991834819316864e-05,1.5595743043739658e-05,0.21469721325338623,0.0991388965451625,191858,47.507797034457326,2019.2264425652668,
310,True,10208,0.06862715631723404,0.0026261547700414667,-0.0001831691010920622,1.3224606846051756e-05,0.0006536466316902079,-0.062384706805460155,-0.011823295353678986,0.2,638.0,1.0,0.0,1.090366043150425,1.090366043150425,8091235.5,0.4553138967603445,0.4553138967603445,0.1258664343834142,-0.01247694136109203,0.26647121702510734,0.0026261547700414667,-0.0001831691010920622,1.3224606846051756e-05,0.19975881092250347,-0.9530701972544193,0.0,0.0,0.2,0.2,0.2,3.0,1.125,0.1563252973489873,190.00599718093872,199.314453125,131.4068603515625,5e-06,310,0,0.31886082887649536,0.9912499785423279,0.0,0.31886082887649536,0.9912499785423279,0.0,-0.1412259340286255,2.4748663902282715,-2.467360258102417,-0.1412259340286255,2.4748663902282715,-2.467360258102417,1677.7421875,4091.0,118.0,0.0,915.078125,2901.0,107.0,1677.7421875,4091.0,118.0,0.0,0.0,511.4375,1007.0,220.0,0.0,3,31,16.0625,0.5,0.5,2.875,8,2.550886869430542,8.0,8,8,5.124323070049286e-05,1.0878851339221,27.686899226158857,8.953077112528263,4.868954420089722e-06,0.16986681707203388,0.030927042869734578,27.686899226158857,0.046202799305319786,256,4074,118.0,4091.0,1677.7421875,107.0,2901.0,915.078125,3.0,31.0,16.0625,29.448701875284314,8.101016283035278e-05,2.320203537121415,0.0030648354440927505,26.63224304653704,58.4406027123332,4.090927541255951e-05,1.0937442478428172e-05,0.1371295215169397,0.09504217492474365,280215,58.4406027123332,2397.434206653587,
311,True,13256,0.06514091044664383,0.0007959670547279529,-2.7751772677220288e-05,3.345824325151625e-06,-0.003192603588104248,0.0,-0.003192603588104248,0.2,828.5,1.0,0.0,1.0454388111829758,1.0454388111829758,7182450.0625,0.0,0.0,0.19915276859750852,0.0,0.0,0.0007959670547279529,-2.7751772677220288e-05,3.345824325151625e-06,0.0,-0.9202704355120659,0.0,0.0,0.2,0.2,0.2,3.0,0.73046875,0.1560302228743299,190.00599718093872,199.314453125,131.54424667358398,5e-06,311,0,0.18306288123130798,0.989062488079071,0.0,0.18306288123130798,0.989062488079071,0.0,-0.007125880103558302,1.7527097463607788,-1.5952887535095215,-0.007125880103558302,1.7527097463607788,-1.5952887535095215,1423.015625,4096.0,117.0,0.0078125,812.4609375,2992.0,106.0,1423.015625,4096.0,117.0,0.0078125,0.0,614.125,1023.0,217.0,0.0,3,31,14.5390625,0.8125,0.1875,1.5,8,1.4645029306411743,8.0,8,8,3.324449062347412e-05,1.0623295400291681,27.856355916708708,7.792049092342495,4.624947905540466e-06,0.16062352806329727,0.025741419260157272,27.856355916708708,0.03380242548882961,252,4096,117.0,4096.0,1423.015625,106.0,2992.0,812.4609375,3.0,31.0,14.5390625,29.64914144203067,8.684396743774414e-05,2.223662020638585,0.0030326731503009796,24.55894835293293,56.4638155400753,4.1309744119644165e-05,1.1630399343062732e-05,0.16277679137631718,0.09418435902395718,260754,56.4638155400753,2309.036304984821,
312,True,11872,0.06424258649349213,0.0026767684967126115,-0.0004331188131345698,1.5146500118135009e-05,-0.001167940694358549,-0.04204801280138781,-0.009577543190971483,0.2,742.0,1.0,0.0,1.0073886290192604,1.0073886290192604,7073354.90625,0.3079425806645304,0.3079425806645304,0.15580083214428347,-0.008409602560277563,0.3346278571619836,0.0026767684967126115,-0.0004331188131345698,1.5146500118135009e-05,0.18849646230228245,-0.8834672421216965,0.0,0.0,0.2,0.2,0.2,3.0,1.1328125,0.16073406009737262,190.00599718093872,199.314453125,131.67457580566406,5e-06,312,0,0.37942633032798767,0.9837499856948853,0.0,0.37942633032798767,0.9837499856948853,0.0,-0.0435585156083107,1.207446813583374,-2.474865198135376,-0.0435585156083107,1.207446813583374,-2.474865198135376,1798.2890625,4096.0,151.0,0.0625,971.296875,2839.0,117.0,1798.2890625,4096.0,151.0,0.0625,0.0,605.625,1022.0,218.0,0.0,3,31,17.1484375,0.5625,0.4375,3.4375,8,3.0354108810424805,8.0,8,8,4.2304396629333496e-05,1.1544501315802336,26.74834886007011,9.449144715705188,5.058944225311279e-06,0.11863219924271107,0.029415575540042482,26.74834886007011,0.03604783117771149,218,3961,151.0,4096.0,1798.2890625,117.0,2839.0,971.296875,3.0,31.0,17.1484375,28.735139090567827,8.56500118970871e-05,2.4858216363936663,0.0029433611780405045,28.35150247067213,59.60469724051654,3.764405846595764e-05,9.56565359891747e-06,0.12483714594413886,0.09213978008089714,307701,59.60469724051654,2581.180798204264,
313,True,10024,0.05617275461554527,0.0017574472312844591,0.0001465585234967648,2.6879579991145874e-05,0.001672039631557709,-0.01077619332500035,-0.0004831989463127684,0.2,626.5,1.0,0.0,1.0094434767961502,1.0094434767961502,6741754.25,0.07811471942113712,0.07811471942113712,0.11750847878887949,-0.00215523866500007,0.15366973058882424,0.0017574472312844591,0.0001465585234967648,2.6879579991145874e-05,0.1307391810696572,-0.8948828652501106,0.0,0.0,0.2,0.2,0.2,3.0,0.529296875,0.16396985000417014,190.00599718093872,199.314453125,131.4549903869629,5e-06,313,0,0.26630106568336487,0.9938775300979614,0.0,0.26630106568336487,0.9938775300979614,0.0,-0.03288672864437103,2.4748661518096924,-2.4726569652557373,-0.03288672864437103,2.4748661518096924,-2.4726569652557373,2196.03125,4096.0,139.0,0.015625,1159.2578125,2600.0,116.0,2196.03125,4096.0,139.0,0.015625,0.0,493.4375,995.0,218.0,0.0,3,31,21.40625,0.625,0.375,2.3125,8,2.130408763885498,8.0,8,8,5.307048559188843e-05,1.1764400359243155,24.152961567044258,11.455763632868184,5.286186933517456e-06,0.1768715474754572,0.04328485447331332,24.152961567044258,0.03912872076034546,252,3843,139.0,4096.0,2196.03125,116.0,2600.0,1159.2578125,3.0,31.0,21.40625,25.866199791431427,7.98497349023819e-05,2.7005715519189835,0.003005644306540489,31.386362083256245,59.98507480695844,4.11495566368103e-05,8.730942177650352e-06,0.09202040538838326,0.09117263540446023,344252,59.98507480695844,2869.480459163033,
314,True,12592,0.060716815292835236,0.0021741965356341098,-3.937598580705526e-05,1.0870209507629625e-05,0.0003820942793026916,-0.061294279468711466,-0.011876762026986398,0.2,787.0,1.0,0.0,1.0788519158959389,1.0788519158959389,7386802.59375,0.4452498899772763,0.4452498899772763,0.16124670101052258,-0.012258855893742295,0.35843728507940753,0.0021741965356341098,-3.937598580705526e-05,1.0870209507629625e-05,0.25274416035972536,-0.9488203823566437,0.0,0.0,0.2,0.2,0.2,3.0,1.1015625,0.1589989757157308,190.00599718093872,199.314453125,131.59315490722656,5e-06,314,0,0.40167665481567383,0.9859374761581421,0.0,0.40167665481567383,0.9859374761581421,0.0,-0.06011869013309479,1.6190351247787476,-2.4748504161834717,-0.06011869013309479,1.6190351247787476,-2.4748504161834717,1673.4609375,3926.0,112.0,0.0,858.0078125,2056.0,101.0,1673.4609375,3926.0,112.0,0.0,0.0,596.0625,1004.0,219.0,0.0,3,31,16.375,0.5,0.5,3.4375,8,3.2134132385253906,8.0,8,8,3.055855631828308e-05,1.0377544090151787,19.463669860735536,8.325655949636712,3.1981617212295532e-06,0.10257911123335361,0.028911237968713976,19.463669860735536,0.0636442992836237,330,3420,112.0,3926.0,1673.4609375,101.0,2056.0,858.0078125,3.0,31.0,16.375,21.260559743270278,8.367747068405151e-05,2.414414431899786,0.0030905213207006454,26.781150253489614,50.49158804304898,3.775954246520996e-05,1.0638664231892866e-05,0.09925425761203288,0.0921901633172218,290499,50.49158804304898,2876.7069056366518,
315,True,13624,0.0645810216665268,0.0029878906352678314,-0.00014148687671422522,4.576774927045335e-06,-0.0015889306832832517,-0.04715261468663812,-0.011019453830158454,0.2,851.5,1.0,0.0,1.3117160871624947,1.3117160871624947,9204251.75,0.33906022273004055,0.33906022273004055,0.2040042400031921,-0.009430522937327624,0.1340466247658657,0.0029878906352678314,-0.00014148687671422522,4.576774927045335e-06,0.1816242439672351,-1.17757997661829,0.0,0.0,0.2,0.2,0.2,3.0,0.984375,0.15422663594940395,190.00599718093872,199.314453125,131.4419708251953,5e-06,315,0,0.43697983026504517,0.9897959232330322,0.0,0.43697983026504517,0.9897959232330322,0.0,-0.13906462490558624,1.6201814413070679,-1.619940996170044,-0.13906462490558624,1.6201814413070679,-1.619940996170044,1390.6328125,4096.0,131.0,0.046875,735.5078125,2370.0,112.0,1390.6328125,4096.0,131.0,0.046875,0.0,595.0,963.0,216.0,0.0,3,31,12.0078125,0.375,0.625,4.0625,8,3.4958384037017822,8.0,8,8,5.1744282245635986e-05,1.1517278142273426,22.427979262545705,7.048264993791236,5.2656978368759155e-06,0.09566707536578178,0.024331086533493362,22.427979262545705,0.04134324751794338,410,3818,131.0,4096.0,1390.6328125,112.0,2370.0,735.5078125,3.0,31.0,12.0078125,24.121789328753948,0.00010422058403491974,2.188873078674078,0.002958180382847786,24.116050101816654,50.45969405770302,4.361569881439209e-05,1.1639001982396142e-05,0.1355149090665443,0.09488493554013658,254161,50.45969405770302,2518.4556183530863,
316,True,14592,0.05834241956472397,0.002512071833734808,-9.995803202400566e-05,1.3298026033226051e-05,-0.004283846271391667,-0.04369251016396447,-0.013022348671256623,0.2,912.0,1.0,0.0,1.017670314759016,1.017670314759016,7422989.65625,0.31843929932801984,0.31843929932801984,0.15589735720738102,-0.008738502032792896,0.22041492415910185,0.002512071833734808,-9.995803202400566e-05,1.3298026033226051e-05,0.16696858685463667,-0.8851114138960838,0.0,0.0,0.2,0.2,0.2,3.0,1.046875,0.15954693132587894,190.00599718093872,199.314453125,131.56837463378906,5e-06,316,0,0.3789496421813965,0.9737499952316284,0.0,0.3789496421813965,0.9737499952316284,0.0,-0.11211256682872772,2.2867634296417236,-2.3038997650146484,-0.11211256682872772,2.2867634296417236,-2.3038997650146484,1783.9921875,4096.0,135.0,0.0078125,909.5234375,3166.0,85.0,1783.9921875,4096.0,135.0,0.0078125,0.0,603.8125,960.0,215.0,0.0,3,31,17.7734375,0.5,0.5,3.25,8,3.031597137451172,8.0,8,8,5.1993876695632935e-05,0.8769338354468346,30.334194116294384,8.883931864780607,5.295500159263611e-06,0.18867463804781437,0.03358296534861438,30.334194116294384,0.03181402198970318,289,4096,135.0,4096.0,1783.9921875,85.0,3166.0,909.5234375,3.0,31.0,17.7734375,32.15126353688538,8.134357631206512e-05,2.5098795499652624,0.0029630009084939957,28.42999536730349,63.12363666296005,3.835931420326233e-05,9.69444641715879e-06,0.1407975596204325,0.09301821877215764,305639,63.12363666296005,2420.9552566807683,
