step,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_pg_loss,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_gen,timing_per_token_ms_adv,timing_per_token_ms_update_actor,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
26,0.13902151584625244,0.0011864782354678027,-0.00021670701266884862,0.0,0.00427531823515892,1.19140625,0.3036327020670401,168.38508558273315,172.716796875,166.886474609375,5e-06,26,0,0.6903513073921204,3.2203125953674316,0.0,0.6903513073921204,3.2203125953674316,0.0,-0.1386476308107376,2.474860906600952,-2.4747750759124756,-0.1386476308107376,2.474860906600952,-2.4747750759124756,1256.21875,3812.0,290.0,0.0,146.140625,374.0,43.0,1256.21875,3812.0,290.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,20.1875,0.125,0.875,5.875,8,5.522810459136963,8.0,8,8,3.3468008041381836e-05,0.4584437534213066,4.145232882350683,1.6283260471973335,0.0,0.0,0.0,4.145232882350683,0.0,130,3184,6.80333710834384,0.00010899454355239868,1.3208349961787462,0.003135448321700096,8.633075427263975,16.793479561805725,3.5645440220832825e-05,0.04231036287186149,1.7670869055321896e-05,0.04865458772325782,177436,16.793479561805725,5282.883733146996,
27,0.11780284345149994,0.0014025796263013035,-2.534913278395834e-05,0.0,0.016123314388096333,1.19921875,0.30980918127959856,168.38508558273315,172.716796875,167.3719596862793,5e-06,27,0,0.5249402523040771,1.623437523841858,0.0,0.5249402523040771,1.623437523841858,0.0,-0.12643980979919434,2.4748663902282715,-2.4401967525482178,-0.12643980979919434,2.4748663902282715,-2.4401967525482178,1618.5,3693.0,262.0,0.0,180.40625,316.0,46.0,1618.5,3693.0,262.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,26.859375,0.0,1.0,4.8125,8,4.199521541595459,8.0,8,8,3.067776560783386e-05,0.5164970830082893,3.610071435570717,2.059910671552643,0.0,0.0,0.0,3.610071435570717,0.0,130,2734,7.592032803222537,9.906291961669922e-05,1.6171766798943281,0.0029964428395032883,10.616063455119729,19.852059556171298,3.5703182220458984e-05,0.03664674468654685,1.3388452778735738e-05,0.04743379796575515,223808,19.852059556171298,5636.896246627118,
28,0.10665068030357361,0.0030188806558726355,-0.00017997614915543636,0.0,0.009259466081857681,1.39453125,0.3124141781229073,168.38508558273315,172.716796875,167.48462677001953,5e-06,28,0,0.5352645516395569,0.9918367266654968,0.0,0.5352645516395569,0.9918367266654968,0.0,-0.11219142377376556,2.4748661518096924,-2.4575366973876953,-0.11219142377376556,2.4748661518096924,-2.4575366973876953,1557.09375,3218.0,269.0,0.0,185.8828125,307.0,48.0,1557.09375,3218.0,269.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,26.671875,0.125,0.875,4.625,8,4.282115936279297,8.0,8,8,4.5806169509887695e-05,0.5236102603375912,3.4662814624607563,2.0986812306946376,0.0,0.0,0.0,3.4662814624607563,0.0,130,2272,6.903536954894662,9.39834862947464e-05,1.5667732991278172,0.0030265673995018005,10.167476743459702,18.668738456442952,3.5682693123817444e-05,0.03463753063045468,1.4015260152915519e-05,0.047082986383109364,215948,18.668738456442952,5783.679505282053,
29,0.11460942029953003,0.0024997093132697046,-0.00015808928810656653,0.0,0.008805866935290396,1.375,0.3030786012502059,168.38508558273315,172.716796875,167.27789306640625,5e-06,29,0,0.6858868598937988,0.9959183931350708,0.0,0.6858868598937988,0.9959183931350708,0.0,-0.12609198689460754,1.0317883491516113,-2.47369647026062,-0.12609198689460754,1.0317883491516113,-2.47369647026062,1241.6796875,3754.0,321.0,0.0,149.8515625,306.0,48.0,1241.6796875,3754.0,321.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,21.03125,0.0625,0.9375,6.1875,8,5.487094879150391,8.0,8,8,3.10409814119339e-05,0.5417188480496407,3.2254429012537003,1.6130724400718464,0.0,0.0,0.0,3.2254429012537003,0.0,130,3217,6.716940734535456,9.441561996936798e-05,1.3274659123271704,0.0030181314796209335,8.37714901380241,16.46017193607986,3.678165376186371e-05,0.04226218727489512,1.718998422110741e-05,0.04771265279112863,175575,16.46017193607986,5333.328250817008,
30,0.10578715056180954,0.0016192968068935443,0.000268185504523899,0.0,0.013895445154048502,1.36328125,0.3046805572121202,168.38508558273315,172.716796875,166.94940567016602,5e-06,30,0,0.6493430733680725,0.9959183931350708,0.0,0.6493430733680725,0.9959183931350708,0.0,-0.16534674167633057,2.4748666286468506,-2.388376474380493,-0.16534674167633057,2.4748666286468506,-2.388376474380493,1376.125,3735.0,296.0,0.0,155.8359375,302.0,49.0,1376.125,3735.0,296.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,21.625,0.0625,0.9375,5.625,8,5.19474458694458,8.0,8,8,3.0249357223510742e-05,0.5206965133547783,3.4070743918418884,1.7199246479722206,0.0,0.0,0.0,3.4070743918418884,0.0,130,2493,6.847728995606303,9.503215551376343e-05,1.4501621164381504,0.003006499260663986,9.367018612101674,17.69365586526692,3.664195537567139e-05,0.03887574368474829,1.559517003830186e-05,0.048588153643983285,192784,17.69365586526692,5447.828347855451,
31,0.11448157578706741,0.0010555959670455195,0.00016438270222352003,0.0,-0.002413018577499315,1.19921875,0.31182305659558684,168.38508558273315,172.716796875,166.91985702514648,5e-06,31,0,0.5461380481719971,3.301562547683716,0.0,0.5461380481719971,3.301562547683716,0.0,-0.08743227273225784,2.4748663902282715,-2.474379062652588,-0.08743227273225784,2.4748663902282715,-2.474379062652588,1642.9375,3133.0,304.0,0.0,193.0234375,616.0,46.0,1642.9375,3133.0,304.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,27.171875,0.125,0.875,4.6875,8,4.369104385375977,8.0,8,8,5.514360964298248e-05,0.5472952965646982,6.097849911078811,2.171355285550817,0.0,0.0,0.0,6.097849911078811,0.0,130,2888,9.49761706776917,9.730271995067596e-05,1.6411835197359324,0.0031653661280870438,10.716322721913457,21.88425648212433,3.9555132389068604e-05,0.04516308949180759,1.3948276730386733e-05,0.0472217837712547,226936,21.88425648212433,5184.914556849753,
32,0.12335243821144104,0.0013763255956291687,-8.906193852453725e-05,0.0,0.011795333499321714,0.880859375,0.3002290290115266,168.38508558273315,172.716796875,167.3446273803711,5e-06,32,0,0.7988408803939819,2.668750047683716,0.0,0.7988408803939819,2.668750047683716,0.0,-0.06971536576747894,2.4639484882354736,-2.4745678901672363,-0.06971536576747894,2.4639484882354736,-2.4745678901672363,1143.3515625,3525.0,265.0,0.0,153.1484375,1118.0,49.0,1143.3515625,3525.0,265.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,20.359375,0.0625,0.9375,6.625,8,6.3907270431518555,8.0,8,8,4.4947490096092224e-05,0.5532137807458639,10.573851387947798,1.6404009272664553,0.0,0.0,0.0,10.573851387947798,0.0,130,3525,12.928492253646255,9.59206372499466e-05,1.2361651957035065,0.003054549917578697,7.925034277141094,22.117323076352477,3.590993583202362e-05,0.08834014754898396,1.8740834765405624e-05,0.0486231235061329,162989,22.117323076352477,3684.6457285390356,
33,0.10387785732746124,0.0014022431896592025,-0.00020841772220592247,3.4057658922392875e-05,0.0067412154749035835,1.5703125,0.3074188546953185,168.38508558273315,172.716796875,167.66471099853516,5e-06,33,0,0.6485720276832581,2.4000000953674316,0.0,0.6485720276832581,2.4000000953674316,0.0,-0.21375349164009094,2.4748692512512207,-2.4738857746124268,-0.21375349164009094,2.4748692512512207,-2.4738857746124268,1418.1875,3665.0,343.0,0.0,158.9296875,326.0,48.0,1418.1875,3665.0,343.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,22.578125,0.0,1.0,5.625,8,5.1885762214660645,8.0,8,8,3.104843199253082e-05,0.5001493375748396,3.808793030679226,1.765605444306857,0.0,0.0,0.0,3.808793030679226,0.0,130,2415,8.258334428071976,9.782612323760986e-05,1.4341526068747044,0.003008496016263962,9.424868123605847,19.145014783367515,3.6325305700302124e-05,0.04549344689564131,1.5181543015340327e-05,0.04755999012759803,198168,19.145014783367515,5175.446512900086,
34,0.0957200825214386,0.0013249247931526043,0.00011922893372684484,0.0,0.009604265447705984,1.0859375,0.30516284672005467,168.38508558273315,172.716796875,167.91604614257812,5e-06,34,0,0.5271457433700562,0.989062488079071,0.0,0.5271457433700562,0.989062488079071,0.0,-0.12620007991790771,2.4748663902282715,-2.4692249298095703,-0.12620007991790771,2.4748663902282715,-2.4692249298095703,1408.640625,3245.0,295.0,0.0,175.2109375,330.0,53.0,1408.640625,3245.0,295.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,25.765625,0.0625,0.9375,4.625,8,4.217165946960449,8.0,8,8,3.3915042877197266e-05,0.5442406516522169,3.697817750275135,1.959914019156713,0.0,0.0,0.0,3.697817750275135,0.0,130,3245,6.722579011693597,0.00010563991963863373,1.4423136319965124,0.0029838066548109055,10.460640106350183,18.651578160002828,3.8741156458854675e-05,0.03728427790363935,1.5150379570089798e-05,0.053114255208789124,196946,18.651578160002828,5279.606859818938,
35,0.09072688966989517,0.002068488705845084,-3.3308877391391434e-05,0.0,-0.0014716987498104572,0.919921875,0.30908868977789505,168.38508558273315,172.716796875,167.3751449584961,5e-06,35,0,0.583428144454956,0.9981632828712463,0.0,0.583428144454956,0.9981632828712463,0.0,-0.13960705697536469,2.474865198135376,-2.4740564823150635,-0.13960705697536469,2.474865198135376,-2.4740564823150635,1558.5625,3738.0,328.0,0.0,165.8671875,391.0,54.0,1558.5625,3738.0,328.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,23.484375,0.1875,0.8125,5.1875,8,4.667425155639648,8.0,8,8,2.9204413294792175e-05,0.559397529810667,3.9682999346405268,1.8410702145192772,0.0,0.0,0.0,3.9682999346405268,0.0,130,3326,8.476846700534225,0.00018855184316635132,1.5424836836755276,0.0030643008649349213,10.349477872252464,20.423424234613776,3.935582935810089e-05,0.04249131160792309,1.4177651408996749e-05,0.047884100160327125,216136,20.423424234613776,5291.37517580649,
36,0.09469090402126312,0.0013845254434272647,0.00014884700209449875,0.0,-0.004553283331915736,1.14453125,0.29642719455718947,168.38508558273315,172.716796875,167.34117889404297,5e-06,36,0,0.6596481204032898,0.9938775300979614,0.0,0.6596481204032898,0.9938775300979614,0.0,-0.11191141605377197,1.6524438858032227,-2.4747488498687744,-0.11191141605377197,1.6524438858032227,-2.4747488498687744,1097.109375,3690.0,295.0,0.0,139.859375,316.0,48.0,1097.109375,3690.0,295.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,21.5,0.0625,0.9375,5.875,8,5.27718448638916,8.0,8,8,2.92360782623291e-05,0.48796691931784153,3.3293177112936974,1.496144985925639,0.0,0.0,0.0,3.3293177112936974,0.0,130,2238,6.714380595833063,0.00010716728866100311,1.1841994393616915,0.0033493749797344208,7.621552385389805,15.546832447871566,3.8469210267066956e-05,0.0478130071625227,2.1324091040519647e-05,0.048523285066465936,157070,15.546832447871566,5051.511313531381,
37,0.08836304396390915,0.0016952318183030002,0.00010290892623743275,0.0,0.003997463150881231,0.99609375,0.30678593455874614,168.38508558273315,172.716796875,167.4912567138672,5e-06,37,0,0.623736560344696,2.668750047683716,0.0,0.623736560344696,2.668750047683716,0.0,-0.1617555320262909,2.4748663902282715,-2.4748663902282715,-0.1617555320262909,2.4748663902282715,-2.4748663902282715,1410.203125,3537.0,262.0,0.0,157.0,302.0,46.0,1410.203125,3537.0,262.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,23.234375,0.125,0.875,5.375,8,4.98989200592041,8.0,8,8,2.9889866709709167e-05,0.5230530463159084,3.389269320294261,1.71519271665602,0.0,0.0,0.0,3.389269320294261,0.0,130,2350,7.375454915687442,9.894557297229767e-05,1.430218406021595,0.0030340533703565598,9.391715105623007,18.223773883655667,3.625266253948212e-05,0.040859887846871806,1.538988044574356e-05,0.04763837514138256,197146,18.223773883655667,5409.0333116131915,
38,0.08734450489282608,0.0011109590668638702,0.00013719677735934965,0.0,0.015034698881208897,1.2578125,0.30765204139149593,168.38508558273315,172.716796875,168.12860870361328,5e-06,38,0,0.6487740874290466,2.1890625953674316,0.0,0.6487740874290466,2.1890625953674316,0.0,-0.20426486432552338,2.4748642444610596,-2.4741227626800537,-0.20426486432552338,2.4748642444610596,-2.4741227626800537,1494.5234375,3720.0,263.0,0.0,150.8515625,318.0,49.0,1494.5234375,3720.0,263.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,22.40625,0.0,1.0,5.6875,8,5.190192699432373,8.0,8,8,2.7222558856010437e-05,0.481453163549304,3.4641231670975685,1.6323022194264922,0.0,0.0,0.0,3.4641231670975685,0.0,130,3385,8.970759127289057,9.070523083209991e-05,1.692656161263585,0.003153448924422264,9.983440555632114,20.674568954855204,3.602541983127594e-05,0.04689391542710133,1.5165259640674737e-05,0.04801139062721334,207939,20.674568954855204,5028.859379222215,
39,0.08172010630369186,0.0016224531955231214,9.65771096161916e-06,0.0,-0.004389019522932358,0.859375,0.3091933870339948,168.38508558273315,172.716796875,167.80273818969727,5e-06,39,0,0.6202940940856934,2.0625,0.0,0.6202940940856934,2.0625,0.0,-0.10360217839479446,2.4748661518096924,-2.1432883739471436,-0.10360217839479446,2.4748661518096924,-2.1432883739471436,1346.6953125,3581.0,262.0,0.0,154.0546875,314.0,48.0,1346.6953125,3581.0,262.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,23.1875,0.1875,0.8125,5.3125,8,4.962352752685547,8.0,8,8,5.445070564746857e-05,0.5230721235275269,3.4907968379557133,1.6872740558173973,0.0,0.0,0.0,3.4907968379557133,0.0,130,2409,7.308104336261749,9.344890713691711e-05,1.3935643788427114,0.0029907245188951492,8.97629458643496,17.704096181318164,3.929063677787781e-05,0.0423960524679148,1.5822516064137877e-05,0.04748935062155764,189017,17.704096181318164,5338.227889866973,
40,0.0879807397723198,0.000991770350083243,-4.078216920788691e-05,0.0,0.01006403206702089,1.41015625,0.3097701355140725,168.38508558273315,172.716796875,167.94048690795898,5e-06,40,0,0.6767985820770264,1.3125,0.0,0.6767985820770264,1.3125,0.0,-0.1678621917963028,2.4748663902282715,-2.4739990234375,-0.1678621917963028,2.4748663902282715,-2.4739990234375,1612.484375,3888.0,348.0,0.0,159.6796875,302.0,52.0,1612.484375,3888.0,348.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,23.390625,0.0,1.0,5.9375,8,5.414389610290527,8.0,8,8,2.942979335784912e-05,0.5496533066034317,3.366135511547327,1.7950442940637004,0.0,0.0,0.0,3.366135511547327,0.0,130,2560,7.580641333013773,9.53376293182373e-05,1.6176549419760704,0.002925509586930275,10.728488655760884,19.953016202896833,3.760680556297302e-05,0.0367282693292269,1.3116641948592953e-05,0.0481016179115706,223038,19.953016202896833,5589.079809588356,
41,0.09813074767589569,0.002338460057217162,0.00010387352176621789,0.0,0.023316914099268615,1.12890625,0.29365587129340254,168.38508558273315,172.716796875,167.7750415802002,5e-06,41,0,0.788313627243042,0.9938775300979614,0.0,0.788313627243042,0.9938775300979614,0.0,-0.20451122522354126,2.201341152191162,-2.474839210510254,-0.20451122522354126,2.201341152191162,-2.474839210510254,1087.796875,3847.0,316.0,0.0,127.1796875,466.0,48.0,1087.796875,3847.0,316.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,17.90625,0.0,1.0,6.9375,8,6.306509017944336,8.0,8,8,6.13238662481308e-05,0.5232557151466608,4.702261079102755,1.3994974364468362,0.0,0.0,0.0,4.702261079102755,0.0,130,3277,7.803256496787071,9.533576667308807e-05,1.1975806392729282,0.0029423031955957413,7.681028496474028,16.708632975816727,3.538280725479126e-05,0.05604257815242298,1.887567966997101e-05,0.04927589843643123,155878,16.708632975816727,4664.594650729666,
42,0.08707176893949509,0.002457519789459184,7.847633605706505e-05,0.0,0.007667255180422217,1.5234375,0.3019371455599398,168.38508558273315,172.716796875,167.50697326660156,5e-06,42,0,0.77463698387146,1.017187476158142,0.0,0.77463698387146,1.017187476158142,0.0,-0.13875587284564972,2.4748666286468506,-2.474825859069824,-0.13875587284564972,2.4748666286468506,-2.474825859069824,1167.4296875,3506.0,294.0,0.0,131.4296875,283.0,50.0,1167.4296875,3506.0,294.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,19.625,0.0625,0.9375,6.6875,8,6.197096347808838,8.0,8,8,2.7010217308998108e-05,0.5228171348571777,2.9588330555707216,1.4086307426914573,0.0,0.0,0.0,2.9588330555707216,0.0,130,2749,6.6310624703764915,0.00012092478573322296,1.2376602962613106,0.0030111465603113174,7.966928893700242,15.869967564940453,3.7185847759246826e-05,0.044375413872466164,1.8131681993312003e-05,0.047973028967732124,166071,15.869967564940453,5232.241317458015,
43,0.07908262312412262,0.001141381224442739,0.00011549052942427807,0.0,0.006999755176366307,0.95703125,0.3201217163192095,168.38508558273315,172.716796875,167.87410736083984,5e-06,43,0,0.4528733491897583,2.5999999046325684,0.0,0.4528733491897583,2.5999999046325684,0.0,-0.0683167427778244,2.449134349822998,-2.4359827041625977,-0.0683167427778244,2.449134349822998,-2.4359827041625977,1897.921875,3505.0,287.0,0.0,203.5234375,318.0,45.0,1897.921875,3505.0,287.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,32.25,0.25,0.75,3.875,8,3.6229867935180664,8.0,8,8,2.981536090373993e-05,0.506307065486908,3.6237137652933598,2.3695165868266486,0.0,0.0,0.0,3.6237137652933598,0.0,130,3505,7.9542684443295,9.923055768013e-05,1.81707757525146,0.003260662779211998,12.042771615087986,21.84134150482714,3.7940219044685364e-05,0.03274250802411149,1.2561592375245587e-05,0.04639436775288737,259574,21.84134150482714,5942.263206283179,
44,0.07800652831792831,0.0014366788673214614,-6.277077864069724e-05,0.0,0.004115820629522204,0.96484375,0.3037217971481626,168.38508558273315,172.716796875,168.19210052490234,5e-06,44,0,0.639207124710083,0.9959183931350708,0.0,0.639207124710083,0.9959183931350708,0.0,-0.18528887629508972,2.4748661518096924,-2.474851369857788,-0.18528887629508972,2.4748661518096924,-2.474851369857788,1440.2578125,3349.0,286.0,0.0,145.140625,312.0,48.0,1440.2578125,3349.0,286.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,21.6875,0.0625,0.9375,5.9375,8,5.113657474517822,8.0,8,8,4.8158690333366394e-05,0.5180900301784277,3.4064064566046,1.5942660482542124,0.0,0.0,0.0,3.4064064566046,0.0,130,2754,7.250575290992856,0.00010219402611255646,1.4664443638175726,0.0029653869569301605,9.721331859007478,18.467130076140165,4.013068974018097e-05,0.0393298470379807,1.4753682749798056e-05,0.04836651952559282,200993,18.467130076140165,5441.912175072786,
45,0.07163827121257782,0.0016993637182167731,-0.0001030459188768873,0.0,0.009679929120466113,1.3984375,0.3102292009122123,168.38508558273315,172.716796875,168.0629119873047,5e-06,45,0,0.6160308122634888,0.989062488079071,0.0,0.6160308122634888,0.989062488079071,0.0,-0.15026310086250305,2.4748659133911133,-2.3405027389526367,-0.15026310086250305,2.4748659133911133,-2.3405027389526367,1469.5859375,3348.0,293.0,0.0,158.515625,314.0,53.0,1469.5859375,3348.0,293.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,23.6875,0.125,0.875,5.8125,8,4.928246974945068,8.0,8,8,2.7192756533622742e-05,0.5804854985326529,3.2711513191461563,1.7146390935085947,0.0,0.0,0.0,3.2711513191461563,0.0,130,3136,6.896054392680526,9.779632091522217e-05,1.476340163499117,0.0037451032549142838,9.682030636817217,18.083227779716253,3.622472286224365e-05,0.03666027522995171,1.8291370593533893e-05,0.047287777778513077,204747,18.083227779716253,5661.240418308017,
46,0.07155946642160416,0.0009641276046750136,-5.4336821449396666e-05,0.0,0.009472962730797008,0.943359375,0.319881616666883,168.38508558273315,172.716796875,167.193359375,5e-06,46,0,0.5886954665184021,0.9871428608894348,0.0,0.5886954665184021,0.9871428608894348,0.0,-0.11013928800821304,1.6255351305007935,-2.3735620975494385,-0.11013928800821304,1.6255351305007935,-2.3735620975494385,1674.921875,3848.0,445.0,0.0,165.546875,280.0,43.0,1674.921875,3848.0,445.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,25.53125,0.25,0.75,5.0625,8,4.709564208984375,8.0,8,8,2.9960647225379944e-05,0.44453298673033714,3.2582914512604475,1.8578839173424058,0.0,0.0,0.0,3.2582914512604475,0.0,130,2901,8.32862419448793,8.918344974517822e-05,1.6453268881887197,0.0029920972883701324,10.713675402104855,20.713864147663116,3.8798898458480835e-05,0.038848006877596576,1.2951120150500508e-05,0.046373524659589035,231030,20.713864147663116,5576.699701056604,
47,0.0691635012626648,0.0013614418530778494,0.00014166769233270315,0.0,0.001610560023891594,1.17578125,0.31485422069555874,168.38508558273315,172.716796875,167.18112182617188,5e-06,47,0,0.590347170829773,1.185937523841858,0.0,0.590347170829773,1.185937523841858,0.0,-0.06147431954741478,2.4748661518096924,-2.4748661518096924,-0.06147431954741478,2.4748661518096924,-2.4748661518096924,1639.484375,4096.0,345.0,0.0078125,162.46875,331.0,56.0,1639.484375,4096.0,345.0,0.0078125,0.0,130.0,130.0,130.0,0.0,7,41,24.453125,0.125,0.875,5.3125,8,4.722777366638184,8.0,8,8,5.211867392063141e-05,0.5848827697336674,3.466866113245487,1.8073635040927911,0.0,0.0,0.0,3.466866113245487,0.0,130,3161,8.380847677588463,9.100325405597687e-05,1.627270495519042,0.003033088520169258,10.682928310707211,20.789640683680773,3.870949149131775e-05,0.03993656388531294,1.3391474035379561e-05,0.047166495848486985,226494,20.789640683680773,5447.2802932517925,
