step,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_pg_loss,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_gen,timing_per_token_ms_update_actor,timing_per_token_ms_adv,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
1572,0.004864648915827274,0.00010313531674910337,0.00013899278525286718,0.0,0.0076881671557202935,3.3671875,0.2615950676451206,166.34705781936646,170.1953125,157.66937255859375,5e-06,1572,31,0.9491420388221741,0.9877551198005676,0.8734375238418579,0.9491420388221741,0.9877551198005676,0.8734375238418579,-0.03646675497293472,0.35345402359962463,-2.4740846157073975,-0.03646675497293472,0.35345402359962463,-2.4740846157073975,409.59375,1344.0,102.0,0.0,26.84375,92.0,12.0,409.59375,1344.0,102.0,0.0,0.0,265.5,482.0,160.0,0.0,4,36,8.0625,0.0,1.0,8.0,8,7.593136787414551,8.0,8,8,3.230571746826172e-05,0.1253354363143444,0.9654197879135609,0.29666541768528987,0.0,0.0,0.0,0.9654197879135609,0.0,160,996,4.80828813277185,9.359605610370636e-05,0.7633478119969368,0.0032092221081256866,4.617429507896304,10.225377330556512,4.3118372559547424e-05,0.09171221737948901,0.05343504962153756,3.713861625845585e-05,86412,10.225377330556512,4225.369744634014,
1573,0.011804167181253433,0.0,-0.00021698526967384169,0.0,-0.0011391322477720678,0.00055694580078125,0.25863820490628564,166.34705781936646,170.1953125,157.42913055419922,5e-06,1573,31,0.8403658866882324,0.9979591965675354,0.0,0.8403658866882324,0.9979591965675354,0.0,-0.003386431373655796,0.10573447495698929,-0.10573447495698929,-0.003386431373655796,0.10573447495698929,-0.10573447495698929,379.6328125,1178.0,86.0,0.0,29.109375,104.0,12.0,379.6328125,1178.0,86.0,0.0,0.0,244.4375,407.0,160.0,0.0,4,42,10.125,0.125,0.875,7.0,8,6.722927093505859,8.0,8,8,5.263090133666992e-05,0.11270777322351933,1.2843230180442333,0.32353375012462493,0.0,0.0,0.0,1.2843230180442333,0.0,160,1139,22.74904676899314,0.0001158546656370163,0.712841572239995,0.0031303707510232925,4.30312286131084,27.791786259040236,4.272349178791046e-05,0.46815481178344903,0.05386916615103516,3.918792642835333e-05,79881,27.791786259040236,1437.1332460506376,
1574,0.0009480710723437369,0.0,-6.327070877887309e-06,0.0,0.00312502880115062,0.0051479339599609375,0.2579597404857127,166.34705781936646,170.1953125,157.4384307861328,5e-06,1574,31,0.9419032335281372,0.9981632828712463,0.831250011920929,0.9419032335281372,0.9981632828712463,0.831250011920929,-0.011827277019619942,0.0560341477394104,-0.0560341477394104,-0.011827277019619942,0.0560341477394104,-0.0560341477394104,306.4375,561.0,86.0,0.0,18.0625,49.0,12.0,306.4375,561.0,86.0,0.0,0.0,296.9375,500.0,174.0,0.0,4,10,5.375,0.0,1.0,8.0,8,7.535226345062256,8.0,8,8,3.5468488931655884e-05,0.11249437555670738,0.5170290246605873,0.18889419827610254,0.0,0.0,0.0,0.5170290246605873,0.0,222,517,4.489311330020428,9.243190288543701e-05,0.6739285998046398,0.0032974109053611755,4.121041094884276,9.31076499260962,3.894232213497162e-05,0.1144531748424543,0.053359243511553196,4.2694879135088764e-05,77232,9.31076499260962,4147.457274525916,
1575,0.0037390890065580606,0.00027737035998143256,0.0003429533906569304,0.0,0.0064720146474428475,5.015625,0.26549231247656224,166.34705781936646,170.1953125,157.52535247802734,5e-06,1575,31,0.9478105902671814,0.995312511920929,0.8218749761581421,0.9478105902671814,0.995312511920929,0.8218749761581421,-0.04787382483482361,0.3535427153110504,-2.474811315536499,-0.04787382483482361,0.3535427153110504,-2.474811315536499,410.03125,1556.0,69.0,0.0,29.140625,112.0,12.0,410.03125,1556.0,69.0,0.0,0.0,286.1875,554.0,160.0,0.0,4,28,7.734375,0.0,1.0,8.0,8,7.582484722137451,8.0,8,8,3.1191855669021606e-05,0.11656197533011436,1.120035594329238,0.3038425911508966,0.0,0.0,0.0,1.120035594329238,0.0,310,1556,5.7926409393548965,8.80751758813858e-05,0.7488296125084162,0.003853941336274147,4.661936808377504,11.230824319645762,3.789737820625305e-05,0.11036965435856445,0.052313129049525384,4.324634562002499e-05,89116,11.230824319645762,3967.473689536391,
1576,0.005844042170792818,0.0,-5.3861552942180424e-05,0.0,-0.004479278602957493,0.008056640625,0.2766147604768513,166.34705781936646,170.1953125,157.48470306396484,5e-06,1576,31,0.8846611976623535,0.996874988079071,0.0,0.8846611976623535,0.996874988079071,0.0,0.02492622286081314,0.0560341477394104,-0.0560341477394104,0.02492622286081314,0.0560341477394104,-0.0560341477394104,535.75,1175.0,102.0,0.0,35.125,104.0,12.0,535.75,1175.0,102.0,0.0,0.0,241.875,441.0,167.0,0.0,4,42,10.875,0.0625,0.9375,7.5,8,7.077289581298828,8.0,8,8,3.692507743835449e-05,0.11855998449027538,1.1415552832186222,0.3707044644688722,0.0,0.0,0.0,1.1415552832186222,0.0,167,1175,5.038734683766961,9.110383689403534e-05,0.810171514749527,0.0037703681737184525,5.004799049347639,10.894989147782326,3.685988485813141e-05,0.07347664902833297,0.05028129570555014,3.787944234968707e-05,99536,10.894989147782326,4567.9715073539355,
1577,0.006462277844548225,0.00043561735947150737,-0.00017473401680945244,0.0,-0.005075063789263368,2.8359375,0.27017970270879366,166.34705781936646,170.1953125,158.02467346191406,5e-06,1577,31,0.9140726327896118,0.9984375238418579,0.0,0.9140726327896118,0.9984375238418579,0.0,0.015646861866116524,1.6298291683197021,-0.5400531888008118,0.015646861866116524,1.6298291683197021,-0.5400531888008118,449.5703125,2580.0,102.0,0.0,30.5078125,170.0,12.0,449.5703125,2580.0,102.0,0.0,0.0,287.8125,559.0,210.0,0.0,4,42,8.375,0.0,1.0,7.625,8,7.3125810623168945,8.0,8,8,3.204122185707092e-05,0.11803564801812172,1.7514445129781961,0.3275231049192371,0.0,0.0,0.0,1.7514445129781961,0.0,222,2501,24.804397743195295,8.718110620975494e-05,0.7919485475867987,0.003777196630835533,4.9312780406326056,30.555197143927217,4.76837158203125e-05,0.4310434919314501,0.05224641670427087,4.001903513095866e-05,94385,30.555197143927217,1544.499934911381,
1578,0.0019346055341884494,0.00010813149128807709,0.0002600681234525837,0.0,0.001114595914259553,1.69921875,0.2837044119380143,166.34705781936646,170.1953125,158.05686950683594,5e-06,1578,31,0.937339186668396,0.9979591965675354,0.8109999895095825,0.937339186668396,0.9979591965675354,0.8109999895095825,-0.01868537999689579,0.3534259498119354,-2.4739127159118652,-0.01868537999689579,0.3534259498119354,-2.4739127159118652,646.9453125,2542.0,112.0,0.0,44.59375,169.0,12.0,646.9453125,2542.0,112.0,0.0,0.0,265.625,477.0,177.0,0.0,4,36,11.34375,0.0,1.0,8.0,8,7.498714447021484,8.0,8,8,3.5066157579422e-05,0.12235232256352901,1.735274188220501,0.47058608691440895,0.0,0.0,0.0,1.735274188220501,0.0,265,2542,6.016570532694459,8.323416113853455e-05,0.9262832924723625,0.003079855814576149,5.771344376727939,12.740863898769021,3.9830803871154785e-05,0.07265599793131736,0.04940838785305874,2.6366596876748786e-05,116809,12.740863898769021,4584.0298165058375,
1579,0.00408076960593462,0.0008956694946391508,0.004615746945887622,0.0,-0.0037292525521479547,3.34375,0.2722001889268018,166.34705781936646,170.1953125,158.07474517822266,5e-06,1579,31,0.9303984642028809,0.9938775300979614,0.7749999761581421,0.9303984642028809,0.9938775300979614,0.7749999761581421,0.011050011962652206,0.7245211005210876,-1.2075296640396118,0.011050011962652206,0.7245211005210876,-1.2075296640396118,460.0859375,1291.0,135.0,0.0,25.8203125,55.0,12.0,460.0859375,1291.0,135.0,0.0,0.0,260.6875,442.0,173.0,0.0,4,16,7.703125,0.0,1.0,8.0,8,7.443187713623047,8.0,8,8,3.133900463581085e-05,0.11307606287300587,0.5894196704030037,0.27514321966737043,0.0,0.0,0.0,0.5894196704030037,0.0,265,810,4.679748307913542,8.275918662548065e-05,0.7628283835947514,0.0035217590630054474,4.701427645981312,10.17074266821146,3.82494181394577e-05,0.07946457536658474,0.05095901371119687,3.817252585661505e-05,92259,10.17074266821146,4535.509500616629,
1580,0.0031744330190122128,5.0813006964745e-05,1.5613379218848422e-05,0.0,-0.004194002947770059,1.859375,0.2881964139759978,166.34705781936646,170.1953125,157.8227882385254,5e-06,1580,31,0.9251589775085449,0.9859374761581421,0.765999972820282,0.9251589775085449,0.9859374761581421,0.765999972820282,0.009114740416407585,2.474561929702759,-0.353508859872818,0.009114740416407585,2.474561929702759,-0.353508859872818,747.4140625,1781.0,145.0,0.0,48.5625,135.0,13.0,747.4140625,1781.0,145.0,0.0,0.0,241.8125,401.0,178.0,0.0,4,32,12.34375,0.0,1.0,8.0,8,7.401271820068359,8.0,8,8,3.1210482120513916e-05,0.12424967624247074,1.4361315667629242,0.5203813833650202,0.0,0.0,0.0,1.4361315667629242,0.0,178,1781,5.740207519382238,8.544698357582092e-05,0.9673945903778076,0.002900887280702591,6.2207918651402,12.96758002974093,5.722604691982269e-05,0.06000070576030102,0.04912922710403645,2.2910001348138072e-05,126621,12.96758002974093,4882.213940827696,
1581,0.0009520457242615521,0.0,1.8243900967718218e-06,0.0,-0.007375251094345003,0.0012969970703125,0.24975495008841653,166.34705781936646,170.1953125,157.74547958374023,5e-06,1581,31,0.9430692791938782,0.9959183931350708,0.8734375238418579,0.9430692791938782,0.9959183931350708,0.8734375238418579,0.02669215202331543,0.10573447495698929,-0.0560341477394104,0.02669215202331543,0.10573447495698929,-0.0560341477394104,273.0,778.0,86.0,0.0,16.25,37.0,12.0,273.0,778.0,86.0,0.0,0.0,265.9375,403.0,212.0,0.0,4,8,5.0,0.0,1.0,8.0,8,7.544554233551025,8.0,8,8,5.330517888069153e-05,0.11194291710853577,0.3817860595881939,0.1727893178613158,0.0,0.0,0.0,0.3817860595881939,0.0,221,507,3.700229659676552,8.620321750640869e-05,0.6370978374034166,0.0030306167900562286,3.806707698851824,8.170616012066603,3.816373646259308e-05,0.10589027185429693,0.055182472730659626,4.393216963435331e-05,68984,8.170616012066603,4221.468730027358,
1582,0.0035034404136240482,0.0,-0.00040630813680309075,0.0,0.00359155896876473,0.12491607666015625,0.2717476490537675,166.34705781936646,170.1953125,157.75513458251953,5e-06,1582,31,0.9425457715988159,0.996874988079071,0.831250011920929,0.9425457715988159,0.996874988079071,0.831250011920929,-0.020290538668632507,0.0560341477394104,-0.10573447495698929,-0.020290538668632507,0.0560341477394104,-0.10573447495698929,460.59375,1422.0,69.0,0.0,26.4453125,82.0,12.0,460.59375,1422.0,69.0,0.0,0.0,270.5625,528.0,174.0,0.0,4,18,7.28125,0.0,1.0,8.0,8,7.540366172790527,8.0,8,8,2.9731541872024536e-05,0.1236410140991211,0.8642288967967033,0.27405657597410027,0.0,0.0,0.0,0.8642288967967033,0.0,222,1422,19.878229394555092,8.292868733406067e-05,0.7774358224123716,0.0030453167855739594,4.78697170317173,25.469373064115644,3.700330853462219e-05,0.33717059153529905,0.05114941769427416,3.253960748786126e-05,93588,25.469373064115644,1837.2654828292216,
1583,0.0056380946189165115,0.0005583624879363924,-4.9553444625871634e-05,8.289124525617808e-05,0.008169900818757014,5.53125,0.2819556345977893,166.34705781936646,170.1953125,158.15843963623047,5e-06,1583,31,0.9169169664382935,0.995312511920929,0.8289999961853027,0.9169169664382935,0.995312511920929,0.8289999961853027,-0.05365919694304466,2.4748125076293945,-0.35354357957839966,-0.05365919694304466,2.4748125076293945,-0.35354357957839966,547.4375,2166.0,112.0,0.0,33.234375,128.0,13.0,547.4375,2166.0,112.0,0.0,0.0,302.6875,472.0,174.0,0.0,4,32,8.875,0.0,1.0,8.0,8,7.3353352546691895,8.0,8,8,3.475695848464966e-05,0.12047595158219337,1.322364505380392,0.3451402890786994,0.0,0.0,0.0,1.322364505380392,0.0,304,2166,6.515043908730149,7.754378020763397e-05,0.890311673283577,0.0031835585832595825,5.411848835647106,12.843686789274216,4.042498767375946e-05,0.09297642294682826,0.04973394386530571,2.9256346339321262e-05,108816,12.843686789274216,4236.1668337658475,
1584,0.0026530830655246973,0.0,0.0010539786625543002,0.0,-0.0007572050526505336,0.0031585693359375,0.2576853467169916,166.34705781936646,170.1953125,158.64667129516602,5e-06,1584,31,0.9441924691200256,0.996874988079071,0.7749999761581421,0.9441924691200256,0.996874988079071,0.7749999761581421,0.0010109668364748359,0.10573447495698929,-0.0560341477394104,0.0010109668364748359,0.10573447495698929,-0.0560341477394104,360.234375,1476.0,69.0,0.0,25.6953125,77.0,12.0,360.234375,1476.0,69.0,0.0,0.0,246.5,368.0,160.0,0.0,4,20,7.203125,0.0,1.0,8.0,8,7.553540229797363,8.0,8,8,3.225170075893402e-05,0.12181280739605427,0.8174036722630262,0.2848532336211065,0.0,0.0,0.0,0.8174036722630262,0.0,250,1288,4.700001779943705,0.00010525435209274292,0.680854320526123,0.002981109544634819,4.191857270896435,9.614375168457627,3.941729664802551e-05,0.10193020559409466,0.053975654385625335,3.83856911312459e-05,77662,9.614375168457627,4038.8480082818955,
1585,0.007906419225037098,0.0008266842050943524,9.167624190808965e-05,0.0,0.00497264857403934,3.1640625,0.28088182043468357,166.34705781936646,170.1953125,158.26591873168945,5e-06,1585,31,0.8650362491607666,0.996874988079071,0.0,0.8650362491607666,0.996874988079071,0.0,-0.05563795566558838,1.9965416193008423,-2.4748427867889404,-0.05563795566558838,1.9965416193008423,-2.4748427867889404,606.390625,2331.0,86.0,0.0,39.2890625,185.0,12.0,606.390625,2331.0,86.0,0.0,0.0,246.5625,396.0,160.0,0.0,4,42,11.359375,0.0625,0.9375,7.5,8,6.920289993286133,8.0,8,8,3.0681490898132324e-05,0.11852051690220833,1.9485381189733744,0.4155148050340358,0.0,0.0,0.0,1.9485381189733744,0.0,217,2331,6.2951330076903105,8.874014019966125e-05,0.8691101707518101,0.0031563714146614075,5.468008507043123,12.659048903733492,3.7981197237968445e-05,0.0811040352455656,0.05008342804450643,2.89103245586236e-05,109178,12.659048903733492,4312.251292741293,
1586,0.00101591891143471,0.0,1.2704359498627582e-05,0.0,-0.002764220698736608,0.015777587890625,0.27140750889425036,166.34705781936646,170.1953125,158.31556701660156,5e-06,1586,31,0.9546420574188232,0.995312511920929,0.7749999761581421,0.9546420574188232,0.995312511920929,0.7749999761581421,0.004475281108170748,0.10573447495698929,-0.0560341477394104,0.004475281108170748,0.10573447495698929,-0.0560341477394104,474.375,1369.0,86.0,0.0,30.125,93.0,12.0,474.375,1369.0,86.0,0.0,0.0,259.625,430.0,174.0,0.0,4,20,8.0,0.0,1.0,8.0,8,7.637136459350586,8.0,8,8,2.7671456336975098e-05,0.1262217629700899,0.9831815380603075,0.31792493307148106,0.0,0.0,0.0,0.9831815380603075,0.0,259,1310,4.722396472468972,0.00012123025953769684,0.7894335426390171,0.0031581465154886246,4.828663494437933,10.784697994589806,3.76235693693161e-05,0.07777332793921232,0.05139500483691601,3.361446819108294e-05,93952,10.784697994589806,4355.801156746877,
1587,0.0018725094851106405,0.0006793478387407959,-0.0006147683407107252,0.0,0.005175362253794447,3.09765625,0.2778283011282183,166.34705781936646,170.1953125,156.97955322265625,5e-06,1587,31,0.9346475601196289,0.9918367266654968,0.831250011920929,0.9346475601196289,0.9918367266654968,0.831250011920929,-0.032468874007463455,0.9353222250938416,-0.935302734375,-0.032468874007463455,0.9353222250938416,-0.935302734375,543.0,2110.0,116.0,0.0,32.6875,119.0,13.0,543.0,2110.0,116.0,0.0,0.0,264.9375,472.0,178.0,0.0,4,34,9.0,0.0,1.0,8.0,8,7.477180480957031,8.0,8,8,2.987682819366455e-05,0.12261779978871346,1.2648218479007483,0.35493476389092393,0.0,0.0,0.0,1.2648218479007483,0.0,298,2110,22.880728382617235,8.53370875120163e-05,0.8487606644630432,0.0030997879803180695,5.234990863129497,28.993488781154156,3.8329511880874634e-05,0.32920016664677193,0.0506207053369836,2.997396902140935e-05,103416,28.993488781154156,1783.4349081028956,
1588,0.0038722315803170204,0.0,-1.4410596818947852e-05,0.0,0.0036975220282329246,4.453125,0.26390520560479164,166.34705781936646,170.1953125,157.01056671142578,5e-06,1588,31,0.91082763671875,0.9959183931350708,0.7749999761581421,0.91082763671875,0.9959183931350708,0.7749999761581421,-0.020832473412156105,0.3534793257713318,-2.474379062652588,-0.020832473412156105,0.3534793257713318,-2.474379062652588,402.7578125,1564.0,102.0,0.0,22.3671875,75.0,12.0,402.7578125,1564.0,102.0,0.0,0.0,255.125,472.0,174.0,0.0,4,18,6.671875,0.0,1.0,8.0,8,7.28662109375,8.0,8,8,3.0299648642539978e-05,0.11515231803059578,0.7850109301507473,0.23635537542577367,0.0,0.0,0.0,0.7850109301507473,0.0,207,959,5.308079605922103,0.00010049901902675629,0.7457338720560074,0.003108397126197815,4.45701576769352,10.541721252724528,5.33033162355423e-05,0.10296354442849306,0.05292802156175135,3.691288491963822e-05,84209,10.541721252724528,3994.0820849458537,
1589,0.005844025872647762,0.001309963277890347,-0.0007256983610659518,0.0006320996035356075,0.0033023314535967074,3.60546875,0.26766179442100524,166.34705781936646,170.1953125,157.04817581176758,5e-06,1589,31,0.9390645027160645,0.9963265061378479,0.831250011920929,0.9390645027160645,0.9963265061378479,0.831250011920929,-0.02301427721977234,1.521013617515564,-0.6732269525527954,-0.02301427721977234,1.521013617515564,-0.6732269525527954,405.8671875,2255.0,86.0,0.0,25.5390625,138.0,12.0,405.8671875,2255.0,86.0,0.0,0.0,263.75,434.0,174.0,0.0,4,32,6.953125,0.0,1.0,8.0,8,7.512516021728516,8.0,8,8,4.49158251285553e-05,0.11162659898400307,1.382073463872075,0.2664816376636736,0.0,0.0,0.0,1.382073463872075,0.0,178,2194,6.052793512120843,8.686818182468414e-05,0.7338997237384319,0.0030150171369314194,4.482262110337615,11.295606663450599,3.832206130027771e-05,0.11650966318494048,0.0522950625980051,3.517654836522056e-05,85711,11.295606663450599,3793.9971952695846,
1590,0.0008443196420557797,0.0,1.0234758747174055e-06,0.0,-0.006639635656028986,0.0004367828369140625,0.2608893922340615,166.34705781936646,170.1953125,156.8284149169922,5e-06,1590,31,0.9553636908531189,0.9959183931350708,0.8897958993911743,0.9553636908531189,0.9959183931350708,0.8897958993911743,0.026222020387649536,0.10573447495698929,-0.10573447495698929,0.026222020387649536,0.10573447495698929,-0.10573447495698929,285.4375,820.0,117.0,0.0,18.0,47.0,12.0,285.4375,820.0,117.0,0.0,0.0,331.0625,477.0,207.0,0.0,4,12,5.25,0.0,1.0,8.0,8,7.642909049987793,8.0,8,8,4.275888204574585e-05,0.1032425556331873,0.5130498427897692,0.18802954342390876,0.0,0.0,0.0,0.5130498427897692,0.0,292,820,5.070787506178021,9.131059050559998e-05,0.6931185387074947,0.003008047118782997,4.194667167961597,9.984473248943686,4.048459231853485e-05,0.13878879751965242,0.053156264800810996,3.8119007486605295e-05,78912,9.984473248943686,3951.735761741289,
1591,0.003922032192349434,0.0,6.692715146527917e-06,0.0,-0.0030866430824971758,0.05322265625,0.2771584933488813,166.34705781936646,170.1953125,157.05131149291992,5e-06,1591,31,0.9478834867477417,0.9984375238418579,0.846875011920929,0.9478834867477417,0.9984375238418579,0.846875011920929,0.018581019714474678,0.0560341477394104,-0.0560341477394104,0.018581019714474678,0.0560341477394104,-0.0560341477394104,534.28125,1187.0,116.0,0.0,36.09375,95.0,13.0,534.28125,1187.0,116.0,0.0,0.0,291.9375,482.0,178.0,0.0,4,20,9.09375,0.0,1.0,8.0,8,7.583067893981934,8.0,8,8,4.088878631591797e-05,0.12271821312606335,0.9961358420550823,0.3722481920704013,0.0,0.0,0.0,0.9961358420550823,0.0,222,1187,5.5263356529176235,8.904747664928436e-05,0.8383050300180912,0.0030165966600179672,5.302562920376658,11.695100517943501,3.853440284729004e-05,0.0808085578305788,0.050139594163703796,2.8524118348065048e-05,105756,11.695100517943501,4521.380548963269,
1592,0.0010583847761154175,0.0,-1.225005604510443e-06,0.0,-0.0032924721599556506,0.001773834228515625,0.26792323381606487,166.34705781936646,170.1953125,156.98904037475586,5e-06,1592,31,0.9257755279541016,0.9937499761581421,0.7749999761581421,0.9257755279541016,0.9937499761581421,0.7749999761581421,0.014942437410354614,0.0560341477394104,-0.0560341477394104,0.014942437410354614,0.0560341477394104,-0.0560341477394104,422.4375,783.0,179.0,0.0,19.6875,48.0,12.0,422.4375,783.0,179.0,0.0,0.0,276.25,444.0,167.0,0.0,4,10,6.125,0.0,1.0,8.0,8,7.406203269958496,8.0,8,8,4.848651587963104e-05,0.11525200679898262,0.5376865211874247,0.21197781585215125,0.0,0.0,0.0,0.5376865211874247,0.0,210,658,23.096150625497103,9.311176836490631e-05,0.7558868024498224,0.00301278755068779,4.610237656161189,28.488063933327794,3.763474524021149e-05,0.42713697709530074,0.051550201898215284,3.368802610573162e-05,89432,28.488063933327794,1569.6398359906573,
1593,0.005674692802131176,0.0,1.6254581396424328e-06,0.0,0.01228571220417507,3.640625,0.2753692688156923,166.34705781936646,170.1953125,156.80887985229492,5e-06,1593,31,0.8809331059455872,0.9959183931350708,0.0,0.8809331059455872,0.9959183931350708,0.0,-0.08436104655265808,0.35353782773017883,-2.474764823913574,-0.08436104655265808,0.35353782773017883,-2.474764823913574,497.4609375,3032.0,69.0,0.0,29.1875,178.0,12.0,497.4609375,3032.0,69.0,0.0,0.0,250.125,480.0,174.0,0.0,4,42,8.21875,0.0625,0.9375,7.5,8,7.047464370727539,8.0,8,8,4.503689706325531e-05,0.11520018428564072,1.8003381695598364,0.30178644131228793,0.0,0.0,0.0,1.8003381695598364,0.0,260,2926,6.036907469853759,0.0001501031219959259,0.8950929120182991,0.0032909512519836426,4.999004395678639,11.95802092552185,8.041970431804657e-05,0.09480812673504137,0.052241113539190094,3.439143965455103e-05,95691,11.95802092552185,4001.1219496935287,
1594,0.010003266856074333,0.00020721298642456532,0.00017631653616945187,0.0,-0.006700875659589656,0.0404052734375,0.27551287439721595,166.34705781936646,170.1953125,156.71635818481445,5e-06,1594,31,0.8923249244689941,0.9938775300979614,0.0,0.8923249244689941,0.9938775300979614,0.0,0.01915935054421425,0.10573447495698929,-0.0560341477394104,0.01915935054421425,0.10573447495698929,-0.0560341477394104,514.5546875,2407.0,116.0,0.0,35.9140625,193.0,13.0,514.5546875,2407.0,116.0,0.0,0.0,244.25,472.0,174.0,0.0,4,42,9.859375,0.0625,0.9375,7.5,8,7.138599872589111,8.0,8,8,4.285946488380432e-05,0.12135540321469307,2.020858446136117,0.37523549440084025,0.0,0.0,0.0,2.020858446136117,0.0,266,2344,6.040328422561288,8.46274197101593e-05,0.8009478114545345,0.0030811484903097153,4.973232287913561,11.928089700639248,3.853254020214081e-05,0.09171049637218602,0.05120339645941459,3.17228833414984e-05,97127,11.928089700639248,4071.356035945755,
