step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_agent_loop_response_length_min,timing_s_agent_loop_response_length_max,timing_s_agent_loop_response_length_mean,timing_s_agent_loop_llm_response_length_min,timing_s_agent_loop_llm_response_length_max,timing_s_agent_loop_llm_response_length_mean,timing_s_agent_loop_num_turns_min,timing_s_agent_loop_num_turns_max,timing_s_agent_loop_num_turns_mean,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_update_actor,timing_per_token_ms_adv,timing_per_token_ms_gen,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
778,True,6592,0.03187209367752075,0.0007614683154315571,-0.0002339740789238931,0.0,0.00445891369599849,-0.033454697113484144,-0.028995783301070333,1.0,412.0,1.0,0.0,1.1960879564285278,1.1960879564285278,7388541.125,0.24382343981415033,0.24382343981415033,0.13783077371178112,-0.033454697113484144,0.3761162344659773,0.0007614683154315571,-0.0002339740789238931,0.0,0.15575042692944407,-1.0595980621874332,0.0,0.0,0.2,0.2,0.2,3.0,0.880859375,0.1652029197964625,188.00459575653076,197.076171875,267.0462875366211,5e-06,778,0,0.859375,1.0,0.0,0.859375,1.0,0.0,-0.06560394167900085,1.20761239528656,-2.4748666286468506,-0.06560394167900085,1.20761239528656,-2.4748666286468506,2154.828125,4096.0,55.0,0.1015625,375.8203125,1163.0,44.0,2154.828125,4096.0,55.0,0.1015625,0.0,679.9375,1019.0,350.0,0.0,3,31,16.265625,0.0625,0.9375,6.875,8,6.875,8.0,8,8,3.236904740333557e-05,0.36871011555194855,10.156844826415181,3.306389421893982,8.067116141319275e-06,6.708695359528065,2.4189039052580483,9.922986060380936,4.874556258320808,399,3288,55.0,4096.0,2154.828125,44.0,1163.0,375.8203125,3.0,31.0,16.265625,121.40838604234159,9.131990373134613e-05,2.854885956272483,0.002971228212118149,32.681511875241995,156.9760883487761,3.6111101508140564e-05,0.0900689317217638,8.18858539925079e-06,0.4401757174743548,362850,156.9760883487761,1155.7492730797462,
779,True,7320,0.030996650457382202,0.00018614604960021097,-0.00019490132683586125,0.0,0.0015721694217063487,-0.010255707602482289,-0.00868353815167211,1.0,457.5,1.0,0.0,1.2607449367642403,1.2607449367642403,8557053.0625,0.07492251927033067,0.07492251927033067,0.16493594060091207,-0.010255707602482289,0.22530938430544578,0.00018614604960021097,-0.00019490132683586125,0.0,0.04499267600476742,-1.1015868037939072,0.0,0.0,0.2,0.2,0.2,3.0,0.455078125,0.1599496600650791,188.00459575653076,197.076171875,266.5287399291992,5e-06,779,0,0.9921875,1.0,0.0,0.9921875,1.0,0.0,-0.034492313861846924,0.35355237126350403,-2.4748666286468506,-0.034492313861846924,0.35355237126350403,-2.4748666286468506,1646.6484375,3953.0,298.0,0.0,338.015625,984.0,115.0,1646.6484375,3953.0,298.0,0.0,0.0,648.4375,945.0,330.0,0.0,5,31,14.390625,0.0,1.0,7.9375,8,7.9375,8.0,8,8,5.863979458808899e-05,0.9389682039618492,8.68259472772479,2.9632561075268313,0.06064637191593647,5.93339310772717,1.7777605973824393,8.68259472772479,2.714757526293397,686,2900,298.0,3953.0,1646.6484375,115.0,984.0,338.015625,5.0,31.0,14.390625,104.32845912128687,0.00011795014142990112,2.460001615807414,0.0029920917004346848,26.704523514956236,133.52444026060402,4.9501657485961914e-05,0.09090251765816311,1.018511595914738e-05,0.4949848846439352,293771,133.52444026060402,1100.064525365684,
780,True,6504,0.03456231579184532,0.0010528647308092332,-0.00017519512721264618,6.34775551588973e-06,0.004952497038175352,-0.017841291381046176,-0.012888794502941892,1.0,406.5,1.0,0.0,1.231448344886303,1.231448344886303,9729195.25,0.13227838184684515,0.13227838184684515,0.1433651782343059,-0.017841291381046176,0.28375121443356177,0.0010528647308092332,-0.00017519512721264618,6.34775551588973e-06,0.058490085415542126,-1.0478664338588715,0.0,0.0,0.2,0.2,0.2,3.0,0.93359375,0.16110913648177277,188.00459575653076,197.076171875,266.97718048095703,5e-06,780,0,0.8203125,1.0,0.0,0.8203125,1.0,0.0,-0.09915854036808014,0.7245674133300781,-2.4748666286468506,-0.09915854036808014,0.7245674133300781,-2.4748666286468506,1784.125,4096.0,402.0,0.125,362.0234375,1013.0,122.0,1784.125,4096.0,402.0,0.125,0.0,639.25,971.0,329.0,0.0,5,31,15.734375,0.125,0.875,6.5625,8,6.5625,8.0,8,8,5.646049976348877e-05,1.054599480703473,9.177783623337746,3.2384548581030685,0.21154353953897953,6.612021313980222,1.9108081475133076,9.177783623337746,4.198597498238087,840,4096,402.0,4096.0,1784.125,122.0,1013.0,362.0234375,5.0,31.0,15.734375,112.24068624153733,0.00010283291339874268,2.467426862567663,0.00300678052008152,28.3080395180732,143.04736902192235,4.520826041698456e-05,0.09125973435186337,9.693288415180017e-06,0.4914904287883475,310192,143.04736902192235,1084.2282599145963,
781,True,5400,0.030285853892564774,0.0010003337119997013,2.7751170136980363e-05,0.0,0.0037864983387407847,-0.025783422053791583,-0.021996923482220154,1.0,337.5,1.0,0.0,1.2616498246788979,1.2616498246788979,9243692.53125,0.18819826655089855,0.18819826655089855,0.09916596645930378,-0.025783422053791583,0.28264846682733225,0.0010003337119997013,2.7751170136980363e-05,0.0,0.08676831587217748,-1.0903746262192726,0.0,0.0,0.2,0.2,0.2,3.0,0.91015625,0.16803520694637686,188.00459575653076,197.076171875,267.53181076049805,5e-06,781,0,0.9375,1.0,0.0,0.9375,1.0,0.0,-0.07367510348558426,0.935412585735321,-2.4748666286468506,-0.07367510348558426,0.935412585735321,-2.4748666286468506,2405.875,4096.0,662.0,0.0625,409.7421875,918.0,216.0,2405.875,4096.0,662.0,0.0625,0.0,708.4375,1017.0,381.0,0.0,9,31,17.5859375,0.0,1.0,7.5,8,7.5,8.0,8,8,5.7015568017959595e-05,1.905212139710784,8.554127937182784,3.6360531002428615,0.45524412766098976,6.824386488646269,2.679895840221434,7.051889978349209,6.824386488646269,865,4096,662.0,4096.0,2405.875,216.0,918.0,409.7421875,9.0,31.0,17.5859375,137.85550136864185,9.028799831867218e-05,3.095806373283267,0.0029823631048202515,35.72207636386156,176.70426400750875,4.071183502674103e-05,0.08961166279641765,7.4814944731487975e-06,0.4476525606868663,398632,176.70426400750875,1127.9637258302403,
782,True,2432,0.03901651129126549,0.001054612068401184,-7.88771178577008e-05,1.7012798252835637e-05,0.002561805726145394,-0.021767596364952624,-0.019205790653359145,1.0,152.0,1.0,0.0,0.8845682293176651,0.8845682293176651,6014482.46875,0.1594645008444786,0.1594645008444786,0.046478867781541644,-0.021767596364952624,0.2848259410477701,0.001054612068401184,-7.88771178577008e-05,1.7012798252835637e-05,0.07493611192330718,-0.7710232846438885,0.0,0.0,0.2,0.2,0.2,3.0,0.767578125,0.1654353429328237,188.00459575653076,197.076171875,267.94642639160156,5e-06,782,0,0.828125,1.0,0.0,0.828125,1.0,0.0,-0.058877963572740555,2.4748666286468506,-1.6201815605163574,-0.058877963572740555,2.4748666286468506,-1.6201815605163574,2246.109375,4096.0,829.0,0.0703125,439.21875,1651.0,199.0,2246.109375,4096.0,829.0,0.0703125,0.0,576.75,973.0,322.0,0.0,9,31,17.8984375,0.0625,0.9375,6.625,8,6.625,8.0,8,8,5.420669913291931e-05,1.7603444047272205,14.460580196231604,3.885595547457342,0.640654917806387,7.049904759973288,2.5078733512054896,14.460580196231604,2.8327030204236507,689,4096,829.0,4096.0,2246.109375,199.0,1651.0,439.21875,9.0,31.0,17.8984375,119.8521928396076,8.912570774555206e-05,2.796419830992818,0.0030661728233098984,32.27928536012769,154.95817477814853,3.60589474439621e-05,0.08933562865702353,8.485890368558859e-06,0.41687429249051344,361326,154.95817477814853,1165.8823437914955,
783,True,5608,0.03393701836466789,0.0004098663412150927,0.00026749200185349764,0.0,0.0013638517266372219,-0.02794460131553933,-0.02658074937062338,1.0,350.5,1.0,0.0,1.2902733534574509,1.2902733534574509,8798455.59375,0.20441390899941325,0.20441390899941325,0.0996670177924516,-0.02794460131553933,0.42446111036989637,0.0004098663412150927,0.00026749200185349764,0.0,0.11818125611171126,-1.1271608397364616,0.0,0.0,0.2,0.2,0.2,3.0,0.59765625,0.16255796832825836,188.00459575653076,197.076171875,268.1298942565918,5e-06,783,0,0.890625,1.0,0.0,0.890625,1.0,0.0,-0.030061546713113785,1.20761239528656,-2.4748666286468506,-0.030061546713113785,1.20761239528656,-2.4748666286468506,1845.578125,4096.0,793.0,0.0625,387.390625,960.0,193.0,1845.578125,4096.0,793.0,0.0625,0.0,656.3125,1023.0,320.0,0.0,9,31,16.171875,0.0625,0.9375,7.125,8,7.125,8.0,8,8,2.9608607292175293e-05,1.6686835624277592,8.576221773400903,3.429730091447709,0.2718266826122999,6.807217935100198,2.029960124316858,7.256396675482392,6.807217935100198,867,4096,793.0,4096.0,1845.578125,193.0,960.0,387.390625,9.0,31.0,16.171875,109.8393898960203,9.301863610744476e-05,2.5510984901338816,0.0031364671885967255,28.83945284038782,141.264171179384,3.690272569656372e-05,0.0900551858918812,9.794053211623477e-06,0.4649601238433938,320242,141.264171179384,1133.4862807970658,
784,True,5576,0.04828324913978577,0.001277325247428962,3.985266985750968e-05,4.230404556437861e-06,0.0008976825338322669,-0.06070949984132312,-0.05981181742390618,1.0,348.5,1.0,0.0,1.0357480943202972,1.0357480943202972,7492194.75,0.44289739266969264,0.44289739266969264,0.11516486177585547,-0.06070949984132312,0.3916469275114648,0.001277325247428962,3.985266985750968e-05,4.230404556437861e-06,0.17282803216949105,-0.9017882756888866,0.0,0.0,0.2,0.2,0.2,3.0,0.91015625,0.16215926715664208,188.00459575653076,197.076171875,268.40339279174805,5e-06,784,0,0.875,1.0,0.0,0.875,1.0,0.0,-0.1161377802491188,2.4748666286468506,-2.4748666286468506,-0.1161377802491188,2.4748666286468506,-2.4748666286468506,1990.3984375,4096.0,701.0,0.0234375,427.484375,2140.0,176.0,1990.3984375,4096.0,701.0,0.0234375,0.0,621.875,1009.0,329.0,0.0,9,31,16.6796875,0.0,1.0,7.0,8,7.0,8.0,8,8,3.148801624774933e-05,1.5511303413659334,18.706721188500524,3.7986251084075775,0.15619053691625595,6.250576473772526,2.0789319128962234,18.706721188500524,2.163099393248558,329,4051,701.0,4096.0,1990.3984375,176.0,2140.0,427.484375,9.0,31.0,16.6796875,110.49074864201248,9.262748062610626e-05,2.626378072425723,0.0029440876096487045,30.240049067884684,143.39108199998736,3.809481859207153e-05,0.09043861180510476,8.804853320559213e-06,0.4336865210012618,334371,143.39108199998736,1165.9407103156857,
785,True,2976,0.031514156609773636,0.00013708271944778971,-4.702579644799698e-05,7.07653998688329e-06,0.0003861676523229107,0.0,0.0003861676523229107,1.0,186.0,1.0,0.0,0.5874939411878586,0.5874939411878586,4558102.9375,0.0,0.0,0.07733640548641074,0.0,0.0,0.00013708271944778971,-4.702579644799698e-05,7.07653998688329e-06,0.0,-0.5006169304251671,0.0,0.0,0.2,0.2,0.2,3.0,0.37109375,0.16491551333633686,188.00459575653076,197.076171875,268.5653419494629,5e-06,785,0,0.8984375,1.0,0.0,0.8984375,1.0,0.0,-0.010074897669255733,1.20761239528656,-0.7245674133300781,-0.010074897669255733,1.20761239528656,-0.7245674133300781,2123.0546875,4096.0,544.0,0.0625,391.0546875,804.0,141.0,2123.0546875,4096.0,544.0,0.0625,0.0,568.25,896.0,363.0,0.0,7,31,16.875,0.0625,0.9375,7.1875,8,7.1875,8.0,8,8,6.027892231941223e-05,1.2353978361934423,7.151306698098779,3.4524104835727485,0.4346383213996887,6.035595012828708,2.3913490905979415,6.167665559798479,4.862130034714937,363,2741,544.0,4096.0,2123.0546875,141.0,804.0,391.0546875,7.0,31.0,16.875,117.40165700763464,9.143538773059845e-05,2.6887659542262554,0.003071378916501999,30.98038804344833,151.11472666822374,3.682449460029602e-05,0.08993195111411556,8.915804998452768e-06,0.43201922718825186,344487,151.11472666822374,1139.8194193089137,
786,True,3072,0.027806561440229416,0.0003590582782635465,9.384240001963917e-05,0.0,0.000512189551955089,-0.026064840145409107,-0.025552650447934866,1.0,192.0,1.0,0.0,1.2623347118496895,1.2623347118496895,9176807.46875,0.19127143919467926,0.19127143919467926,0.06480870566373309,-0.026064840145409107,0.22701849153568965,0.0003590582782635465,9.384240001963917e-05,0.0,0.08152174204587936,-1.0896597988903522,0.0,0.0,0.2,0.2,0.2,3.0,0.51171875,0.16409404194553767,188.00459575653076,197.076171875,268.9912528991699,5e-06,786,0,0.9453125,1.0,0.0,0.9453125,1.0,0.0,-0.0056418441236019135,1.6201815605163574,-2.4748666286468506,-0.0056418441236019135,1.6201815605163574,-2.4748666286468506,2070.59375,4096.0,907.0,0.1015625,394.84375,839.0,227.0,2070.59375,4096.0,907.0,0.1015625,0.0,594.4375,929.0,320.0,0.0,9,31,16.890625,0.0,1.0,7.5625,8,7.5625,8.0,8,8,2.9556453227996826e-05,1.9656033832579851,7.473755294457078,3.4690199036122067,0.29075506143271923,7.466196905821562,2.3104811364464695,6.3594577349722385,5.367849541828036,883,4096,907.0,4096.0,2070.59375,227.0,839.0,394.84375,9.0,31.0,16.890625,117.70947810448706,8.731894195079803e-05,2.8395634200423956,0.0030774660408496857,30.695334017276764,151.2770285550505,3.7278980016708374e-05,0.08998292121714321,9.02154653688889e-06,0.4441263756791042,341124,151.2770285550505,1127.4811624022057,
787,True,6016,0.031855832785367966,0.0004589098061842378,0.00010070955090668576,0.0,0.0011196707491762936,-0.027496773283928633,-0.02637710265116766,1.0,376.0,1.0,0.0,1.172909900546074,1.172909900546074,7909712.5,0.20168581744655967,0.20168581744655967,0.10883914494913467,-0.027496773283928633,0.22713563599303044,0.0004589098061842378,0.00010070955090668576,0.0,0.07203757786192,-1.022790003567934,0.0,0.0,0.2,0.2,0.2,3.0,0.630859375,0.1665658931991899,188.00459575653076,197.076171875,269.37861251831055,5e-06,787,0,0.8515625,1.0,0.0,0.8515625,1.0,0.0,-0.012501489371061325,0.7245674133300781,-1.20761239528656,-0.012501489371061325,0.7245674133300781,-1.20761239528656,2217.3515625,4096.0,554.0,0.140625,418.0859375,1111.0,128.0,2217.3515625,4096.0,554.0,0.140625,0.0,664.25,896.0,362.0,0.0,7,31,17.59375,0.125,0.875,6.8125,8,6.8125,8.0,8,8,5.728378891944885e-05,1.0994407832622528,9.73686584457755,3.7130057014583144,0.2534243278205395,6.849876722320914,2.526827059511561,9.73686584457755,4.438726654276252,878,4096,554.0,4096.0,2217.3515625,128.0,1111.0,418.0859375,7.0,31.0,17.59375,125.61435944959521,8.842535316944122e-05,2.866428418084979,0.0030238255858421326,33.09742405638099,161.60981629230082,4.4014304876327515e-05,0.08973260870116441,8.19809292749565e-06,0.44258303455204234,368845,161.60981629230082,1141.15902258337,
788,True,5968,0.040039267390966415,0.0013856894329364877,0.00020732592520289472,1.748881959429127e-05,0.0065489312983118,-0.03339904104359448,-0.02685010965797119,1.0,373.0,1.0,0.0,1.1847222074866295,1.1847222074866295,9383951.0,0.24745027907192707,0.24745027907192707,0.09009877389200455,-0.03339904104359448,0.28887104011635123,0.0013856894329364877,0.00020732592520289472,1.748881959429127e-05,0.11799330543726683,-1.0240137055516243,0.0,0.0,0.2,0.2,0.2,3.0,1.056640625,0.1617842465170422,188.00459575653076,197.076171875,269.57776641845703,5e-06,788,0,0.9140625,1.0,0.0,0.9140625,1.0,0.0,-0.11641900986433029,0.935412585735321,-2.4748666286468506,-0.11641900986433029,0.935412585735321,-2.4748666286468506,2009.09375,4096.0,1050.0,0.0078125,472.2265625,1394.0,245.0,2009.09375,4096.0,1050.0,0.0078125,0.0,563.0,993.0,305.0,0.0,11,31,18.7265625,0.0,1.0,7.3125,8,7.3125,8.0,8,8,3.059394657611847e-05,2.1456040628254414,12.069011237472296,4.157796342668007,0.8455396220088005,5.248287105932832,2.038281313041807,12.069011237472296,1.858657170087099,305,2895,1050.0,4096.0,2009.09375,245.0,1394.0,472.2265625,11.0,31.0,18.7265625,103.73695634678006,8.953921496868134e-05,2.6101463194936514,0.003047596663236618,29.648305911570787,136.02651867084205,3.597326576709747e-05,0.09005402308300263,9.256796697840457e-06,0.4033883294192813,329228,136.02651867084205,1210.1610892382987,
789,True,4288,0.03460681438446045,0.0004901527281617746,0.00024811203411445604,0.0,0.0015125494101084769,-0.00865699359565042,-0.007144444156438112,1.0,268.0,1.0,0.0,1.1343386471271515,1.1343386471271515,8397945.75,0.06349256657995284,0.06349256657995284,0.09056512709362391,-0.00865699359565042,0.19072843314091179,0.0004901527281617746,0.00024811203411445604,0.0,0.03674341621808708,-0.9771511554718018,0.0,0.0,0.2,0.2,0.2,3.0,0.671875,0.1594355725874865,188.00459575653076,197.076171875,269.8413963317871,5e-06,789,0,0.9765625,1.0,0.0,0.9765625,1.0,0.0,-0.03279450163245201,0.5400605201721191,-2.4748666286468506,-0.03279450163245201,0.5400605201721191,-2.4748666286468506,1668.5,4096.0,660.0,0.015625,326.3359375,937.0,174.0,1668.5,4096.0,660.0,0.015625,0.0,579.0625,942.0,320.0,0.0,9,31,13.84375,0.0,1.0,7.8125,8,7.8125,8.0,8,8,5.294382572174072e-05,1.4308936838060617,8.19944748096168,2.871595532822539,0.5023028254508972,5.820887681096792,1.8810631081141764,6.108653424307704,4.8880638387054205,655,4096,660.0,4096.0,1668.5,174.0,937.0,326.3359375,9.0,31.0,13.84375,105.34755673445761,0.00011202134191989899,2.310286136344075,0.002948334440588951,26.11821174994111,133.80991562083364,4.6212226152420044e-05,0.09078658737917852,1.0248374769156e-05,0.4932740707149836,287688,133.80991562083364,1074.9875996305022,
790,True,5136,0.03217419609427452,0.0003416322015254991,-0.00015464839353640514,0.0,0.0008396790944971144,0.0,0.0008396790944971144,1.0,321.0,1.0,0.0,1.2400532215833664,1.2400532215833664,8866300.71875,0.0,0.0,0.10981554257391574,0.0,0.0,0.0003416322015254991,-0.00015464839353640514,0.0,0.0,-1.0652703270316124,0.0,0.0,0.2,0.2,0.2,3.0,0.5087890625,0.16494626082904376,188.00459575653076,197.076171875,270.23644256591797,5e-06,790,0,0.90625,1.0,0.0,0.90625,1.0,0.0,-0.021670689806342125,0.935412585735321,-0.935412585735321,-0.021670689806342125,0.935412585735321,-0.935412585735321,2112.5234375,4096.0,342.0,0.0625,374.3203125,829.0,105.0,2112.5234375,4096.0,342.0,0.0625,0.0,645.0,940.0,361.0,0.0,5,31,16.4609375,0.0625,0.9375,7.25,8,7.25,8.0,8,8,5.8377161622047424e-05,0.9443744383752346,7.113245779648423,3.27286649949383,0.2503196131438017,6.525776792317629,2.5006074016564526,6.239561857655644,5.304615071043372,515,4096,342.0,4096.0,2112.5234375,105.0,829.0,374.3203125,5.0,31.0,16.4609375,131.41286164335907,9.308755397796631e-05,2.7816619612276554,0.0030372142791748047,31.726802326738834,165.95160573348403,3.676116466522217e-05,0.08988704857658972,8.60490838749332e-06,0.4859889189223458,352963,165.95160573348403,1063.4515961444015,
791,True,5608,0.03201315179467201,0.0007327785624511307,0.00021142609000435186,1.7302902961091604e-05,0.0018805282106768573,0.0,0.0018805282106768573,1.0,350.5,1.0,0.0,1.2153148725628853,1.2153148725628853,8374769.78125,0.0,0.0,0.10662138128341969,0.0,0.0,0.0007327785624511307,0.00021142609000435186,1.7302902961091604e-05,0.0,-1.0551618710160255,0.0,0.0,0.2,0.2,0.2,3.0,0.998046875,0.1658241733835435,188.00459575653076,197.076171875,270.6584358215332,5e-06,791,0,0.9609375,1.0,0.0,0.9609375,1.0,0.0,-0.021862875670194626,0.7245674133300781,-2.4748666286468506,-0.021862875670194626,0.7245674133300781,-2.4748666286468506,2217.7109375,4096.0,748.0,0.03125,400.734375,829.0,186.0,2217.7109375,4096.0,748.0,0.03125,0.0,663.1875,977.0,360.0,0.0,9,31,17.1953125,0.0,1.0,7.6875,8,7.6875,8.0,8,8,3.1149014830589294e-05,1.6475601736456156,7.20284216478467,3.532500230940059,0.5062946993857622,5.373297950252891,2.506397595454473,5.140684336423874,5.161801578477025,906,2885,748.0,4096.0,2217.7109375,186.0,829.0,400.734375,9.0,31.0,17.1953125,128.30019520409405,8.941255509853363e-05,2.8530062958598137,0.0030344314873218536,33.03583590872586,164.21965762972832,3.615953028202057e-05,0.08958749280342194,8.228855167582416e-06,0.45197291409038054,368755,164.21965762972832,1122.7492655947576,
792,True,4064,0.0376746840775013,0.0008371980256924871,0.00014833272234682227,9.350687832920812e-06,0.004765764577314258,-0.028247475740499794,-0.023481711221393198,1.0,254.0,1.0,0.0,1.1934779584407806,1.1934779584407806,8288886.28125,0.20262730354443192,0.20262730354443192,0.08382725981417963,-0.028247475740499794,0.2944720883072829,0.0008371980256924871,0.00014833272234682227,9.350687832920812e-06,0.11087018623948097,-1.0473514012992382,0.0,0.0,0.2,0.2,0.2,3.0,0.8359375,0.1635323596472636,188.00459575653076,197.076171875,271.51256942749023,5e-06,792,0,0.953125,1.0,0.0,0.953125,1.0,0.0,-0.06515206396579742,0.935412585735321,-1.6201815605163574,-0.06515206396579742,0.935412585735321,-1.6201815605163574,2001.6484375,4096.0,792.0,0.0234375,349.515625,1202.0,190.0,2001.6484375,4096.0,792.0,0.0234375,0.0,631.375,1009.0,301.0,0.0,9,31,14.9140625,0.0,1.0,7.625,8,7.625,8.0,8,8,2.944841980934143e-05,1.5422555021941662,10.287036618217826,3.0484115173312603,0.36906793899834156,5.682543411850929,2.2770934434374794,10.287036618217826,4.352409526705742,476,4096,792.0,4096.0,2001.6484375,190.0,1202.0,349.515625,9.0,31.0,14.9140625,126.69339446350932,8.573383092880249e-05,2.6178086046129465,0.002981586381793022,30.346707697957754,159.69295688532293,4.9268826842308044e-05,0.09004236366213317,8.846728546356886e-06,0.4944885054252523,337027,159.69295688532293,1055.2343903370215,
793,True,4104,0.032138027250766754,0.0006247040219022892,7.908405154921638e-05,0.0,0.00011328145046718419,-0.011970469495281577,-0.011857188132125884,1.0,256.5,1.0,0.0,0.9582311511039734,0.9582311511039734,6754026.0,0.08741758204996586,0.08741758204996586,0.08387326426244986,-0.011970469495281577,0.1566817115967165,0.0006247040219022892,7.908405154921638e-05,0.0,0.03834955953061581,-0.8314261510968208,0.0,0.0,0.2,0.2,0.2,3.0,0.603515625,0.16461125806286028,188.00459575653076,197.076171875,271.6252632141113,5e-06,793,0,0.9609375,1.0,0.0,0.9609375,1.0,0.0,-0.010918007232248783,0.7245674133300781,-1.6201815605163574,-0.010918007232248783,0.7245674133300781,-1.6201815605163574,2059.515625,4096.0,280.0,0.03125,367.546875,880.0,97.0,2059.515625,4096.0,280.0,0.03125,0.0,627.6875,949.0,414.0,0.0,5,31,15.90625,0.0,1.0,7.6875,8,7.6875,8.0,8,8,3.0141323804855347e-05,0.8259471990168095,8.109519466757774,3.2207819673931226,0.18564356490969658,6.993362106382847,2.4475620878947666,6.49540145508945,6.993362106382847,791,4093,280.0,4096.0,2059.515625,97.0,880.0,367.546875,5.0,31.0,15.90625,124.18466360494494,9.564496576786041e-05,2.666084351018071,0.0029296092689037323,30.709716016426682,157.6027915403247,3.6271288990974426e-05,0.08928229285917247,8.51724687292123e-06,0.47107808876838814,343962,157.6027915403247,1091.230671228285,
794,True,5760,0.03153235837817192,0.0003515184880598099,0.00015253001902237884,7.62939453125e-06,0.0017279411404160783,-0.014170656533678994,-0.012442715160432272,1.0,360.0,1.0,0.0,1.1722043827176094,1.1722043827176094,8774223.5,0.10341772204264998,0.10341772204264998,0.09817834869812822,-0.014170656533678994,0.19635656811386748,0.0003515184880598099,0.00015253001902237884,7.62939453125e-06,0.047576227225363255,-1.004474252462387,0.0,0.0,0.2,0.2,0.2,3.0,0.744140625,0.16915023185235023,188.00459575653076,197.076171875,272.1807289123535,5e-06,794,0,0.9140625,1.0,0.0,0.9140625,1.0,0.0,-0.03147425875067711,0.5400605201721191,-2.4748666286468506,-0.03147425875067711,0.5400605201721191,-2.4748666286468506,2500.140625,4096.0,444.0,0.0625,422.296875,1033.0,133.0,2500.140625,4096.0,444.0,0.0625,0.0,698.625,1001.0,361.0,0.0,7,31,18.703125,0.0625,0.9375,7.3125,8,7.3125,8.0,8,8,3.178790211677551e-05,1.1478014308959246,8.917309116572142,3.733140297976206,0.3073293250054121,6.17673772200942,3.0141228277643677,7.781881764531136,6.109542816877365,572,4096,444.0,4096.0,2500.140625,133.0,1033.0,422.296875,7.0,31.0,18.703125,135.37756008468568,9.254738688468933e-05,3.139444887638092,0.0030338726937770844,36.315455466508865,174.8650489896536,3.9968639612197876e-05,0.08869499334828587,7.409774018730575e-06,0.4230310797664059,409442,174.8650489896536,1170.7370980241622,
