step,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_pg_loss,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_adv,timing_per_token_ms_gen,timing_per_token_ms_update_actor,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
1025,0.03135039657354355,0.001643943163799122,0.00012445575865172032,5.3347524044511374e-05,0.015310794929973781,1.126953125,0.3143069739714569,178.32664442062378,183.794921875,165.19048690795898,5e-06,1025,21,0.5987338423728943,0.9959183931350708,0.0,0.5987338423728943,0.9959183931350708,0.0,-0.17611300945281982,2.4748661518096924,-2.4748647212982178,-0.17611300945281982,2.4748661518096924,-2.4748647212982178,2284.2265625,4096.0,568.0,0.234375,981.453125,3300.0,299.0,2284.2265625,4096.0,568.0,0.234375,0.0,130.0,130.0,130.0,0.0,7,41,22.546875,0.0625,0.9375,5.0625,8,4.7898712158203125,8.0,8,8,3.7729740142822266e-05,2.8710423465818167,31.325685773044825,9.547790306954994,0.0,0.0,0.0,31.325685773044825,0.0,130,4096,34.37799908965826,0.0005544703453779221,2.2053316459059715,0.0036380458623170853,15.20495087839663,51.837797936052084,4.2241066694259644e-05,1.1772811110950664e-05,0.11757945656406626,0.04920361683638533,309021,51.837797936052084,2980.6532328129865,
1026,0.029412178322672844,0.0018240470089949667,0.00010374178691563429,1.5641861409676494e-05,0.008773136651143432,1.3046875,0.31177513586717154,178.32664442062378,183.794921875,220.51390838623047,5e-06,1026,21,0.7132312059402466,0.995312511920929,0.0,0.7132312059402466,0.995312511920929,0.0,-0.16380682587623596,1.7961130142211914,-2.474864959716797,-0.16380682587623596,1.7961130142211914,-2.474864959716797,2046.46875,4096.0,557.0,0.1171875,841.7421875,1882.0,303.0,2046.46875,4096.0,557.0,0.1171875,0.0,130.0,130.0,130.0,0.0,7,41,20.484375,0.0625,0.9375,6.125,8,5.705849647521973,8.0,8,8,5.869939923286438e-05,2.9806512501090765,18.60060876235366,8.26283712181612,0.0,0.0,0.0,18.60060876235366,0.0,130,4096,21.634603252634406,0.00011420994997024536,1.9591785538941622,0.0033815354108810425,13.452598057687283,37.07670788653195,3.8683414459228516e-05,1.213812300199952e-05,0.08259121372422926,0.048288505096010174,278588,37.07670788653195,3756.913920898525,
1027,0.02928110398352146,0.001845488281105645,1.9632341718534008e-05,1.7229249806405278e-05,0.007003136968705803,1.09765625,0.31649285101394653,178.32664442062378,183.794921875,129.2966194152832,5e-06,1027,21,0.6258614659309387,0.9897959232330322,0.0,0.6258614659309387,0.9897959232330322,0.0,-0.15551240742206573,2.474865436553955,-2.4746272563934326,-0.15551240742206573,2.474865436553955,-2.4746272563934326,2269.484375,4096.0,582.0,0.140625,946.90625,2743.0,339.0,2269.484375,4096.0,582.0,0.140625,0.0,130.0,130.0,130.0,0.0,7,41,23.125,0.125,0.875,5.5625,8,5.00689172744751,8.0,8,8,3.857910633087158e-05,3.3762489072978497,25.018186518922448,9.30225037310447,0.0,0.0,0.0,25.018186518922448,0.0,130,4007,28.172880079597235,0.00011646002531051636,2.139592692255974,0.003473760560154915,14.825584078207612,45.16746861487627,4.0104612708091736e-05,1.1310244258710904e-05,0.09698265740289726,0.04827073550374629,307134,45.16746861487627,3399.9470129574956,
1028,0.03412267938256264,0.0019750707870116457,0.00017778398250811733,1.0398965741842403e-05,-0.0007197224767878652,0.9609375,0.3212129979899181,178.32664442062378,183.794921875,129.18155670166016,5e-06,1028,21,0.6085017919540405,1.9343750476837158,0.0,0.6085017919540405,1.9343750476837158,0.0,-0.10163939744234085,1.7793347835540771,-2.4748663902282715,-0.10163939744234085,1.7793347835540771,-2.4748663902282715,2466.484375,4096.0,909.0,0.2265625,1022.875,2651.0,332.0,2466.484375,4096.0,909.0,0.2265625,0.0,130.0,130.0,130.0,0.0,7,41,23.34375,0.25,0.75,5.125,8,4.868014335632324,8.0,8,8,3.536418080329895e-05,3.2361489925533533,24.472810665145516,10.114275278829155,0.0,0.0,0.0,24.472810665145516,0.0,130,3641,27.582364983856678,0.00011121481657028198,2.314347133040428,0.003481173887848854,15.834607038646936,45.77790552563965,4.82611358165741e-05,1.0474421206104571e-05,0.08736614292818308,0.04764437201338028,332350,45.77790552563965,3630.026277784321,
1029,0.034847430884838104,0.0022218763479031622,0.00022134323285172286,6.56903357594274e-05,0.00519446621183306,1.005859375,0.3131260107209447,178.32664442062378,183.794921875,129.23162841796875,5e-06,1029,21,0.7666236162185669,1.3546874523162842,0.0,0.7666236162185669,1.3546874523162842,0.0,-0.10453734546899796,2.474864959716797,-2.3966658115386963,-0.10453734546899796,2.474864959716797,-2.3966658115386963,2078.6953125,4096.0,663.0,0.1015625,909.234375,2909.0,354.0,2078.6953125,4096.0,663.0,0.1015625,0.0,130.0,130.0,130.0,0.0,9,41,20.0703125,0.0,1.0,6.875,8,6.132988452911377,8.0,8,8,3.364495933055878e-05,3.507185734808445,27.668310705572367,8.87758334816317,0.0,0.0,0.0,27.668310705572367,0.0,130,4096,30.50289360806346,0.00011608563363552094,1.9633713960647583,0.003422701731324196,13.443622678518295,45.938975501805544,3.921426832675934e-05,1.2106630156109538e-05,0.11464107071391483,0.04755219136905022,282713,45.938975501805544,3077.049465207256,
1030,0.03486015275120735,0.0026219180144835263,0.00021480246027749672,4.194462371742702e-05,0.013294088566908613,1.1328125,0.307654921999883,178.32664442062378,183.794921875,129.54638290405273,5e-06,1030,21,0.7767381072044373,0.9897959232330322,0.0,0.7767381072044373,0.9897959232330322,0.0,-0.17281250655651093,1.6537235975265503,-2.474865436553955,-0.17281250655651093,1.6537235975265503,-2.474865436553955,1824.7421875,4096.0,555.0,0.03125,810.171875,2492.0,307.0,1824.7421875,4096.0,555.0,0.03125,0.0,130.0,130.0,130.0,0.0,7,41,17.78125,0.0,1.0,7.1875,8,6.213905334472656,8.0,8,8,3.4008175134658813e-05,3.0170220714062452,22.989261109381914,7.907292526680976,0.0,0.0,0.0,22.989261109381914,0.0,130,4020,25.53831697627902,0.00010696984827518463,1.764538787305355,0.0032518096268177032,12.27891399897635,39.610655028373,4.173256456851959e-05,1.2996477423963772e-05,0.10934043326445525,0.04907502187779059,250207,39.610655028373,3158.3294926677863,
1031,0.03074353002011776,0.0014996524769230746,4.431607021615491e-05,2.76734581348137e-05,0.0094711136771366,1.171875,0.3107968972500991,178.32664442062378,183.794921875,129.3459587097168,5e-06,1031,21,0.7619034647941589,1.228124976158142,0.0,0.7619034647941589,1.228124976158142,0.0,-0.08308398723602295,1.8365813493728638,-2.4748125076293945,-0.08308398723602295,1.8365813493728638,-2.4748125076293945,1664.765625,4096.0,398.0,0.0390625,699.9453125,1917.0,232.0,1664.765625,4096.0,398.0,0.0390625,0.0,130.0,130.0,130.0,0.0,5,41,16.1328125,0.125,0.875,6.8125,8,6.0952277183532715,8.0,8,8,4.2418017983436584e-05,2.216894207522273,17.865443136543036,6.731796820284217,0.0,0.0,0.0,17.865443136543036,0.0,130,3692,20.289299307391047,0.0001092124730348587,1.6591648571193218,0.003423396497964859,10.988875770941377,32.96635287627578,4.235655069351196e-05,1.4901826047816388e-05,0.09521469476461142,0.04783387355130534,229730,32.96635287627578,3484.310212630847,
1032,0.03202086687088013,0.0012279554066481069,-4.250653682902339e-05,1.1524719411681872e-05,0.005872552748769522,0.7109375,0.31804069136768565,178.32664442062378,183.794921875,129.4907341003418,5e-06,1032,21,0.6481853723526001,0.9937499761581421,0.0,0.6481853723526001,0.9937499761581421,0.0,-0.08936065435409546,1.2105977535247803,-2.474745750427246,-0.08936065435409546,1.2105977535247803,-2.474745750427246,2051.046875,4096.0,572.0,0.15625,871.125,2406.0,303.0,2051.046875,4096.0,572.0,0.15625,0.0,130.0,130.0,130.0,0.0,7,41,20.84375,0.25,0.75,5.625,8,5.185482978820801,8.0,8,8,3.633834421634674e-05,2.934256786480546,22.37107014656067,8.494880368583836,0.0,0.0,0.0,22.37107014656067,0.0,130,4051,25.03115768544376,0.00010666809976100922,2.0035836286842823,0.0032470449805259705,13.308720923960209,40.379097109660506,3.7049874663352966e-05,1.1630900372262355e-05,0.09534444180732309,0.04767177790181109,279174,40.379097109660506,3456.9123628721377,
1033,0.030500926077365875,0.0014597187910112552,5.271131794870598e-05,2.337903333682334e-05,0.009991813101805747,0.767578125,0.31665731776522205,178.32664442062378,183.794921875,129.5674934387207,5e-06,1033,21,0.6525963544845581,0.9959183931350708,0.0,0.6525963544845581,0.9959183931350708,0.0,-0.10371585190296173,1.663526177406311,-2.4747445583343506,-0.10371585190296173,1.663526177406311,-2.4747445583343506,2155.3203125,4096.0,597.0,0.1953125,890.90625,2612.0,296.0,2155.3203125,4096.0,597.0,0.1953125,0.0,130.0,130.0,130.0,0.0,7,41,20.6875,0.1875,0.8125,5.5,8,5.220771312713623,8.0,8,8,3.1186267733573914e-05,2.937834309414029,24.295674242079258,8.720767017206526,0.0,0.0,0.0,24.295674242079258,0.0,130,4096,26.87048307619989,0.00010544806718826294,2.0942478254437447,0.003176020458340645,14.173376597464085,43.16785372979939,3.8543716073036194e-05,1.0857410094798817e-05,0.09739881715739718,0.048452509725674685,292521,43.16785372979939,3388.180957883349,
1034,0.03260203078389168,0.0019482474453980103,-4.905131663690554e-05,4.770766645378899e-05,0.023417649790644646,1.03515625,0.30891935658914105,178.32664442062378,183.794921875,129.48318099975586,5e-06,1034,21,0.7831316590309143,0.9918367266654968,0.0,0.7831316590309143,0.9918367266654968,0.0,-0.18371254205703735,1.2518815994262695,-2.4748446941375732,-0.18371254205703735,1.2518815994262695,-2.4748446941375732,1784.765625,4096.0,633.0,0.0703125,827.0,2243.0,229.0,1784.765625,4096.0,633.0,0.0703125,0.0,130.0,130.0,130.0,0.0,5,41,18.6484375,0.0625,0.9375,6.6875,8,6.265052795410156,8.0,8,8,5.873851478099823e-05,2.2402139585465193,21.928925421088934,7.964178895141231,0.0,0.0,0.0,21.928925421088934,0.0,130,4096,25.159117568284273,0.00010315515100955963,1.7309208754450083,0.003043064847588539,11.795784939080477,38.71268413029611,3.872811794281006e-05,1.2416111826629153e-05,0.1101296457355407,0.04812838116235047,245090,38.71268413029611,3165.499958296554,
1035,0.033684905618429184,0.002054699885775335,-1.8969730547269137e-05,3.8172153381310636e-05,-0.005064994562417269,0.9453125,0.3198449457873559,178.32664442062378,183.794921875,129.556396484375,5e-06,1035,21,0.5755161643028259,0.9906250238418579,0.0,0.5755161643028259,0.9906250238418579,0.0,-0.11638834327459335,2.474865198135376,-2.4748663902282715,-0.11638834327459335,2.474865198135376,-2.4748663902282715,2364.1328125,4096.0,536.0,0.09375,1038.6796875,2653.0,271.0,2364.1328125,4096.0,536.0,0.09375,0.0,130.0,130.0,130.0,0.0,7,41,23.6484375,0.1875,0.8125,5.125,8,4.604129314422607,8.0,8,8,2.948381006717682e-05,2.6601425036787987,24.691257687285542,10.493334352169768,0.0,0.0,0.0,24.691257687285542,0.0,130,3893,27.930140199139714,0.00010123103857040405,2.2381732147186995,0.0031354986131191254,15.166326273232698,45.36514557339251,3.774464130401611e-05,9.82148295881624e-06,0.09229778426662695,0.047506260859807546,319249,45.36514557339251,3518.659490285482,
1036,0.027579816058278084,0.0019885394867742434,0.00029898590764787514,4.6844507778587285e-05,0.02303810408920981,1.1484375,0.31126585828660913,178.32664442062378,183.794921875,129.3171272277832,5e-06,1036,21,0.6978683471679688,0.9921875,0.0,0.6978683471679688,0.9921875,0.0,-0.14438672363758087,2.4376039505004883,-2.4748001098632812,-0.14438672363758087,2.4376039505004883,-2.4748001098632812,2012.4921875,4096.0,573.0,0.1328125,780.921875,2238.0,308.0,2012.4921875,4096.0,573.0,0.1328125,0.0,130.0,130.0,130.0,0.0,7,41,19.046875,0.0,1.0,6.3125,8,5.58294677734375,8.0,8,8,2.917274832725525e-05,3.032606825232506,20.70072794891894,7.578962095896713,0.0,0.0,0.0,20.70072794891894,0.0,130,4096,23.633213885128498,0.00010093115270137787,1.9382301550358534,0.0033134128898382187,13.303333831951022,38.901369435712695,3.705732524394989e-05,1.2082208912073844e-05,0.09174419887161246,0.04850999978832705,274239,38.901369435712695,3524.7987921504873,
1037,0.031890448182821274,0.0015549708041362464,0.0001772554778654012,2.558149435571977e-05,0.005525075481273234,0.822265625,0.3238463480307595,178.32664442062378,183.794921875,129.3924446105957,5e-06,1037,21,0.444446325302124,0.987500011920929,0.0,0.444446325302124,0.987500011920929,0.0,-0.10382159054279327,1.4658503532409668,-1.6201531887054443,-0.10382159054279327,1.4658503532409668,-1.6201531887054443,2849.9609375,4096.0,700.0,0.2734375,1273.4140625,3231.0,315.0,2849.9609375,4096.0,700.0,0.2734375,0.0,130.0,130.0,130.0,0.0,7,41,28.34375,0.3125,0.6875,3.875,8,3.555570602416992,8.0,8,8,3.047659993171692e-05,3.0851496532559395,30.41789440996945,12.701645163091598,0.0,0.0,0.0,30.41789440996945,0.0,130,4096,34.351179933175445,9.046681225299835e-05,2.604628635570407,0.003135392442345619,18.197145204991102,55.179266227409244,3.6479905247688293e-05,8.219991459477025e-06,0.09416570932489603,0.04770706727225111,381435,55.179266227409244,3456.3254105989677,
1038,0.027965683490037918,0.0017024139742716216,5.934460409662279e-05,2.3328495444729924e-05,-4.3843392631970346e-05,0.798828125,0.3143313287284986,178.32664442062378,183.794921875,129.21152877807617,5e-06,1038,21,0.6714842319488525,0.9714285731315613,0.0,0.6714842319488525,0.9714285731315613,0.0,-0.06237379088997841,2.474212646484375,-2.470025062561035,-0.06237379088997841,2.474212646484375,-2.470025062561035,2025.453125,4096.0,567.0,0.03125,959.3984375,2481.0,302.0,2025.453125,4096.0,567.0,0.03125,0.0,130.0,130.0,130.0,0.0,7,41,22.4765625,0.1875,0.8125,6.0,8,5.37187385559082,8.0,8,8,3.047846257686615e-05,3.0012235920876265,23.779463097453117,9.449773837506655,0.0,0.0,0.0,23.779463097453117,0.0,130,3672,25.93701937608421,9.77199524641037e-05,1.9195745438337326,0.003078969195485115,13.077211370691657,40.971987998113036,3.692507743835449e-05,1.1159809768411206e-05,0.10004327494651741,0.04739871753579822,275898,40.971987998113036,3366.9100949251774,
1039,0.03041628934442997,0.0016585333432885818,0.00010930862345048808,1.381006904921378e-05,0.01747246424201876,1.021484375,0.3074078763481093,178.32664442062378,183.794921875,129.25083923339844,5e-06,1039,21,0.8339256048202515,0.9918367266654968,0.0,0.8339256048202515,0.9918367266654968,0.0,-0.12462117522954941,1.5951470136642456,-2.474778890609741,-0.12462117522954941,1.5951470136642456,-2.474778890609741,1627.953125,4096.0,559.0,0.0625,753.078125,2744.0,309.0,1627.953125,4096.0,559.0,0.0625,0.0,130.0,130.0,130.0,0.0,7,41,16.5,0.0625,0.9375,7.0625,8,6.671404838562012,8.0,8,8,2.9457733035087585e-05,3.029833083972335,25.23260056041181,7.347291045123711,0.0,0.0,0.0,25.23260056041181,0.0,130,3550,27.887082619592547,0.00010221078991889954,1.6256761606782675,0.00306704081594944,10.793799314647913,40.33406430110335,3.742054104804993e-05,1.3630202099162912e-05,0.13382930357135853,0.04796860391012236,225018,40.33406430110335,2789.428785556884,
1040,0.030480535700917244,0.0012933680118294433,-6.587802454305347e-05,2.832692507581669e-05,0.006820433889515698,0.796875,0.3160064261852208,178.32664442062378,183.794921875,129.32178115844727,5e-06,1040,21,0.7058224678039551,0.9984375238418579,0.0,0.7058224678039551,0.9984375238418579,0.0,-0.09099078178405762,0.8988155722618103,-2.4748411178588867,-0.09099078178405762,0.8988155722618103,-2.4748411178588867,2059.921875,4096.0,616.0,0.2265625,799.140625,2339.0,232.0,2059.921875,4096.0,616.0,0.2265625,0.0,130.0,130.0,130.0,0.0,5,41,19.109375,0.1875,0.8125,6.0,8,5.646579265594482,8.0,8,8,3.077276051044464e-05,2.26471328176558,21.452125918120146,7.88001037966751,0.0,0.0,0.0,21.452125918120146,0.0,130,4096,24.24896696396172,0.00010282546281814575,1.972713502123952,0.0030574873089790344,13.508650906383991,39.75687534920871,3.976747393608093e-05,1.090752134771872e-05,0.09196710647385642,0.04819182657195245,280310,39.75687534920871,3525.30219663728,
1041,0.026624515652656555,0.002032097225310281,-3.5194177598896204e-05,4.3875971641682554e-05,0.008675930002937093,1.1328125,0.3136598017416521,178.32664442062378,183.794921875,129.37297439575195,5e-06,1041,21,0.7399306297302246,2.3843750953674316,0.0,0.7399306297302246,2.3843750953674316,0.0,-0.10321351140737534,2.335545301437378,-2.4748663902282715,-0.10321351140737534,2.335545301437378,-2.4748663902282715,2154.0078125,4096.0,527.0,0.09375,897.890625,2002.0,293.0,2154.0078125,4096.0,527.0,0.09375,0.0,130.0,130.0,130.0,0.0,7,41,21.8203125,0.0625,0.9375,6.3125,8,5.919444561004639,8.0,8,8,3.0644237995147705e-05,2.868888735771179,18.659630563110113,8.738220337254461,0.0,0.0,0.0,18.659630563110113,0.0,130,3905,21.686494966968894,0.0001480448991060257,2.0282271932810545,0.0032827798277139664,13.987165223807096,37.72999785281718,7.705762982368469e-05,1.1228822101069483e-05,0.07865604801720955,0.047843412668271225,292353,37.72999785281718,3874.277983535201,
1042,0.027647407725453377,0.0016484394727740437,0.0001035022187636514,1.774857173586497e-05,0.012441059297998436,0.849609375,0.30121036472511276,178.32664442062378,183.794921875,129.2344207763672,5e-06,1042,21,0.8061952590942383,1.1015625,0.0,0.8061952590942383,1.1015625,0.0,-0.0902300551533699,2.4748659133911133,-2.47463321685791,-0.0902300551533699,2.4748659133911133,-2.47463321685791,1639.984375,4096.0,564.0,0.078125,668.5078125,2037.0,303.0,1639.984375,4096.0,564.0,0.078125,0.0,130.0,130.0,130.0,0.0,7,41,16.1015625,0.0,1.0,7.25,8,6.449561595916748,8.0,8,8,5.211867392063141e-05,2.972908714786172,18.547764552757144,6.508792379696388,0.0,0.0,0.0,18.547764552757144,0.0,130,3928,21.584651108831167,0.0001127738505601883,1.6226958520710468,0.003069506958127022,11.046059211716056,34.29079161211848,3.588385879993439e-05,1.3548437742772367e-05,0.1028242033023903,0.04875598836375699,226558,34.29079161211848,3303.481625077644,
1043,0.03136264532804489,0.001847208259277977,0.00013352914629649604,1.5275875284714857e-05,0.003833381604636088,1.12890625,0.311396287470586,178.32664442062378,183.794921875,129.31785202026367,5e-06,1043,21,0.7548161745071411,1.228124976158142,0.0,0.7548161745071411,1.228124976158142,0.0,-0.08392350375652313,2.127310037612915,-2.474848508834839,-0.08392350375652313,2.127310037612915,-2.474848508834839,1956.640625,4096.0,556.0,0.1171875,820.7890625,1842.0,297.0,1956.640625,4096.0,556.0,0.1171875,0.0,130.0,130.0,130.0,0.0,7,41,19.3359375,0.0625,0.9375,6.75,8,6.038529396057129,8.0,8,8,3.07280570268631e-05,2.9209761451929808,17.69023983180523,8.070931830530753,0.0,0.0,0.0,17.69023983180523,0.0,130,3736,20.391637656837702,0.00012158043682575226,1.8859255835413933,0.003138020634651184,12.870516141876578,35.175185326486826,3.760308027267456e-05,1.1748925959980471e-05,0.0814199946370042,0.04818793718176112,267090,35.175185326486826,3796.568483164208,
1044,0.032024189829826355,0.0021453459485201165,-0.00014283199789133505,1.1392636224627495e-05,0.010337607469409704,1.1015625,0.31772440471646424,178.32664442062378,183.794921875,129.38735961914062,5e-06,1044,21,0.6330686211585999,0.9859374761581421,0.0,0.6330686211585999,0.9859374761581421,0.0,-0.18613602221012115,1.20761239528656,-2.4748663902282715,-0.18613602221012115,1.20761239528656,-2.4748663902282715,2409.5703125,4096.0,725.0,0.234375,963.8203125,2158.0,309.0,2409.5703125,4096.0,725.0,0.234375,0.0,130.0,130.0,130.0,0.0,7,41,22.6796875,0.125,0.875,5.625,8,5.064549446105957,8.0,8,8,2.818368375301361e-05,3.0228757821023464,21.0399590972811,9.523982118917047,0.0,0.0,0.0,21.0399590972811,0.0,130,4096,24.86750171147287,0.00010856427252292633,2.252331079915166,0.0030853580683469772,15.722082395106554,42.86790076829493,3.833696246147156e-05,9.491511138839854e-06,0.08062738659795045,0.048365964945800234,325065,42.86790076829493,3791.473272239375,
1045,0.030554598197340965,0.0016327253615600057,-6.250286659792437e-05,4.7395828005392104e-05,0.018002076722041238,0.86328125,0.30485682259606395,178.32664442062378,183.794921875,129.24212265014648,5e-06,1045,21,0.8206167221069336,0.9938775300979614,0.0,0.8206167221069336,0.9938775300979614,0.0,-0.11931855976581573,1.2655527591705322,-2.474700450897217,-0.11931855976581573,1.2655527591705322,-2.474700450897217,1495.203125,4096.0,548.0,0.0859375,636.390625,2150.0,287.0,1495.203125,4096.0,548.0,0.0859375,0.0,130.0,130.0,130.0,0.0,7,41,14.1171875,0.0,1.0,7.125,8,6.564933776855469,8.0,8,8,3.108754754066467e-05,2.8190096337348223,20.344619849696755,6.146268681506626,0.0,0.0,0.0,20.344619849696755,0.0,130,4096,23.43106471374631,9.43262130022049e-05,1.5019795466214418,0.00308777391910553,10.098550358787179,35.06092933565378,3.645569086074829e-05,1.4843211517336918e-05,0.12242831092005846,0.0485446547969349,208026,35.06092933565378,2966.635567592563,
1046,0.03020411543548107,0.0022750190692022443,-0.0001670245031846207,2.484224978616112e-05,-0.0006653775308222976,1.16796875,0.30913374044954256,178.32664442062378,183.794921875,129.36576461791992,5e-06,1046,21,0.7298995852470398,1.7078125476837158,0.0,0.7298995852470398,1.7078125476837158,0.0,-0.11674662679433823,2.4743895530700684,-2.47485089302063,-0.11674662679433823,2.4743895530700684,-2.47485089302063,2230.0,4096.0,602.0,0.171875,838.3828125,2352.0,299.0,2230.0,4096.0,602.0,0.171875,0.0,130.0,130.0,130.0,0.0,7,41,20.65625,0.0,1.0,6.5,8,5.839197158813477,8.0,8,8,3.166310489177704e-05,2.935943415388465,21.89453363791108,8.24060926277889,0.0,0.0,0.0,21.89453363791108,0.0,130,4096,24.76672855950892,9.347498416900635e-05,2.129655584692955,0.003796203061938286,14.81928950920701,41.74322851933539,4.03430312871933e-05,1.2566879839573244e-05,0.08676684613056657,0.04905749969944058,302080,41.74322851933539,3618.3114089998703,
