step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_agent_loop_response_length_min,timing_s_agent_loop_response_length_max,timing_s_agent_loop_response_length_mean,timing_s_agent_loop_llm_response_length_min,timing_s_agent_loop_llm_response_length_max,timing_s_agent_loop_llm_response_length_mean,timing_s_agent_loop_num_turns_min,timing_s_agent_loop_num_turns_max,timing_s_agent_loop_num_turns_mean,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_gen,timing_per_token_ms_adv,timing_per_token_ms_update_actor,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
581,True,5496,0.06873492151498795,0.002716863220484811,0.0003156555881105305,5.922969421590096e-06,0.0032037117198342457,-0.04229145892895758,-0.005254580159089528,0.2,343.5,1.0,0.0,0.6870582699775696,0.6870582699775696,4629846.28125,0.3090048246085644,0.3090048246085644,0.07678772712100793,-0.008458291785791517,0.14817651007820037,0.002716863220484811,0.0003156555881105305,5.922969421590096e-06,0.1374111846089363,-0.614729467779398,0.0,0.0,0.2,0.2,0.2,3.0,1.015625,0.15656076001068003,188.79405784606934,198.16015625,310.7804145812988,5e-06,581,1,0.5277202129364014,0.9921875,0.0,0.5277202129364014,0.9921875,0.0,-0.06727307289838791,0.9799668788909912,-2.4748647212982178,-0.06727307289838791,0.9799668788909912,-2.4748647212982178,1893.1484375,4096.0,147.0,0.140625,1192.3046875,2980.0,96.0,1893.1484375,4096.0,147.0,0.140625,0.0,386.375,842.0,209.0,0.0,3,31,14.109375,0.375,0.625,4.625,8,4.221761703491211,8.0,8,8,3.104656934738159e-05,0.9973492119461298,29.574615243822336,11.68258369358955,5.856156349182129e-06,0.10968605801463127,0.031195194067549892,29.574615243822336,0.04925587773323059,415,4096,147.0,4096.0,1893.1484375,96.0,2980.0,1192.3046875,3.0,31.0,14.109375,31.663553746417165,9.005144238471985e-05,2.4261274728924036,0.003062993288040161,27.618121780455112,61.74962544813752,4.18294221162796e-05,0.13066672889662626,1.0497648179067585e-05,0.09465424783982093,291779,61.74962544813752,2362.597326562412,
582,True,6440,0.07118745893239975,0.001636120996408863,0.00029820659460710885,6.692027284316282e-05,0.0025158351236314047,-0.0013032613787800074,0.0022551828624273185,0.2,402.5,1.0,0.0,0.807273305952549,0.807273305952549,5558436.125,0.00966122723184526,0.00966122723184526,0.13713606686468652,-0.00026065227575600147,0.03744028070684678,0.001636120996408863,0.00029820659460710885,6.692027284316282e-05,0.05392771679908037,-0.7014418505132198,0.0,0.0,0.2,0.2,0.2,3.0,0.3115234375,0.15030454681378785,188.79405784606934,198.16015625,310.68899154663086,5e-06,582,1,0.34692612290382385,0.9921875,0.0,0.34692612290382385,0.9921875,0.0,-0.0472639836370945,0.5039486885070801,-2.1837360858917236,-0.0472639836370945,0.5039486885070801,-2.1837360858917236,1295.8671875,4096.0,111.0,0.109375,795.078125,2957.0,100.0,1295.8671875,4096.0,111.0,0.109375,0.0,503.875,936.0,216.0,0.0,3,31,9.1484375,0.625,0.375,3.0,8,2.7754087448120117,8.0,8,8,3.322772681713104e-05,1.0151790156960487,28.107212278991938,7.582874934741994,4.064291715621948e-06,0.1604633890092373,0.025645494722994044,28.107212278991938,0.04846411943435669,257,4096,111.0,4096.0,1295.8671875,100.0,2957.0,795.078125,3.0,31.0,9.1484375,30.378682816401124,9.214505553245544e-05,1.9983707163482904,0.003022007644176483,22.46129621565342,54.869767870754,4.073604941368103e-05,0.18314643799338717,1.3118231535664758e-05,0.09750222998803396,230367,54.869767870754,2099.216097857663,
583,True,10864,0.07335449755191803,0.0016940374189289287,0.00016858895924087847,1.0506485068617621e-05,0.0043222853782936,-0.018163433494919445,0.0006895986516610719,0.2,679.0,1.0,0.0,1.0385174602270126,1.0385174602270126,8219639.3125,0.13368872820865363,0.13368872820865363,0.21500418566071638,-0.0036326866989838894,0.11486882913416137,0.0016940374189289287,0.00016858895924087847,1.0506485068617621e-05,0.12533186934888363,-0.8929452747106552,0.0,0.0,0.2,0.2,0.2,3.0,0.923828125,0.14574415422332948,188.79405784606934,198.16015625,310.8943862915039,5e-06,583,1,0.2746046185493469,0.989062488079071,0.0,0.2746046185493469,0.989062488079071,0.0,-0.08715398609638214,2.4748661518096924,-2.46356201171875,-0.08715398609638214,2.4748661518096924,-2.46356201171875,1016.265625,4096.0,103.0,0.09375,586.3125,2283.0,92.0,1016.265625,4096.0,103.0,0.09375,0.0,591.9375,1021.0,216.0,0.0,3,31,7.6875,0.625,0.375,2.5625,8,2.1968371868133545,8.0,8,8,3.1091272830963135e-05,0.9252287913113832,21.504687536507845,5.649168537303922,4.066154360771179e-06,0.1511042844504118,0.021161056967685,21.504687536507845,0.10675646178424358,259,4096,103.0,4096.0,1016.265625,92.0,2283.0,586.3125,3.0,31.0,7.6875,24.08210532180965,0.00010083802044391632,1.869715528562665,0.003024764358997345,20.446499640122056,46.43065349012613,3.666244447231293e-05,0.18513018958664265,1.4694021661391038e-05,0.09932717823717296,205850,46.43065349012613,2216.746745162393,
584,True,13728,0.07169193774461746,0.0020115720326430164,-0.00024738908700783213,0.0,-0.0025631120970501797,-0.01775712618837133,-0.006114537314715562,0.2,858.0,1.0,0.0,1.2270604334771633,1.2270604334771633,10736252.1875,0.128283578902483,0.128283578902483,0.22159092661396979,-0.0035514252376742665,0.1770251491127293,0.0020115720326430164,-0.00024738908700783213,0.0,0.1384030319750309,-1.0841815657913685,0.0,0.0,0.2,0.2,0.2,3.0,0.5546875,0.1529494289347107,188.79405784606934,198.16015625,311.119873046875,5e-06,584,1,0.3234058916568756,0.9921875,0.0,0.3234058916568756,0.9921875,0.0,-0.09642510861158371,0.403531014919281,-2.474355697631836,-0.09642510861158371,0.403531014919281,-2.474355697631836,1286.0390625,4096.0,128.0,0.109375,909.5,3520.0,117.0,1286.0390625,4096.0,128.0,0.109375,0.0,615.875,983.0,242.0,0.0,3,31,10.359375,0.625,0.375,2.875,8,2.587246894836426,8.0,8,8,3.27378511428833e-05,1.1902267634868622,33.041529946029186,8.751185459826957,4.7050416469573975e-06,0.09917683899402618,0.0163244111899985,33.041529946029186,0.02156071923673153,978,4096,128.0,4096.0,1286.0390625,117.0,3520.0,909.5,3.0,31.0,10.359375,35.61057676747441,9.312853217124939e-05,2.0949071012437344,0.0030181296169757843,23.68275499716401,61.425735203549266,4.0728598833084106e-05,0.2163290673730168,1.2397583096698574e-05,0.09728174740563171,243445,61.425735203549266,1981.6205633785676,
585,True,6744,0.06445792317390442,0.0012554313998407451,3.0118337917883764e-05,8.024006092455238e-06,-0.005398276829509996,-0.0006547344382852316,-0.005529223490157165,0.2,421.5,1.0,0.0,0.49403315410017967,0.49403315410017967,3481071.1875,0.004779784823767841,0.004779784823767841,0.1078796454796766,-0.00013094688765704634,0.004641570175069135,0.0012554313998407451,3.0118337917883764e-05,8.024006092455238e-06,0.03575503081083298,-0.426987886428833,0.0,0.0,0.2,0.2,0.2,3.0,0.74609375,0.16251160422815394,188.79405784606934,198.16015625,310.99567794799805,5e-06,585,1,0.13526511192321777,0.9937499761581421,0.0,0.13526511192321777,0.9937499761581421,0.0,-0.029572542756795883,2.474864959716797,-1.2075954675674438,-0.029572542756795883,2.474864959716797,-1.2075954675674438,2196.640625,4096.0,129.0,0.2421875,1436.3359375,3674.0,118.0,2196.640625,4096.0,129.0,0.2421875,0.0,479.8125,979.0,219.0,0.0,3,31,17.1875,0.75,0.25,1.125,8,1.0821208953857422,8.0,8,8,3.5351142287254333e-05,1.2550385668873787,35.48116259276867,14.341951655340381,4.669651389122009e-06,0.12036376260221004,0.03216038337268401,35.48116259276867,0.031245563179254532,321,4096,129.0,4096.0,2196.640625,118.0,3674.0,1436.3359375,3.0,31.0,17.1875,37.78658301755786,9.313784539699554e-05,2.669451277703047,0.003073718398809433,31.838453732430935,72.3339936286211,3.882870078086853e-05,0.13439052181085415,8.972107438159858e-06,0.09293565333210037,342586,72.3339936286211,2368.0843737103273,
586,True,10696,0.0698011964559555,0.0023654292981518665,-6.009678861573775e-05,1.8595165101942257e-05,0.0033092258840952127,-0.0030948595667723566,0.0026902539307229745,0.2,668.5,1.0,0.0,1.0118825323879719,1.0118825323879719,7709735.40625,0.022751031559892,0.022751031559892,0.18310801144560052,-0.0006189719133544713,0.20215289539425507,0.0023654292981518665,-6.009678861573775e-05,1.8595165101942257e-05,0.10798241011798382,-0.8805418275296688,0.0,0.0,0.2,0.2,0.2,3.0,0.4892578125,0.1488140666301628,188.79405784606934,198.16015625,311.0408935546875,5e-06,586,1,0.5626907348632812,0.995312511920929,0.0,0.5626907348632812,0.995312511920929,0.0,-0.08109035342931747,2.4748666286468506,-1.6200592517852783,-0.08109035342931747,2.4748666286468506,-1.6200592517852783,1184.7578125,4096.0,141.0,0.046875,753.5625,3338.0,102.0,1184.7578125,4096.0,141.0,0.046875,0.0,581.6875,979.0,258.0,0.0,3,31,9.71875,0.3125,0.6875,4.8125,8,4.50152587890625,8.0,8,8,5.830638110637665e-05,1.0233368296176195,30.99154349975288,7.181876718153944,5.582347512245178e-06,0.11623644642531872,0.022020144591806456,30.99154349975288,0.04901971109211445,954,4096,141.0,4096.0,1184.7578125,102.0,3338.0,753.5625,3.0,31.0,9.71875,33.37469899468124,8.522719144821167e-05,2.015236197039485,0.0029824841767549515,22.168621035292745,57.59095519222319,3.659538924694061e-05,0.22007859593324874,1.319070421598351e-05,0.09804569131727624,226105,57.59095519222319,1963.0252636487974,
587,True,9048,0.06856349110603333,0.0018448425944370683,4.863337994720496e-05,1.1876400321852998e-05,-0.0008838812645990402,-0.01900350602227263,-0.004684582730988041,0.2,565.5,1.0,0.0,0.9019490517675877,0.9019490517675877,7026100.5625,0.14023823663592339,0.14023823663592339,0.1276388818697136,-0.0038007012044545263,0.05478244061612854,0.0018448425944370683,4.863337994720496e-05,1.1876400321852998e-05,0.07721913140267134,-0.7773117907345295,0.0,0.0,0.2,0.2,0.2,3.0,0.884765625,0.1538532833613156,188.79405784606934,198.16015625,311.1583557128906,5e-06,587,1,0.40257322788238525,0.9906250238418579,0.0,0.40257322788238525,0.9906250238418579,0.0,-0.013154593296349049,1.1831910610198975,-2.290588140487671,-0.013154593296349049,1.1831910610198975,-2.290588140487671,1559.6875,4096.0,104.0,0.140625,992.125,3192.0,93.0,1559.6875,4096.0,104.0,0.140625,0.0,488.0,1002.0,216.0,0.0,3,31,11.9921875,0.5625,0.4375,3.5,8,3.220586061477661,8.0,8,8,3.13781201839447e-05,0.9266484677791595,30.466657577082515,9.613663036026992,4.423782229423523e-06,0.11846810579299927,0.022070677907322533,30.466657577082515,0.027885638177394867,221,4096,104.0,4096.0,1559.6875,93.0,3192.0,992.125,3.0,31.0,11.9921875,32.39264114573598,8.340924978256226e-05,2.2459943909198046,0.003313189372420311,25.157343924045563,59.82771029882133,3.774464130401611e-05,0.1622552652060508,1.264074326382013e-05,0.09598229681365246,262104,59.82771029882133,2190.4899810712272,
588,True,7880,0.06737720966339111,0.0025256566659663804,-0.00017092916164074268,5.564278706060577e-05,0.0008943483408074826,0.0,0.0008943483408074826,0.2,492.5,1.0,0.0,1.095407161861658,1.095407161861658,9534764.9375,0.0,0.0,0.07227917706375193,0.0,0.0,0.0025256566659663804,-0.00017092916164074268,5.564278706060577e-05,0.0,-0.9471657685935497,0.0,0.0,0.2,0.2,0.2,3.0,0.802734375,0.16022854281726157,188.79405784606934,198.16015625,311.16747665405273,5e-06,588,1,0.3014286160469055,0.989062488079071,0.0,0.3014286160469055,0.989062488079071,0.0,-0.04056468978524208,2.4748661518096924,-1.6201541423797607,-0.04056468978524208,2.4748661518096924,-1.6201541423797607,2066.8125,4096.0,127.0,0.109375,1295.7265625,3356.0,116.0,2066.8125,4096.0,127.0,0.109375,0.0,498.125,1017.0,216.0,0.0,3,31,16.515625,0.5,0.5,2.6875,8,2.411428689956665,8.0,8,8,3.225170075893402e-05,1.178259776905179,32.138019068166614,12.658533556314069,5.159527063369751e-06,0.13683798536658287,0.038064665597630665,32.138019068166614,0.06039567478001118,1010,4096,127.0,4096.0,2066.8125,116.0,3356.0,1295.7265625,3.0,31.0,16.515625,34.75659342855215,9.749829769134521e-05,2.6049873922020197,0.0030197221785783768,30.74866922944784,68.14747407287359,3.711879253387451e-05,0.13137906131328492,9.197721004953754e-06,0.09365685454521261,328312,68.14747407287359,2408.834696124754,
589,True,7328,0.06904557347297668,0.0022995708750386257,9.316946744775123e-05,5.4106540119391866e-05,-0.000902176365343621,-0.011774882266763598,-0.0032571529263805132,0.2,458.0,1.0,0.0,1.0448877327144146,1.0448877327144146,6045729.046875,0.08688911283388734,0.08688911283388734,0.13577230404095755,-0.00235497645335272,0.0903924231703942,0.0022995708750386257,9.316946744775123e-05,5.4106540119391866e-05,0.12078040838241577,-0.9304824098944664,0.0,0.0,0.2,0.2,0.2,3.0,0.716796875,0.14938999718183163,188.79405784606934,198.16015625,311.42204666137695,5e-06,589,1,0.5338572859764099,0.9981632828712463,0.0,0.5338572859764099,0.9981632828712463,0.0,-0.04461614042520523,2.4726154804229736,-0.935412585735321,-0.04461614042520523,2.4726154804229736,-0.935412585735321,1275.9375,4096.0,137.0,0.078125,746.109375,2662.0,113.0,1275.9375,4096.0,137.0,0.078125,0.0,483.6875,801.0,258.0,0.0,3,31,10.1875,0.375,0.625,4.5,8,4.270857810974121,8.0,8,8,3.152713179588318e-05,1.1598668918013573,26.233962198719382,7.174363846846973,5.8747828006744385e-06,0.17336302623152733,0.02585067732434254,26.233962198719382,0.0871390849351883,332,4096,137.0,4096.0,1275.9375,113.0,2662.0,746.109375,3.0,31.0,10.1875,28.612607318907976,9.124726057052612e-05,1.9787920843809843,0.0029750652611255646,22.093139162287116,52.716015093028545,4.11495566368103e-05,0.17519352999576276,1.3208892435913034e-05,0.09809058731568834,225232,52.716015093028545,2136.2767993989164,
590,True,8264,0.06554460525512695,0.0018462497928339872,-0.00010334517924093234,2.526443927308719e-05,-0.0024581614379712846,-0.05929052364081144,-0.01431626596240676,0.2,516.5,1.0,0.0,1.0498793981969357,1.0498793981969357,9245971.84375,0.4309464432299137,0.4309464432299137,0.09352073741036047,-0.011858104728162289,0.2872856909031103,0.0018462497928339872,-0.00010334517924093234,2.526443927308719e-05,0.23828948847949505,-0.9186772033572197,0.0,0.0,0.2,0.2,0.2,3.0,0.787109375,0.16308166741293914,188.79405784606934,198.16015625,311.3732223510742,5e-06,590,1,0.21629410982131958,0.9862244725227356,0.0,0.21629410982131958,0.9862244725227356,0.0,-0.03743686527013779,2.4748666286468506,-1.6002339124679565,-0.03743686527013779,2.4748666286468506,-1.6002339124679565,2283.515625,4096.0,148.0,0.2421875,1469.6484375,3461.0,137.0,2283.515625,4096.0,148.0,0.2421875,0.0,480.6875,949.0,248.0,0.0,3,31,16.90625,0.625,0.375,2.0625,8,1.7303528785705566,8.0,8,8,3.26838344335556e-05,1.4118170589208603,35.428983718156815,14.728262332006125,4.4889748096466064e-06,0.10018573887646198,0.03188847996352706,35.428983718156815,0.025428254157304764,353,4096,148.0,4096.0,2283.515625,137.0,3461.0,1469.6484375,3.0,31.0,16.90625,37.70012332312763,8.825398981571198e-05,2.7652537059038877,0.0030087772756814957,32.77529623359442,73.27208145149052,9.136833250522614e-05,0.12898191290542826,8.503742816028285e-06,0.09263320756319468,353818,73.27208145149052,2414.4120993358415,
591,True,8576,0.0649959146976471,0.001889060186840652,0.00013245032829445336,1.8292135564479395e-05,0.0015553542143607046,-0.05039950092032086,-0.008524546046828618,0.2,536.0,1.0,0.0,0.8824335187673569,0.8824335187673569,6408028.4375,0.36703035165555775,0.36703035165555775,0.12241352198949808,-0.010079900184064173,0.21654958573248687,0.001889060186840652,0.00013245032829445336,1.8292135564479395e-05,0.2334172734990716,-0.7665534988045692,0.0,0.0,0.2,0.2,0.2,3.0,0.63671875,0.1588599336888527,188.79405784606934,198.16015625,311.7687301635742,5e-06,591,1,0.3377262055873871,0.9775510430335999,0.0,0.3377262055873871,0.9775510430335999,0.0,-0.08726915717124939,1.2196346521377563,-2.4731547832489014,-0.08726915717124939,1.2196346521377563,-2.4731547832489014,1866.828125,4096.0,115.0,0.1640625,1254.140625,3490.0,104.0,1866.828125,4096.0,115.0,0.1640625,0.0,493.125,1003.0,202.0,0.0,3,31,13.8828125,0.5625,0.4375,2.875,8,2.7018094062805176,8.0,8,8,6.156414747238159e-05,1.0384518448263407,35.91806738451123,12.219464358102414,4.079192876815796e-06,0.13528477028012276,0.026764584763441235,35.91806738451123,0.009441681206226349,253,4096,115.0,4096.0,1866.828125,104.0,3490.0,1254.140625,3.0,31.0,13.8828125,38.08286396600306,8.78460705280304e-05,2.4749126452952623,0.0029636509716510773,28.326010378077626,68.91518673114479,3.826618194580078e-05,0.15937320139442346,9.811009791147458e-06,0.0937717591652298,302074,68.91518673114479,2191.635939248525,
592,True,7752,0.0689656212925911,0.0013648811727762222,-4.913081164659161e-05,0.0,-0.0012783566398866242,0.0,-0.0012783566398866242,0.2,484.5,1.0,0.0,0.862088143825531,0.862088143825531,6859065.53125,0.0,0.0,0.10262909019373115,0.0,0.0,0.0013648811727762222,-4.913081164659161e-05,0.0,0.0,-0.7514729648828506,0.0,0.0,0.2,0.2,0.2,3.0,0.64453125,0.15594033006153454,188.79405784606934,198.16015625,311.0681686401367,5e-06,592,1,0.2102566361427307,0.9918367266654968,0.0,0.2102566361427307,0.9918367266654968,0.0,-0.03852280229330063,0.7245185375213623,-2.4748451709747314,-0.03852280229330063,0.7245185375213623,-2.4748451709747314,1984.28125,4096.0,128.0,0.2265625,1320.6796875,3239.0,117.0,1984.28125,4096.0,128.0,0.2265625,0.0,519.375,981.0,216.0,0.0,3,31,15.15625,0.75,0.25,1.875,8,1.6820530891418457,8.0,8,8,3.504753112792969e-05,1.1901358980685472,34.196055037900805,12.98768728194409,3.93204391002655e-06,0.1615729108452797,0.03260118840262294,34.196055037900805,0.019143197685480118,367,4096,128.0,4096.0,1984.28125,117.0,3239.0,1320.6796875,3.0,31.0,15.15625,36.33511291258037,9.479187428951263e-05,2.579148054122925,0.0030216649174690247,30.843039833009243,69.79797228053212,3.7608668208122253e-05,0.14305838430390558,9.428913081708702e-06,0.09624374300401052,320468,69.79797228053212,2295.6827363979464,
593,True,8000,0.06765863299369812,0.0018869991617975757,0.00021970779994262557,1.003593888526666e-05,5.2526724175550044e-05,0.0,5.2526724175550044e-05,0.2,500.0,1.0,0.0,1.1603668853640556,1.1603668853640556,7488005.59375,0.0,0.0,0.13191099423616143,0.0,0.0,0.0018869991617975757,0.00021970779994262557,1.003593888526666e-05,0.0,-1.0226514749228954,0.0,0.0,0.2,0.2,0.2,3.0,0.583984375,0.15444216256483756,188.79405784606934,198.16015625,311.2432098388672,5e-06,593,1,0.2352040857076645,0.989062488079071,0.0,0.2352040857076645,0.989062488079071,0.0,-0.011427518911659718,2.4748661518096924,-1.6200764179229736,-0.011427518911659718,2.4748661518096924,-1.6200764179229736,1533.78125,4096.0,122.0,0.109375,996.875,3375.0,111.0,1533.78125,4096.0,122.0,0.109375,0.0,506.125,923.0,219.0,0.0,3,31,12.3828125,0.6875,0.3125,1.9375,8,1.881632685661316,8.0,8,8,3.26354056596756e-05,1.113262340426445,36.26263781264424,9.759199374573654,4.190951585769653e-06,0.14674855023622513,0.02732494160591159,36.26263781264424,0.018452603369951248,219,4096,122.0,4096.0,1533.78125,111.0,3375.0,996.875,3.0,31.0,12.3828125,38.74539511837065,9.826198220252991e-05,2.215854100883007,0.003037393093109131,25.283910430967808,66.28953375853598,3.6932528018951416e-05,0.1973543485176069,1.1632707895235423e-05,0.09683315115189044,261108,66.28953375853598,1969.4511727228553,
594,True,7936,0.06654603034257889,0.0024665004675625823,-0.00012038788037216364,5.892247258998395e-06,0.0015707253587606829,-0.03068109534069663,-0.004565493822155986,0.2,496.0,1.0,0.0,0.8522140458226204,0.8522140458226204,6363375.875,0.22251470177434385,0.22251470177434385,0.12389724004842453,-0.006136219068139327,0.17394687599319797,0.0024665004675625823,-0.00012038788037216364,5.892247258998395e-06,0.15776278264820576,-0.7533916458487511,0.0,0.0,0.2,0.2,0.2,3.0,1.009765625,0.15907291416447306,188.79405784606934,198.16015625,311.12470626831055,5e-06,594,1,0.4958130121231079,4.293749809265137,0.0,0.4958130121231079,4.293749809265137,0.0,-0.06314759701490402,1.1092547178268433,-2.4748663902282715,-0.06314759701490402,1.1092547178268433,-2.4748663902282715,1895.953125,4096.0,113.0,0.2109375,1229.296875,3713.0,102.0,1895.953125,4096.0,113.0,0.2109375,0.0,461.1875,976.0,216.0,0.0,3,31,14.5234375,0.5625,0.4375,3.1875,8,3.9665040969848633,8.0,8,8,6.378628313541412e-05,1.0119789596647024,37.290818160399795,12.022235956246732,4.0512531995773315e-06,0.1738998256623745,0.032117377399117686,37.290818160399795,0.013782963156700134,276,4096,113.0,4096.0,1895.953125,102.0,3713.0,1229.296875,3.0,31.0,14.5234375,39.504904709756374,8.895620703697205e-05,2.485882095992565,0.002982296049594879,28.58584807626903,70.60847538895905,4.0551647543907166e-05,0.16278465114741256,9.88451331259033e-06,0.09474485133692513,301714,70.60847538895905,2136.528216605415,
595,True,9248,0.06953504681587219,0.000980263563178596,-4.26499102559319e-05,2.6566664928395767e-05,0.003371660270204302,-0.031938991509377956,-0.0030161380927893333,0.2,578.0,1.0,0.0,0.999933123588562,0.999933123588562,7456502.09375,0.23385312780737877,0.23385312780737877,0.1644193909468026,-0.006387798301875592,0.17084582785658448,0.000980263563178596,-4.26499102559319e-05,2.6566664928395767e-05,0.09924623370170593,-0.8652127422392368,0.0,0.0,0.2,0.2,0.2,3.0,0.2080078125,0.15235973429458932,188.79405784606934,198.16015625,310.9797172546387,5e-06,595,1,0.3758254051208496,0.984250009059906,0.0,0.3758254051208496,0.984250009059906,0.0,-0.06293640285730362,0.9354125261306763,-0.9354125261306763,-0.06293640285730362,0.9354125261306763,-0.9354125261306763,1283.921875,4096.0,110.0,0.125,831.546875,3576.0,99.0,1283.921875,4096.0,110.0,0.125,0.0,556.25,1022.0,231.0,0.0,3,31,9.6015625,0.5625,0.4375,3.25,8,3.006603240966797,8.0,8,8,3.420189023017883e-05,0.9674841277301311,34.82973433844745,8.023847708900576,4.984438419342041e-06,0.12636256963014603,0.019625254950369708,34.82973433844745,0.018010545521974564,328,4096,110.0,4096.0,1283.921875,99.0,3576.0,831.546875,3.0,31.0,9.6015625,36.905681965872645,8.529797196388245e-05,2.049989877268672,0.0030726920813322067,22.763810025528073,61.75465854816139,4.116073250770569e-05,0.2245663431494849,1.3045198229327282e-05,0.09664437775652782,235542,61.75465854816139,1907.0787980821308,
596,True,13872,0.06857779622077942,0.002524866524254321,-0.00033888153211592,0.0,0.0033718507229423267,-0.05137313660088694,-0.006902776605784311,0.2,867.0,1.0,0.0,1.05812581256032,1.05812581256032,8223517.375,0.37589353777002543,0.37589353777002543,0.12832923666439383,-0.010274627320177388,0.42038326255883746,0.002524866524254321,-0.00033888153211592,0.0,0.24038878898136318,-0.9305422529578209,0.0,0.0,0.2,0.2,0.2,3.0,0.806640625,0.15897494613047045,188.79405784606934,198.16015625,311.2890625,5e-06,596,1,0.45112505555152893,0.9906250238418579,0.0,0.45112505555152893,0.9906250238418579,0.0,-0.09374110400676727,1.3479615449905396,-2.4748663902282715,-0.09374110400676727,1.3479615449905396,-2.4748663902282715,1841.0859375,4096.0,138.0,0.1328125,1167.6875,3332.0,124.0,1841.0859375,4096.0,138.0,0.1328125,0.0,544.75,1009.0,219.0,0.0,3,31,14.4921875,0.4375,0.5625,4.0625,8,3.6090006828308105,8.0,8,8,3.197789192199707e-05,1.2552637048065662,35.89568909816444,11.49638919782592,5.362555384635925e-06,0.10007470287382603,0.02908554246823769,35.89568909816444,0.025453869253396988,296,4096,138.0,4096.0,1841.0859375,124.0,3332.0,1167.6875,3.0,31.0,14.4921875,38.19152901135385,9.406358003616333e-05,2.4807307943701744,0.003135921433568001,28.677361641079187,69.38227207399905,3.7886202335357666e-05,0.16206267959786747,1.0268680178160828e-05,0.09390498495705184,305387,69.38227207399905,2200.7566981540485,
