step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,textcraft_is_prefix_non_terminal,textcraft_is_raw,textcraft_prefix_action_len,textcraft_valid_action_count,textcraft_fail_invalid_action,textcraft_could_not_find_count,textcraft_invalid_action_count,textcraft_not_enough_items_count,textcraft_continuation_success,textcraft_continuation_reward_sum,textcraft_success,textcraft_replay_success,textcraft_max_turn_count,textcraft_is_prefix,textcraft_done,textcraft_replay_done,textcraft_turn_count,textcraft_fail_max_turn,textcraft_fail_could_not_find,textcraft_fail_not_enough_items,textcraft_is_prefix_terminal_like,textcraft_success_raw_mean,textcraft_success_prefix_mean,textcraft_success_prefix_non_terminal_mean,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_agent_loop_response_length_min,timing_s_agent_loop_response_length_max,timing_s_agent_loop_response_length_mean,timing_s_agent_loop_llm_response_length_min,timing_s_agent_loop_llm_response_length_max,timing_s_agent_loop_llm_response_length_mean,timing_s_agent_loop_num_turns_min,timing_s_agent_loop_num_turns_max,timing_s_agent_loop_num_turns_mean,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_update_actor,timing_per_token_ms_gen,timing_per_token_ms_adv,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
525,True,36888,0.057066913694143295,0.0010458405704412144,4.7634186785217025e-05,7.916898312032572e-06,0.001650744627113454,-0.01066382264252752,-0.009013077869894914,1.0,2305.5,1.0,0.0,-1.6288249010685831,2.951381139457226,4697227.57421875,0.10119454376399517,0.10119454376399517,0.3745583270441644,-0.01066382264252752,0.2090065608286521,0.0010458405704412144,4.7634186785217025e-05,7.916898312032572e-06,0.02661771886050701,1.3652533951681107,0.0,1.0,0.2,0.2,0.2,3.0,1.16015625,0.1546597269315947,226.42923021316528,235.671875,227.6227912902832,5e-06,525,1,0.7578125,1.0,0.0,0.7578125,1.0,0.0,-0.1635974496603012,0.935412585735321,-2.4748666286468506,-0.1635974496603012,0.935412585735321,-2.4748666286468506,664.2265625,3484.0,118.0,0.0,570.9140625,3181.0,107.0,664.2265625,3484.0,118.0,0.0,0.0,1262.6875,1915.0,817.0,0.0,3,32,11.6875,0.1875,0.8125,6.0625,8,6.0625,8.0,8,8,0.6875,0.3125,2.0,5.09375,0.0546875,1.2265625,0.09375,0.625,0.7578125,0.7578125,0.7578125,0.0625,0.0,0.6875,0.8203125,0.0625,5.1875,0.0,0.25,0.1640625,0.0,0.475,0.8863636363636364,0.8863636363636364,3.127381205558777e-05,1.3562156651169062,32.84301328845322,6.574438901734538,1.36643648147583e-05,2.4922258593142033,1.1286888247996103,32.84301328845322,0.024070095270872116,817,3484,118.0,3484.0,664.2265625,107.0,3181.0,570.9140625,3.0,32.0,11.6875,35.44009869731963,7.913820445537567e-05,2.13742471113801,0.0044062696397304535,22.603991258889437,60.215861143544316,3.654509782791138e-05,0.09164585237442249,0.41683935377518055,1.7864824503762303e-05,246645,60.215861143544316,2048.0069147565664,
526,True,39768,0.05594009906053543,0.0012753160408465192,0.0001320432743341371,1.484423137299018e-05,0.0029673016106244177,-0.02896254457300529,-0.025995242758654058,1.0,2485.5,1.0,0.0,-1.5185046369442716,2.862694501876831,5358523.203125,0.27849818021059036,0.27849818021059036,0.3509096842487692,-0.02896254457300529,0.26972864594323326,0.0012753160408465192,0.0001320432743341371,1.484423137299018e-05,0.07901294832117856,1.2679701843298972,0.0,1.0,0.2,0.2,0.2,3.0,1.046875,0.1550887698173768,226.42923021316528,235.671875,227.81057357788086,5e-06,526,1,0.734375,1.0,0.0,0.734375,1.0,0.0,-0.13697266578674316,2.4748666286468506,-2.4748666286468506,-0.13697266578674316,2.4748666286468506,-2.4748666286468506,775.015625,2279.0,82.0,0.0,655.765625,1850.0,71.0,775.015625,2279.0,82.0,0.0,0.0,1269.75,1970.0,785.0,0.0,3,32,13.46875,0.0625,0.9375,5.875,8,5.875,8.0,8,8,0.75,0.25,2.25,6.015625,0.0546875,1.7109375,0.09375,0.9609375,0.734375,0.734375,0.734375,0.0625,0.0,0.75,0.796875,0.0625,6.109375,0.0,0.328125,0.2421875,0.0,0.6875,0.75,0.75,3.401748836040497e-05,0.9201739020645618,20.113630801439285,7.8305995637056185,2.197176218032837e-05,0.03771734796464443,0.012424346496118233,20.113630801439285,0.027989231050014496,968,2279,82.0,2279.0,775.015625,71.0,1850.0,655.765625,3.0,32.0,13.46875,22.484923975542188,9.381398558616638e-05,2.2022472713142633,0.004143455997109413,24.1429278627038,48.872364055365324,4.351697862148285e-05,0.09224363986819929,0.2266579703588858,1.5831031968476726e-05,261730,48.872364055365324,2677.689171159162,
527,True,43856,0.05571090057492256,0.001524755331047345,-0.00020509201067397953,2.136432408406108e-05,0.0005375324399210513,-0.01146818987763254,-0.010930657444987446,1.0,2741.0,1.0,0.0,-1.6846659667789936,2.8024552203714848,4514256.9296875,0.1009767588111572,0.1009767588111572,0.46793673049189005,-0.01146818987763254,0.15161934084013903,0.001524755331047345,-0.00020509201067397953,2.136432408406108e-05,0.0290203420445323,1.4179916251450777,0.0,1.0,0.2,0.2,0.2,3.0,1.0703125,0.15227626637524483,226.42923021316528,235.671875,227.51134872436523,5e-06,527,1,0.8515625,1.0,0.0,0.8515625,1.0,0.0,-0.1998697966337204,1.6201815605163574,-2.4748666286468506,-0.1998697966337204,1.6201815605163574,-2.4748666286468506,576.9453125,5507.0,91.0,0.0,496.9921875,5059.0,74.0,576.9453125,5507.0,91.0,0.0,0.0,1306.1875,1932.0,781.0,0.0,3,32,10.140625,0.0625,0.9375,6.8125,8,6.8125,8.0,8,8,0.875,0.125,2.25,4.421875,0.015625,0.9921875,0.0859375,0.4765625,0.8515625,0.8515625,0.8515625,0.0625,0.0,0.875,0.9140625,0.0625,4.5078125,0.0,0.1953125,0.140625,0.0,0.625,0.8839285714285714,0.8839285714285714,5.22024929523468e-05,0.95133694447577,46.07723951898515,5.612142881989712,1.8890947103500366e-05,1.5410547330975533,0.30690467928070575,46.07723951898515,0.8041245061904192,1067,5507,91.0,5507.0,576.9453125,74.0,5059.0,496.9921875,3.0,32.0,10.140625,49.192071517929435,8.295662701129913e-05,2.074758391827345,0.003986034542322159,22.399714775383472,73.70988639816642,4.3800100684165955e-05,0.0929290650776568,0.6661169618807219,1.6536749110409262e-05,241041,73.70988639816642,1635.065605025787,
528,True,31368,0.061019111424684525,0.0007144098599383142,-0.00013025154748902423,1.8252438849231112e-06,-0.0022217425066628493,-0.012634621525648981,-0.014856364112347364,1.0,1960.5,1.0,0.0,-1.3482007998973131,2.7450549006462097,5326455.78125,0.11047788569703698,0.11047788569703698,0.4129416881871669,-0.012634621525648981,0.2013652711228898,0.0007144098599383142,-0.00013025154748902423,1.8252438849231112e-06,0.02878977172076702,1.1070623034611344,0.0,1.0,0.2,0.2,0.2,3.0,0.4892578125,0.1513833549025282,226.42923021316528,235.671875,227.5177345275879,5e-06,528,1,0.59375,1.0,0.0,0.59375,1.0,0.0,-0.06391822546720505,0.7245674133300781,-2.4748666286468506,-0.06391822546720505,0.7245674133300781,-2.4748666286468506,686.796875,8104.0,112.0,0.0,602.953125,7531.0,94.0,686.796875,8104.0,112.0,0.0,0.0,1176.75,1839.0,806.0,0.0,3,32,9.515625,0.375,0.625,4.75,8,4.75,8.0,8,8,0.75,0.25,2.25,3.890625,0.09375,1.3515625,0.2421875,0.3125,0.59375,0.59375,0.59375,0.25,0.0,0.75,0.84375,0.25,4.1328125,0.0,0.1953125,0.1015625,0.0,0.5,0.625,0.625,3.2063573598861694e-05,1.2290893476456404,68.17092754691839,6.480892983774538,1.508370041847229e-05,1.6511154975742102,0.2234952690632781,68.17092754691839,0.2893883138895035,1112,8104,112.0,8104.0,686.796875,94.0,7531.0,602.953125,3.0,32.0,9.515625,70.90703342854977,0.00010177865624427795,2.100157331675291,0.00439581461250782,22.74615297280252,95.80148251913488,3.778375685214996e-05,0.09535811654859483,0.8065866616829686,1.8428461403857816e-05,238534,95.80148251913488,1244.9389807321431,
529,True,14808,0.060374949127435684,0.0011257253390795086,-0.0002880822348743095,3.320935093142907e-06,0.0017195407854160294,-0.004295872131478973,-0.0025763313606148586,1.0,925.5,1.0,0.0,-2.1653928570449352,3.452019266784191,4856652.0078125,0.03491989406757057,0.03491989406757057,0.15552720774053735,-0.004295872131478973,0.11102224433648938,0.0011257253390795086,-0.0002880822348743095,3.320935093142907e-06,0.014124690234893933,1.8464072905480862,0.0,1.0,0.2,0.2,0.2,3.0,0.83203125,0.15218230387393913,226.42923021316528,235.671875,227.67612838745117,5e-06,529,1,0.9140625,1.0,0.0,0.9140625,1.0,0.0,-0.0934680625796318,0.35355237126350403,-2.4748666286468506,-0.0934680625796318,0.35355237126350403,-2.4748666286468506,721.21875,2334.0,113.0,0.0,625.015625,2058.0,96.0,721.21875,2334.0,113.0,0.0,0.0,1075.0625,2018.0,788.0,0.0,3,32,12.234375,0.0625,0.9375,7.3125,8,7.3125,8.0,8,8,0.375,0.625,0.875,5.1640625,0.1015625,0.7109375,0.140625,0.2109375,0.9140625,0.9140625,0.9140625,0.0,0.0,0.375,0.9140625,0.0,5.3046875,0.0,0.171875,0.09375,0.0,0.975,0.8125,0.8125,3.203563392162323e-05,1.2053057942539454,21.26759405992925,7.560221543171792,0.0015475451946258545,2.248659299686551,0.39033798369928263,21.26759405992925,1.3767984248697758,1066,2334,113.0,2334.0,721.21875,96.0,2058.0,625.015625,3.0,32.0,12.234375,25.17351410910487,8.691288530826569e-05,1.9767088685184717,0.00393684022128582,21.229598205536604,48.4151407815516,3.643520176410675e-05,0.09233311096508674,0.27268852754782347,1.71223544357519e-05,229924,48.4151407815516,2374.505126788887,
530,True,32304,0.0548354871571064,0.0010621777983033098,0.00015060777161579608,2.854402737284545e-06,0.002352906280350453,-0.029733571427641436,-0.02738066515303217,1.0,2019.0,1.0,0.0,-1.6004065135493875,2.9468045495450497,5563371.375,0.27126753330230713,0.27126753330230713,0.3446726994344228,-0.029733571427641436,0.45454252760742986,0.0010621777983033098,0.00015060777161579608,2.854402737284545e-06,0.06837999075651169,1.3381816847249866,0.0,1.0,0.2,0.2,0.2,3.0,1.109375,0.15460074992016432,226.42923021316528,235.671875,228.04461669921875,5e-06,530,1,0.5546875,1.0,0.0,0.5546875,1.0,0.0,-0.10431823134422302,0.7245674133300781,-2.4748666286468506,-0.10431823134422302,0.7245674133300781,-2.4748666286468506,757.546875,3217.0,75.0,0.0,635.1171875,3024.0,64.0,757.546875,3217.0,75.0,0.0,0.0,1212.5,1798.0,840.0,0.0,3,32,14.640625,0.375,0.625,4.4375,8,4.4375,8.0,8,8,0.8125,0.1875,2.0,6.671875,0.0234375,1.921875,0.0546875,0.7421875,0.5546875,0.5546875,0.5546875,0.1875,0.0,0.8125,0.7421875,0.1875,6.7265625,0.0,0.3359375,0.2421875,0.0,0.3333333333333333,0.6057692307692307,0.6057692307692307,3.2963231205940247e-05,0.8409626241773367,30.083984529599547,7.379432236659341,1.8965452909469604e-05,2.7440175637602806,0.6800931480829604,30.083984529599547,1.0424586609005928,1280,3217,75.0,3217.0,757.546875,64.0,3024.0,635.1171875,3.0,32.0,14.640625,35.238382229581475,8.284114301204681e-05,2.125928558409214,0.004062933847308159,23.135154781863093,60.53671791963279,3.594905138015747e-05,0.09174573408731984,0.3634096717362939,1.6112139809919492e-05,252166,60.53671791963279,2082.7524902718546,
531,True,30296,0.07820151746273041,0.0008390549373871181,0.0002838486325345002,0.0,0.0037415248225443065,0.0,0.0037415248225443065,1.0,1893.5,1.0,0.0,-1.3317538001574576,2.8440110459923744,5686353.5703125,0.0,0.0,0.40805484497889577,0.0,0.0,0.0008390549373871181,0.0002838486325345002,0.0,0.0,1.1522569824010134,0.0,1.0,0.2,0.2,0.2,3.0,0.81640625,0.14274307355116217,226.42923021316528,235.671875,227.7494888305664,5e-06,531,1,0.6796875,1.0,0.0,0.6796875,1.0,0.0,-0.05855173617601395,0.35355237126350403,-2.4748666286468506,-0.05855173617601395,0.35355237126350403,-2.4748666286468506,320.1015625,1899.0,92.0,0.0,285.828125,1441.0,81.0,320.1015625,1899.0,92.0,0.0,0.0,1105.1875,1977.0,781.0,0.0,3,32,5.375,0.3125,0.6875,5.4375,8,5.4375,8.0,8,8,0.625,0.375,1.9375,1.96875,0.03125,0.1171875,0.03125,0.0078125,0.6796875,0.6796875,0.6796875,0.3125,0.0,0.625,0.9921875,0.3125,2.0,0.0,0.03125,0.0078125,0.0,0.9791666666666666,0.5,0.5,3.134831786155701e-05,1.1298786830157042,14.214729765430093,3.4443097863259027,1.755356788635254e-05,0.048961665481328964,0.004659839381929487,14.214729765430093,0.026446692645549774,888,1899,92.0,1899.0,320.1015625,81.0,1441.0,285.828125,3.0,32.0,5.375,16.54042064398527,7.997825741767883e-05,1.7306497003883123,0.004762144759297371,17.63628518395126,35.94341308064759,3.7865713238716125e-05,0.09667055029380694,0.40369073887646184,2.6102954769577285e-05,182437,35.94341308064759,2537.8363427905306,
532,True,31872,0.06212419271469116,0.001544017155538313,-0.00015516402299908805,2.8385866244207136e-06,2.521940041333437e-05,-0.03181338025024161,-0.03178816079162061,1.0,1992.0,1.0,0.0,-1.3814552328549325,2.4979995153844357,4630530.203125,0.28613551426678896,0.28613551426678896,0.3577972660601059,-0.03181338025024161,0.2744731307468378,0.001544017155538313,-0.00015516402299908805,2.8385866244207136e-06,0.06470034591620788,1.153672771062702,0.0,1.0,0.2,0.2,0.2,3.0,1.09375,0.1539837946522671,226.42923021316528,235.671875,227.28408432006836,5e-06,532,1,0.703125,1.0,0.0,0.703125,1.0,0.0,-0.13180914521217346,1.20761239528656,-2.4748666286468506,-0.13180914521217346,1.20761239528656,-2.4748666286468506,699.5,2431.0,87.0,0.0,596.1875,2076.0,76.0,699.5,2431.0,87.0,0.0,0.0,1187.4375,2042.0,826.0,0.0,3,32,12.59375,0.1875,0.8125,5.625,8,5.625,8.0,8,8,0.625,0.375,1.5625,5.5625,0.0390625,1.7578125,0.046875,1.1484375,0.703125,0.703125,0.703125,0.125,0.0,0.625,0.828125,0.125,5.609375,0.0,0.3671875,0.3125,0.0,0.6666666666666666,0.725,0.725,3.1791627407073975e-05,0.985912999138236,21.826094893738627,6.92751487417263,1.695193350315094e-05,2.9564134627580643,0.9447643235034775,20.419054282829165,2.8385089337825775,1561,2253,87.0,2431.0,699.5,76.0,2076.0,596.1875,3.0,32.0,12.59375,26.09401147440076,8.38153064250946e-05,2.0310171507298946,0.003926539793610573,22.12029872275889,50.292984787374735,3.994069993495941e-05,0.09158482131578488,0.29143597518764247,1.6257079069965274e-05,241528,50.292984787374735,2401.20964207151,
533,True,25984,0.058603234589099884,0.0009086413947443361,0.0002465369528863448,5.585343842540169e-06,0.0059794342232635245,-0.007241825689561665,-0.0012623917282326147,1.0,1624.0,1.0,0.0,-1.5598569680005312,2.8792775943875313,5151829.5234375,0.060799355152994394,0.060799355152994394,0.3115719759553994,-0.007241825689561665,0.13289353932263634,0.0009086413947443361,0.0002465369528863448,5.585343842540169e-06,0.009360700438264757,1.2447637771256268,0.0,1.0,0.2,0.2,0.2,3.0,0.796875,0.14722842060897876,226.42923021316528,235.671875,227.18291854858398,5e-06,533,1,0.7890625,1.0,0.0,0.7890625,1.0,0.0,-0.1433761715888977,1.20761239528656,-2.4748666286468506,-0.1433761715888977,1.20761239528656,-2.4748666286468506,543.5390625,6247.0,92.0,0.0,475.765625,5777.0,81.0,543.5390625,6247.0,92.0,0.0,0.0,1148.75,1842.0,780.0,0.0,3,32,9.375,0.125,0.875,6.3125,8,6.3125,8.0,8,8,0.5625,0.4375,1.4375,3.84375,0.0546875,0.640625,0.125,0.3359375,0.7890625,0.7890625,0.7890625,0.125,0.0,0.5625,0.9140625,0.125,3.96875,0.0,0.15625,0.09375,0.0,0.8928571428571429,0.7083333333333334,0.7083333333333334,3.3138319849967957e-05,1.0477234590798616,52.85920981131494,5.529582618473796,1.691281795501709e-05,0.31883493810892105,0.03642425705038477,52.85920981131494,0.011448618024587631,1066,6247,92.0,6247.0,543.5390625,81.0,5777.0,475.765625,3.0,32.0,9.375,54.917198991402984,8.931010961532593e-05,2.0169588774442673,0.003906421363353729,20.677907636389136,77.64627439156175,3.649294376373291e-05,0.0954601415260817,0.7893464273698559,1.8034103970462204e-05,216613,77.64627439156175,1394.8705311193949,
534,True,29736,0.05761508271098137,0.0010702043309720466,-0.0001650769770549232,3.432934136071708e-06,0.0006687385066470597,-0.002147887018509209,-0.0014791485118621495,1.0,1858.5,1.0,0.0,-1.41292445641011,2.7508770301938057,5255109.9140625,0.01994006964378059,0.01994006964378059,0.3897806096440847,-0.002147887018509209,0.041895940660050895,0.0010702043309720466,-0.0001650769770549232,3.432934136071708e-06,0.00511343459947966,1.1596216799225658,0.0,1.0,0.2,0.2,0.2,3.0,0.76953125,0.15116037986297173,226.42923021316528,235.671875,227.1338233947754,5e-06,534,1,0.6796875,1.0,0.0,0.6796875,1.0,0.0,-0.10227643698453903,1.20761239528656,-2.4748666286468506,-0.10227643698453903,1.20761239528656,-2.4748666286468506,537.4921875,2679.0,79.0,0.0,461.203125,2476.0,68.0,537.4921875,2679.0,79.0,0.0,0.0,1191.0,1930.0,819.0,0.0,3,32,10.40625,0.25,0.75,5.4375,8,5.4375,8.0,8,8,0.75,0.25,2.0,4.484375,0.0703125,0.8046875,0.09375,0.5234375,0.6796875,0.6796875,0.6796875,0.1875,0.0,0.75,0.8671875,0.1875,4.578125,0.0,0.2109375,0.125,0.0,0.8125,0.6354166666666666,0.6354166666666666,3.192387521266937e-05,0.8723821975290775,24.337202936410904,5.362145039907773,2.38809734582901e-05,0.3710044678300619,0.056781037579639815,24.337202936410904,0.03147696889936924,1183,2679,79.0,2679.0,537.4921875,68.0,2476.0,461.203125,3.0,32.0,10.40625,26.90086063556373,8.712895214557648e-05,1.9921146426349878,0.003937812522053719,20.508922919631004,49.43537745624781,3.641285002231598e-05,0.09269695371973859,0.3910065645658183,1.779826403094152e-05,221247,49.43537745624781,2237.739564098727,
535,True,23720,0.0529310517013073,0.001419837924913736,0.0002920568512081445,1.5950730585245765e-05,0.005803372085210867,-0.03750991547713056,-0.03170654355199076,1.0,1482.5,1.0,0.0,-1.5969197135418653,2.643923543393612,3670199.0859375,0.3303567599505186,0.3303567599505186,0.19424097248317057,-0.03750991547713056,0.3583190486857206,0.001419837924913736,0.0002920568512081445,1.5950730585245765e-05,0.09873944986611605,1.2937306798994541,0.0,1.0,0.2,0.2,0.2,3.0,1.04296875,0.1536256115925424,226.42923021316528,235.671875,227.13637733459473,5e-06,535,1,0.859375,1.0,0.0,0.859375,1.0,0.0,-0.13347898423671722,1.20761239528656,-2.4748666286468506,-0.13347898423671722,1.20761239528656,-2.4748666286468506,779.8984375,2052.0,129.0,0.0,666.2109375,1848.0,112.0,779.8984375,2052.0,129.0,0.0,0.0,1153.6875,1843.0,798.0,0.0,3,32,15.15625,0.0,1.0,6.875,8,6.875,8.0,8,8,0.5,0.5,1.0,6.7890625,0.03125,1.5703125,0.0390625,0.5234375,0.859375,0.859375,0.859375,0.0,0.0,0.5,0.859375,0.0,6.828125,0.0,0.4140625,0.2109375,0.0,0.984375,0.734375,0.734375,5.558319389820099e-05,1.4323273319751024,19.9206719789654,8.17258054164995,0.0014316309243440628,0.09394674003124237,0.017074433184461668,19.9206719789654,0.05571467615664005,1393,2052,129.0,2052.0,779.8984375,112.0,1848.0,666.2109375,3.0,32.0,15.15625,22.123241361230612,9.4657763838768e-05,2.065514240413904,0.00394287146627903,22.77370247244835,46.99536786787212,4.689022898674011e-05,0.09201533126375601,0.22161580896181005,1.5930858170251314e-05,247499,46.99536786787212,2633.2276054934346,
536,True,32368,0.05835440382361412,0.000598611701207119,0.0004204207388056602,4.203093340038322e-06,0.0028254987118998542,-0.006896211110870354,-0.0040707123989705,1.0,2023.0,1.0,0.0,-1.5870752092450857,3.0160754173994064,5768946.2578125,0.05830172402784228,0.05830172402784228,0.4268063113980135,-0.006896211110870354,0.15376681244558546,0.000598611701207119,0.0004204207388056602,4.203093340038322e-06,0.0162848187610507,1.2601125774672255,0.0,1.0,0.2,0.2,0.2,3.0,0.626953125,0.15097258175352696,226.42923021316528,235.671875,227.15951919555664,5e-06,536,1,0.8515625,1.0,0.0,0.8515625,1.0,0.0,-0.0738954246044159,0.5400605201721191,-2.4748666286468506,-0.0738954246044159,0.5400605201721191,-2.4748666286468506,472.640625,2067.0,107.0,0.0,408.4296875,1673.0,96.0,472.640625,2067.0,107.0,0.0,0.0,1217.6875,1822.0,928.0,0.0,3,32,8.71875,0.125,0.875,6.8125,8,6.8125,8.0,8,8,0.875,0.125,2.3125,3.7890625,0.0078125,0.4765625,0.0078125,0.2890625,0.8515625,0.8515625,0.8515625,0.125,0.0,0.875,0.9765625,0.125,3.796875,0.0,0.1484375,0.1171875,0.0,0.9375,0.8392857142857143,0.8392857142857143,3.27378511428833e-05,1.2284519467502832,16.750951502472162,4.874818872165633,2.3748725652694702e-05,0.08349153958261013,0.00838620396098122,16.750951502472162,0.023778125643730164,1071,2067,107.0,2067.0,472.640625,96.0,1673.0,408.4296875,3.0,32.0,8.71875,19.418966678902507,0.0001077558845281601,1.8832810055464506,0.004342928528785706,20.055479504168034,41.39277361892164,3.570877015590668e-05,0.09269409371409043,0.3209852669328326,2.0072510555391916e-05,216362,41.39277361892164,2613.5238241331053,
537,True,21272,0.05979687348008156,0.0005335371861292515,-0.00016891994225431972,0.0,0.0017446801502956077,0.0,0.0017446801502956077,1.0,1329.5,1.0,0.0,-1.3022106597200036,2.6173377707600594,5134739.0703125,0.0,0.0,0.26903128630787776,0.0,0.0,0.0005335371861292515,-0.00016891994225431972,0.0,0.0,1.0951291341334581,0.0,1.0,0.2,0.2,0.2,3.0,0.634765625,0.15216344595678577,226.42923021316528,235.671875,227.09688186645508,5e-06,537,1,0.828125,1.0,0.0,0.828125,1.0,0.0,-0.0809515118598938,1.20761239528656,-2.4748666286468506,-0.0809515118598938,1.20761239528656,-2.4748666286468506,627.1640625,2746.0,115.0,0.0,547.953125,2439.0,97.0,627.1640625,2746.0,115.0,0.0,0.0,1111.875,2003.0,784.0,0.0,3,32,10.828125,0.125,0.875,6.625,8,6.625,8.0,8,8,0.5,0.5,1.25,4.59375,0.0703125,1.171875,0.0703125,0.59375,0.828125,0.828125,0.828125,0.0625,0.0,0.5,0.890625,0.0625,4.6640625,0.0,0.25,0.1796875,0.0,0.78125,0.875,0.875,3.0254945158958435e-05,1.2367291152477264,24.632020387798548,6.352824383444386,2.1923333406448364e-05,0.0652614701539278,0.011492929013911635,24.632020387798548,0.02373651973903179,888,2746,115.0,2746.0,627.1640625,97.0,2439.0,547.953125,3.0,32.0,10.828125,26.683774307370186,7.924064993858337e-05,1.9421667736023664,0.0038918387144804,20.524107217788696,49.18384451791644,3.711134195327759e-05,0.09220298215065206,0.3323962568029471,1.748378780702525e-05,222597,49.18384451791644,2262.9076903383743,
538,True,35216,0.06543485820293427,0.001007908082101494,0.00027886477573701995,0.0,0.010599392291624099,-0.015193490573437884,-0.0045940982236061245,1.0,2201.0,1.0,0.0,-1.1280975905247033,2.5793818570673466,5213626.59375,0.13877660664729774,0.13877660664729774,0.42915200623095384,-0.015193490573437884,0.18528701344847032,0.001007908082101494,0.00027886477573701995,0.0,0.0346357102971524,0.9557580440305173,0.0,1.0,0.2,0.2,0.2,3.0,1.0390625,0.14950370747371056,226.42923021316528,235.671875,227.18817138671875,5e-06,538,1,0.78125,1.0,0.0,0.78125,1.0,0.0,-0.18907944858074188,0.5400605201721191,-2.4748666286468506,-0.18907944858074188,0.5400605201721191,-2.4748666286468506,438.0859375,2728.0,88.0,0.0,384.4296875,2473.0,77.0,438.0859375,2728.0,88.0,0.0,0.0,1209.6875,2037.0,804.0,0.0,3,31,7.171875,0.1875,0.8125,6.25,8,6.25,8.0,8,8,0.8125,0.1875,2.1875,2.9609375,0.0234375,0.59375,0.03125,0.4140625,0.78125,0.78125,0.78125,0.1875,0.0,0.8125,0.96875,0.1875,2.9921875,0.0,0.1015625,0.09375,0.0,1.0,0.7307692307692307,0.7307692307692307,3.421120345592499e-05,1.001843973994255,24.049104567617178,4.391695355079719,1.5124678611755371e-05,0.0667591355741024,0.009065463920705952,24.049104567617178,0.04500174522399902,1246,2728,88.0,2728.0,438.0859375,77.0,2473.0,384.4296875,3.0,31.0,7.171875,26.15733190625906,7.787160575389862e-05,1.8731547556817532,0.004019191488623619,19.8376097176224,47.90209996327758,3.8586556911468506e-05,0.0940549971202731,0.46647047536797254,1.905597747255349e-05,210915,47.90209996327758,2201.5214381174355,
