step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_update_actor,timing_per_token_ms_adv,timing_per_token_ms_gen,perf_total_num_tokens,perf_time_per_step,perf_throughput,val-aux_textcraft_reward_mean@1,val-core_textcraft_acc_mean@1,val-aux_num_turns_min,val-aux_num_turns_max,val-aux_num_turns_mean,timing_s_testing,timing_s_save_checkpoint
11,True,36840,0.07178511470556259,0.0016026780067477375,0.00033917777332703736,3.3446716543039656e-06,0.005738227802794427,-0.049851340940222144,-0.044113113544881344,1.0,2302.5,1.0,0.0,-1.5160419326275587,2.736818131059408,4666110.55078125,0.4883231967687607,0.4883231967687607,0.20929223755711923,-0.049851340940222144,0.43716172964679956,0.0016026780067477375,0.00033917777332703736,3.3446716543039656e-06,0.11514306371100247,1.3989905891939998,0.0,1.0,0.2,0.2,0.28,3.0,1.66796875,0.171732462645574,245.75373601913452,253.927734375,138.34122848510742,5e-06,11,0,0.546875,1.0,0.0,0.546875,1.0,0.0,-0.35966989398002625,2.4748666286468506,-2.4748666286468506,-0.35966989398002625,2.4748666286468506,-2.4748666286468506,2718.109375,8192.0,144.0,0.09375,2718.109375,8192.0,144.0,0.09375,0.0,1240.3125,1751.0,812.0,0.0,3,62,23.921875,0.1875,0.8125,4.375,8,4.375,8.0,8,8,6.154552102088928e-05,1.7427664995193481,86.76386246271431,27.59674445987912,0.0,0.0,0.0,86.76386246271431,0.0,1079,8192,88.96560673601925,9.054504334926605e-05,3.993636455386877,0.0039014555513858795,50.28819952532649,143.28151915594935,3.818050026893616e-05,0.09925080529513121,7.70006898145544e-06,0.25570854838214535,506678,143.28151915594935,1768.1205607839956,,,,,,,
12,True,29912,0.07029084861278534,0.0012554333097796189,0.0001309202797870057,1.7350507732771803e-06,0.006473266475950368,-0.04211812815628946,-0.035644861636683345,1.0,1869.5,1.0,0.0,-2.5521389096975327,3.7035214453935623,4929766.65625,0.4265897567383945,0.4265897567383945,0.27680335287329433,-0.04211812815628946,0.5468215283590889,0.0012554333097796189,0.0001309202797870057,1.7350507732771803e-06,0.07899800594896078,2.3926032334566116,0.0,1.0,0.2,0.2,0.28,3.0,1.375,0.1725837398547967,245.75373601913452,253.927734375,138.52426528930664,5e-06,12,0,0.46875,1.0,0.0,0.46875,1.0,0.0,-0.19653044641017914,2.4748666286468506,-2.4748666286468506,-0.19653044641017914,2.4748666286468506,-2.4748666286468506,2665.0234375,8192.0,155.0,0.09375,2665.0234375,8192.0,155.0,0.09375,0.0,1178.5625,1438.0,860.0,0.0,3,62,23.90625,0.375,0.625,3.75,8,3.75,8.0,8,8,3.4786760807037354e-05,1.867237988859415,90.41393606178463,27.74983650392096,0.0,0.0,0.0,90.41393606178463,0.0,1420,8192,92.84529011137784,0.00013651326298713684,3.910716040059924,0.004052078351378441,48.562415080145,145.36604928784072,3.76235693693161e-05,0.09870830885087575,8.236283157164108e-06,0.2721754033336299,491979,145.36604928784072,1692.2073703256103,,,,,,,
13,True,34856,0.07288870215415955,0.002114888517098734,8.486733690915571e-06,1.4071505347601487e-06,0.004049466180731542,-0.05474073602454155,-0.05069127009483054,1.0,2178.5,1.0,0.0,-1.9714572504162788,3.05158007144928,4613629.3203125,0.5573972732527182,0.5573972732527182,0.2067697241542312,-0.05474073602454155,0.47037389201158425,0.002114888517098734,8.486733690915571e-06,1.4071505347601487e-06,0.09858459775568917,1.8339065462350845,0.0,1.0,0.2,0.2,0.28,3.0,1.64453125,0.1723272853721209,245.75373601913452,253.927734375,138.5850830078125,5e-06,13,0,0.4921875,1.0,0.0,0.4921875,1.0,0.0,-0.329208105802536,1.20761239528656,-2.4748666286468506,-0.329208105802536,1.20761239528656,-2.4748666286468506,2766.9765625,8192.0,117.0,0.046875,2766.9765625,8192.0,117.0,0.046875,0.0,1278.25,1889.0,793.0,0.0,3,62,28.5,0.3125,0.6875,3.9375,8,3.9375,8.0,8,8,3.483332693576813e-05,1.2742608692497015,86.10645296424627,28.508045708484133,0.0,0.0,0.0,86.10645296424627,0.0,1839,8192,88.58119155466557,9.47713851928711e-05,4.078544100746512,0.0038491804152727127,50.06508982554078,142.76287710480392,3.6636367440223694e-05,0.09669013792402076,7.433878308099849e-06,0.25010712717984024,517789,142.76287710480392,1813.4581289640337,,,,,,,
14,True,26872,0.07018636167049408,0.0014209676137397764,0.00018316564387532708,1.6504316704413213e-06,0.0021403155842563137,-0.017569148913025856,-0.015428833256009966,1.0,1679.5,1.0,0.0,-1.6455201543867588,2.887393783777952,4693040.9140625,0.19645560393109918,0.19645560393109918,0.19748158600172633,-0.017569148913025856,0.26516162377963515,0.0014209676137397764,0.00018316564387532708,1.6504316704413213e-06,0.04720451112370938,1.52244889177382,0.0,1.0,0.2,0.2,0.28,3.0,0.939453125,0.17463778054605134,245.75373601913452,253.927734375,138.91765594482422,5e-06,14,0,0.4765625,1.0,0.0,0.4765625,1.0,0.0,-0.1640472710132599,2.4748666286468506,-2.4748666286468506,-0.1640472710132599,2.4748666286468506,-2.4748666286468506,3214.65625,8192.0,128.0,0.171875,3214.65625,8192.0,128.0,0.171875,0.0,1144.4375,1880.0,833.0,0.0,3,62,26.203125,0.375,0.625,3.8125,8,3.8125,8.0,8,8,6.339512765407562e-05,1.3464023526757956,94.19241897575557,33.49444335627777,0.0,0.0,0.0,94.19241897575557,0.0,1001,8192,96.3938886076212,9.881332516670227e-05,4.3577690199017525,0.0037021003663539886,55.53152538836002,156.31634782254696,3.512389957904816e-05,0.09952528368919863,6.63501653575139e-06,0.23426369607855912,557964,156.31634782254696,1784.7269584157968,,,,,,,
15,True,25880,0.06577552109956741,0.001236802205312415,-0.0002530301212004815,5.97140973468413e-06,0.006397494911652757,-0.03098046338709537,-0.024582968559116125,1.0,1617.5,1.0,0.0,-2.1040172298671678,3.3848227821290493,5162207.4609375,0.3311396080534905,0.3311396080534905,0.20734962077581345,-0.03098046338709537,0.5464899727895833,0.001236802205312415,-0.0002530301212004815,5.97140973468413e-06,0.08820671605644748,1.964928108965978,0.0,1.0,0.2,0.2,0.28,3.0,1.2578125,0.17149644091078278,245.75373601913452,253.927734375,138.2914695739746,5e-06,15,0,0.4765625,1.0,0.0,0.4765625,1.0,0.0,-0.275237500667572,2.4748666286468506,-2.4748666286468506,-0.275237500667572,2.4748666286468506,-2.4748666286468506,2598.0859375,8192.0,121.0,0.078125,2598.0859375,8192.0,121.0,0.078125,0.0,1148.75,1967.0,786.0,0.0,3,62,24.390625,0.375,0.625,3.8125,8,3.8125,8.0,8,8,6.524845957756042e-05,1.36375823430717,89.37322227284312,26.36892704575439,0.0,0.0,0.0,89.37322227284312,0.0,1196,8192,91.70641175657511,0.00010592862963676453,3.782677922397852,0.0037750471383333206,47.46474872902036,142.9879328608513,4.1874125599861145e-05,0.09896839777107842,7.87132296694778e-06,0.27576314220677817,479595,142.9879328608513,1677.0471130130886,,,,,,,
16,True,28608,0.0666978508234024,0.001673970797128277,-0.00014172186858729674,1.9334721059749427e-06,0.0020656017150031403,-0.04200275699258782,-0.03993715549586341,1.0,1788.0,1.0,0.0,-1.6050185142084956,2.678087502717972,4379134.484375,0.41817114781588316,0.41817114781588316,0.17047208488014487,-0.04200275699258782,0.4380278788084578,0.001673970797128277,-0.00014172186858729674,1.9334721059749427e-06,0.07581140752881765,1.4888674069661647,0.0,1.0,0.2,0.2,0.28,3.0,1.16796875,0.17113805286975256,245.75373601913452,253.927734375,138.59513473510742,5e-06,16,0,0.609375,1.0,0.0,0.609375,1.0,0.0,-0.2631903886795044,2.4748666286468506,-2.4748666286468506,-0.2631903886795044,2.4748666286468506,-2.4748666286468506,2538.7109375,8192.0,133.0,0.0625,2538.7109375,8192.0,133.0,0.0625,0.0,1183.25,1899.0,788.0,0.0,3,62,25.5,0.1875,0.8125,4.875,8,4.875,8.0,8,8,3.503262996673584e-05,1.728926857933402,84.95138252899051,25.873799588662223,0.0,0.0,0.0,84.95138252899051,0.0,1599,8192,87.23458795249462,9.42479819059372e-05,3.7623438481241465,0.0037073586136102676,46.47977991215885,137.5106854941696,4.055909812450409e-05,0.09756235668815129,7.781849314164172e-06,0.2684512869551003,476411,137.5106854941696,1732.2690170874018,,,,,,,
17,True,35552,0.07802022248506546,0.0011162096834596014,-1.5489914858335396e-05,1.1093756029367796e-06,0.00867110348190181,-0.02067786171392072,-0.012006758217466995,1.0,2222.0,1.0,0.0,-1.9197641997598112,3.0510957278311253,4777553.05078125,0.21330737508833408,0.21330737508833408,0.32456427167955004,-0.02067786171392072,0.3231469719946246,0.0011162096834596014,-1.5489914858335396e-05,1.1093756029367796e-06,0.04033112118486315,1.7781582090537995,0.0,1.0,0.2,0.2,0.28,3.0,0.7421875,0.16493290069376432,245.75373601913452,253.927734375,141.88168716430664,5e-06,17,0,0.625,1.0,0.0,0.625,1.0,0.0,-0.36385273933410645,0.7245674133300781,-2.4748666286468506,-0.36385273933410645,0.7245674133300781,-2.4748666286468506,1432.765625,8192.0,122.0,0.0234375,1432.765625,8192.0,122.0,0.0234375,0.0,1228.9375,1704.0,946.0,0.0,3,62,14.0859375,0.3125,0.6875,5.0,8,5.0,8.0,8,8,6.308220326900482e-05,1.3302812278270721,73.54808377660811,13.853796564755612,0.0,0.0,0.0,73.54808377660811,0.0,1301,8192,75.8034467883408,9.121745824813843e-05,2.77742725238204,0.003681715577840805,32.38566570356488,111.00683664530516,4.01325523853302e-05,0.09505681190839066,1.0806390345234798e-05,0.4133365692898394,340698,111.00683664530516,1534.5811586750106,,,,,,,
18,True,22424,0.07459411025047302,0.001888421338662738,-0.00019301794054626953,2.9006635031691985e-06,0.0005535544187296182,-0.02216538434731774,-0.021611830045003444,1.0,1401.5,1.0,0.0,-2.734878499992192,3.946013141423464,4880478.67578125,0.2382807987742126,0.2382807987742126,0.2684683444636514,-0.02216538434731774,0.2601435601420008,0.001888421338662738,-0.00019301794054626953,2.9006635031691985e-06,0.041127348435111344,2.4809935621451586,0.0,1.0,0.2,0.2,0.28,3.0,0.978515625,0.167464928517697,245.75373601913452,253.927734375,143.90624237060547,5e-06,18,0,0.625,1.0,0.0,0.625,1.0,0.0,-0.3912794888019562,2.4748666286468506,-2.4748666286468506,-0.3912794888019562,2.4748666286468506,-2.4748666286468506,1864.4921875,8192.0,122.0,0.1015625,1864.4921875,8192.0,122.0,0.1015625,0.0,1095.6875,1436.0,784.0,0.0,3,62,14.4140625,0.25,0.75,5.0,8,5.0,8.0,8,8,5.983375012874603e-05,1.3002418540418148,80.66506557166576,17.64817061262147,0.0,0.0,0.0,80.66506557166576,0.0,1163,8192,82.85263799317181,9.509176015853882e-05,3.1497869845479727,0.0037941057235002518,37.548750629648566,123.58385017700493,3.717653453350067e-05,0.0990985836207382,1.0013395838777343e-05,0.3471648949034037,378903,123.58385017700493,1532.9794283691201,,,,,,,
19,True,35656,0.062283776700496674,0.0036108068488829304,7.735606229175573e-05,5.11787322921009e-06,-0.0017650489608058706,-0.047220163338351995,-0.04898521164432168,1.0,2228.5,1.0,0.0,-2.4228593222796917,3.371514990925789,3653805.4921875,0.48709594178944826,0.48709594178944826,0.19550744061275024,-0.047220163338351995,0.4147464388410074,0.0036108068488829304,7.735606229175573e-05,5.11787322921009e-06,0.10800558619666845,2.176896169781685,0.0,1.0,0.2,0.2,0.28,3.0,1.40234375,0.1730327988563286,245.75373601913452,253.927734375,150.62410354614258,5e-06,19,0,0.515625,1.0,0.0,0.515625,1.0,0.0,-0.4105621874332428,2.4748666286468506,-2.4748666286468506,-0.4105621874332428,2.4748666286468506,-2.4748666286468506,3409.546875,8192.0,108.0,0.09375,3409.546875,8192.0,108.0,0.09375,0.0,1261.75,1843.0,831.0,0.0,3,62,32.3359375,0.125,0.875,4.125,8,4.125,8.0,8,8,6.225705146789551e-05,1.295528769493103,92.39055037684739,35.60873662952508,0.0,0.0,0.0,92.39055037684739,0.0,1687,8192,94.8292299695313,8.361786603927612e-05,4.586462901905179,0.003732644021511078,59.45220894739032,158.90300386026502,4.135817289352417e-05,0.09943071374616645,6.2426521367377864e-06,0.21728792308712966,597926,158.90300386026502,1881.4181779905177,,,,,,,
20,True,23704,0.0638929083943367,0.0021913509035584866,-0.00022614068757320638,6.350653393383254e-06,-0.0006724489503540099,-0.029253710774355568,-0.029926159826572984,1.0,1481.5,1.0,0.0,-1.5812140190973878,2.800642840564251,4686385.5625,0.30454141763038933,0.30454141763038933,0.09992481953530223,-0.029253710774355568,0.3316803432377382,0.0021913509035584866,-0.00022614068757320638,6.350653393383254e-06,0.06215034797787666,1.443266538437456,0.0,1.0,0.2,0.2,0.28,3.0,1.2265625,0.17555785460528506,245.75373601913452,253.927734375,157.2743148803711,5e-06,20,0,0.34375,1.0,0.0,0.34375,1.0,0.0,-0.18498004972934723,2.4748666286468506,-2.4748666286468506,-0.18498004972934723,2.4748666286468506,-2.4748666286468506,3487.8125,8192.0,128.0,0.078125,3487.8125,8192.0,128.0,0.078125,0.0,1138.875,1944.0,779.0,0.0,3,62,36.3203125,0.4375,0.5625,2.75,8,2.75,8.0,8,8,3.583170473575592e-05,1.4813574440777302,89.14788499101996,35.76784500356007,0.0,0.0,0.0,89.14788499101996,0.0,891,8192,91.60186677612364,9.213201701641083e-05,4.530927415937185,0.003838583827018738,57.47836485132575,153.65065910853446,3.6483630537986755e-05,0.0970564200415486,6.4817293470941985e-06,0.20518292889553724,592216,153.65065910853446,1927.150861037555,,,,,,,
21,True,29808,0.0658005103468895,0.0019207586301490664,-4.593000869590469e-05,1.4560922068085347e-06,-0.005388966063037515,-0.012273420070414431,-0.017662386017036624,1.0,1863.0,1.0,0.0,-1.622529081068933,2.791100449860096,4157062.65234375,0.11286897188983858,0.11286897188983858,0.26972988580423485,-0.012273420070414431,0.151400119440831,0.0019207586301490664,-4.593000869590469e-05,1.4560922068085347e-06,0.04880419763503596,1.4583735521882772,0.0,1.0,0.2,0.2,0.28,3.0,0.77734375,0.16833948120474337,245.75373601913452,253.927734375,163.7364501953125,5e-06,21,0,0.390625,1.0,0.0,0.390625,1.0,0.0,-0.21086983382701874,2.4748666286468506,-2.4748666286468506,-0.21086983382701874,2.4748666286468506,-2.4748666286468506,2031.703125,8192.0,102.0,0.03125,2031.703125,8192.0,102.0,0.03125,0.0,1223.0,1701.0,798.0,0.0,3,62,21.984375,0.4375,0.5625,3.125,8,3.125,8.0,8,8,3.2374635338783264e-05,1.0989461969584227,83.53561410680413,20.106194415609934,0.0,0.0,0.0,83.53561410680413,0.0,802,8192,85.76900199241936,0.00013848580420017242,3.3473062496632338,0.004219770431518555,40.203451216220856,129.35831788741052,4.53069806098938e-05,0.09650326022491697,1.0129021059712999e-05,0.32980720451752826,416602,129.35831788741052,1610.2636722696004,,,,,,,
22,True,36104,0.06241035461425781,0.002045344928774284,-0.00016393160638017434,4.042849184315855e-06,0.010809053012053482,-0.03511109186365502,-0.024302038771566004,1.0,2256.5,1.0,0.0,-2.2919286265969276,3.4349453896284103,4328144.859375,0.35576626495458186,0.35576626495458186,0.24356312285644582,-0.03511109186365502,0.44297213573751043,0.002045344928774284,-0.00016393160638017434,4.042849184315855e-06,0.08092235762160271,2.071414425969124,0.0,1.0,0.2,0.2,0.28,3.0,1.15625,0.17312318102771204,245.75373601913452,253.927734375,170.48146057128906,5e-06,22,0,0.53125,1.0,0.0,0.53125,1.0,0.0,-0.32358312606811523,2.4748666286468506,-2.4748666286468506,-0.32358312606811523,2.4748666286468506,-2.4748666286468506,2680.8203125,8192.0,170.0,0.109375,2680.8203125,8192.0,170.0,0.109375,0.0,1239.5625,1873.0,819.0,0.0,3,62,25.625,0.3125,0.6875,4.25,8,4.25,8.0,8,8,8.513778448104858e-05,2.047828022390604,87.73904812149704,27.54383444089035,0.0,0.0,0.0,87.73904812149704,0.0,1375,8192,90.01936956867576,0.00011772662401199341,3.975346965715289,0.004179138690233231,49.259833473712206,143.2919730078429,4.0667131543159485e-05,0.09816450775835468,8.328146147704067e-06,0.2623362414392626,501809,143.2919730078429,1751.0017814205619,,,,,,,
23,True,34304,0.05434643477201462,0.0025841148244580836,2.1963863048313215e-05,2.860272388716112e-06,-0.0017663254693616182,-0.03369147138437256,-0.03545779702835716,1.0,2144.0,1.0,0.0,-1.9290637485682964,3.027076691389084,3883017.9375,0.33802696177735925,0.33802696177735925,0.15969117946832204,-0.03369147138437256,0.4099532335851143,0.0025841148244580836,2.1963863048313215e-05,2.860272388716112e-06,0.08258756052237004,1.7394528351724148,0.0,1.0,0.2,0.2,0.28,3.0,1.18359375,0.1761893109862168,245.75373601913452,253.927734375,177.76569747924805,5e-06,23,0,0.4375,1.0,0.0,0.4375,1.0,0.0,-0.2927011549472809,0.935412585735321,-2.4748666286468506,-0.2927011549472809,0.935412585735321,-2.4748666286468506,3311.28125,8192.0,206.0,0.078125,3311.28125,8192.0,206.0,0.078125,0.0,1289.0625,1986.0,874.0,0.0,3,62,34.21875,0.4375,0.5625,3.5,8,3.5,8.0,8,8,8.375197649002075e-05,2.2624065671116114,92.4679539129138,34.71191989503859,0.0,0.0,0.0,92.4679539129138,0.0,1394,8192,94.82676734030247,0.00011849775910377502,4.536626143381,0.004266124218702316,57.25282271206379,156.65425946563482,4.2829662561416626e-05,0.0972291858489919,7.244914134647405e-06,0.2237303520642087,588844,156.65425946563482,1879.4382036231018,,,,,,,
24,True,33928,0.06258140504360199,0.0012291572538742912,0.00015272282541900495,9.179566973216424e-07,0.0027142288454342633,-0.037017863272922114,-0.0343036340927938,1.0,2120.5,1.0,0.0,-2.12255135178566,3.218920089304447,4083776.21875,0.36838850064668804,0.36838850064668804,0.18137593844312622,-0.037017863272922114,0.4409141296549647,0.0012291572538742912,0.00015272282541900495,9.179566973216424e-07,0.09784355002921075,1.9088001288473606,0.0,1.0,0.2,0.2,0.28,3.0,1.01953125,0.1758888202547482,245.75373601913452,253.927734375,184.30015182495117,5e-06,24,0,0.3359375,1.0,0.0,0.3359375,1.0,0.0,-0.1526496410369873,2.4748666286468506,-2.4748666286468506,-0.1526496410369873,2.4748666286468506,-2.4748666286468506,3492.96875,8192.0,153.0,0.1015625,3492.96875,8192.0,153.0,0.1015625,0.0,1222.1875,1977.0,867.0,0.0,3,62,35.6484375,0.5,0.5,2.6875,8,2.6875,8.0,8,8,3.515183925628662e-05,1.7505961153656244,90.0473981834948,36.36562024470186,0.0,0.0,0.0,90.0473981834948,0.0,1572,8192,92.27721126377583,0.00011470355093479156,4.62279954738915,0.00382348895072937,58.970676397904754,155.90902063436806,3.719143569469452e-05,0.09770798356016959,6.335104468186649e-06,0.20639054185590658,603540,155.90902063436806,1935.5518928420415,,,,,,,
25,True,27736,0.07000938057899475,0.002102588659909088,-5.6447312488216994e-05,3.253947966186388e-06,-0.0015013456431915984,-0.0402787618804723,-0.0417801083822269,1.0,1733.5,1.0,0.0,-2.3698661010712385,3.5127985700964928,4739445.546875,0.3966798488982022,0.3966798488982022,0.2121253053519169,-0.0402787618804723,0.38298516807739913,0.002102588659909088,-5.6447312488216994e-05,3.253947966186388e-06,0.0770208325702697,2.1106602251529694,0.0,1.0,0.2,0.2,0.28,3.0,1.16015625,0.1673451811463319,245.75373601913452,253.927734375,189.6670150756836,5e-06,25,0,0.6640625,1.0,0.0,0.6640625,1.0,0.0,-0.35515427589416504,1.6201815605163574,-2.4748666286468506,-0.35515427589416504,1.6201815605163574,-2.4748666286468506,2003.890625,8192.0,134.0,0.046875,2003.890625,8192.0,134.0,0.046875,0.0,1164.75,1789.0,783.0,0.0,3,62,21.578125,0.125,0.875,5.3125,8,5.3125,8.0,8,8,7.108412683010101e-05,1.458459360525012,81.66852775588632,19.81133067655901,0.0,0.0,0.0,81.66852775588632,0.0,1045,8192,83.90855985693634,0.0001073293387889862,3.2454638741910458,0.004262758418917656,39.29094082675874,126.49455088749528,3.8508325815200806e-05,0.09687449967888127,1.0510122190898246e-05,0.32713143906360415,405586,126.49455088749528,1603.175777748441,,,,,,,
26,True,36472,0.054896481335163116,0.001767043008840119,4.3059283825641614e-05,5.3699466207035584e-06,-0.004400048666866496,-0.032886390676139854,-0.03728643947397359,1.0,2279.5,1.0,0.0,-2.654624070972204,3.7490100488066673,4067527.1640625,0.3312005188781768,0.3312005188781768,0.26565068591329033,-0.032886390676139854,0.4114814890408575,0.001767043008840119,4.3059283825641614e-05,5.3699466207035584e-06,0.06872777140233666,2.3399666883051395,0.0,1.0,0.2,0.2,0.28,3.0,1.21484375,0.1741482608815267,245.75373601913452,253.927734375,197.45084762573242,5e-06,26,0,0.3125,1.0,0.0,0.3125,1.0,0.0,-0.21269217133522034,1.6201815605163574,-1.6201815605163574,-0.21269217133522034,1.6201815605163574,-1.6201815605163574,3029.25,8192.0,140.0,0.0546875,3029.25,8192.0,140.0,0.0546875,0.0,1273.25,1881.0,874.0,0.0,3,62,32.8671875,0.5625,0.4375,2.5,8,2.5,8.0,8,8,6.03795051574707e-05,1.5453074015676975,86.46903333999217,30.73996830174292,0.0,0.0,0.0,86.46903333999217,0.0,1048,8192,88.807289224118,0.00011296384036540985,4.236812124028802,0.005104530602693558,53.541357757523656,146.62282831780612,3.789179027080536e-05,0.09722065252310368,9.26883098978348e-06,0.229035882500098,550720,146.62282831780612,1878.0158803317793,,,,,,,
27,True,54376,0.05235286429524422,0.0023319355568673927,3.910989204314319e-05,4.194120322154049e-06,0.004407825443195179,-0.03433947154553607,-0.029931645665783435,1.0,3398.5,1.0,0.0,-1.7056834157556295,2.9058919325470924,4502236.046875,0.3271514303050935,0.3271514303050935,0.30205560536802856,-0.03433947154553607,0.4148618455070063,0.0023319355568673927,3.910989204314319e-05,4.194120322154049e-06,0.06993951834738255,1.5163407139480114,0.0,1.0,0.2,0.2,0.28,3.0,1.39453125,0.17011836443827483,245.75373601913452,253.927734375,205.26740264892578,5e-06,27,0,0.4921875,1.0,0.0,0.4921875,1.0,0.0,-0.3850385546684265,2.4748666286468506,-2.4748666286468506,-0.3850385546684265,2.4748666286468506,-2.4748666286468506,2330.453125,8192.0,90.0,0.0546875,2330.453125,8192.0,90.0,0.0546875,0.0,1446.125,2020.0,785.0,0.0,3,62,24.3203125,0.25,0.75,3.9375,8,3.9375,8.0,8,8,5.8434903621673584e-05,1.0891731530427933,87.54519311897457,23.238640399024007,0.0,0.0,0.0,87.54519311897457,0.0,1061,8192,90.40071394108236,8.605979382991791e-05,3.8774590082466602,0.004152148962020874,47.71277976036072,142.02812123857439,3.631971776485443e-05,0.09870207355443444,8.58943273304801e-06,0.3030550454280027,483402,142.02812123857439,1701.78270255366,,,,,,,
28,True,15168,0.06403906643390656,0.001601798425326706,-0.0001377970228304548,3.865684504944511e-06,0.0008622589812148362,0.0,0.0008622589812148362,1.0,948.0,1.0,0.0,-0.6319284290075302,1.4677529335021973,3315555.90625,0.0,0.0,0.16279256725707725,0.0,0.0,0.001601798425326706,-0.0001377970228304548,3.865684504944511e-06,0.0,0.5500912657007575,0.0,1.0,0.2,0.2,0.28,3.0,0.5673828125,0.17109968186500213,245.75373601913452,253.927734375,206.6022491455078,5e-06,28,0,0.46875,1.0,0.0,0.46875,1.0,0.0,-0.21469064056873322,2.4748666286468506,-2.4748666286468506,-0.21469064056873322,2.4748666286468506,-2.4748666286468506,2538.703125,8192.0,143.0,0.0390625,2538.703125,8192.0,143.0,0.0390625,0.0,1084.75,1728.0,890.0,0.0,3,62,28.9140625,0.375,0.625,3.75,8,3.75,8.0,8,8,3.103725612163544e-05,1.4795645996928215,90.87431003898382,25.610879209139966,0.0,0.0,0.0,90.87431003898382,0.0,959,8192,93.21122066117823,9.462051093578339e-05,3.6371056996285915,0.0038367528468370438,44.547660540789366,141.42996724322438,3.814138472080231e-05,0.09604887547011304,8.272393924211287e-06,0.2868443553893112,463802,141.42996724322438,1639.6878576743777,,,,,,,
29,True,30552,0.05701305717229843,0.0019408839107200038,-0.00021653701662671665,6.7956914335809415e-06,0.0006626531030633487,-0.046781945624388754,-0.04611929366365075,1.0,1909.5,1.0,0.0,-1.5417553931474686,2.7262182980775833,4885538.375,0.4625910986214876,0.4625910986214876,0.1580408710981459,-0.046781945624388754,0.4322019689251124,0.0019408839107200038,-0.00021653701662671665,6.7956914335809415e-06,0.08172278362326324,1.3684153454378247,0.0,1.0,0.2,0.2,0.28,3.0,1.703125,0.17432004393561995,245.75373601913452,253.927734375,206.77235794067383,5e-06,29,0,0.5234375,1.0,0.0,0.5234375,1.0,0.0,-0.2696560025215149,2.4748666286468506,-2.4748666286468506,-0.2696560025215149,2.4748666286468506,-2.4748666286468506,3374.1640625,8192.0,135.0,0.0546875,3374.1640625,8192.0,135.0,0.0546875,0.0,1194.0,1935.0,831.0,0.0,3,62,33.1796875,0.125,0.875,4.1875,8,4.1875,8.0,8,8,3.141537308692932e-05,1.4221702683717012,91.70887355320156,35.04044544979115,0.0,0.0,0.0,91.70887355320156,0.0,1912,8192,93.9826792255044,8.315220475196838e-05,4.483877696096897,0.0048775337636470795,57.71598373539746,156.21686966903508,4.449114203453064e-05,0.09870620160827305,8.341585811530343e-06,0.21760639608769858,584725,156.21686966903508,1871.5168254197285,,,,,,,
