step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_joint_loss,actor_continuation_loss,actor_pg_loss,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_loss_weight_ignored,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_gen,timing_per_token_ms_update_actor,timing_per_token_ms_adv,perf_total_num_tokens,perf_time_per_step,perf_throughput,val-aux_textcraft_reward_mean@1,val-core_textcraft_acc_mean@1,val-aux_num_turns_min,val-aux_num_turns_max,val-aux_num_turns_mean,timing_s_testing,timing_s_save_checkpoint
11,True,36840,0.08548630028963089,0.019881893225829117,0.19160703907255083,1.6845452819325146e-06,0.001829815621022135,0.005909850478929002,0.001829815621022135,2302.5,1.0,1.0,1.0,-1.331205065594986,2.555016402155161,4890677.43359375,0.5162196438759565,0.5162196438759565,0.20943949370703446,nan,nan,0.00217038847040385,2.2738007373845903e-05,1.7754673535819165e-06,0.0,0.2,0.2,0.2,3.0,0.529296875,0.16989714047933907,246.62862491607666,254.05078125,204.6657257080078,5e-06,11,0,0.59375,1.0,0.0,0.59375,1.0,0.0,-0.430833101272583,1.6201815605163574,-2.4748666286468506,-0.430833101272583,1.6201815605163574,-2.4748666286468506,2670.921875,8192.0,146.0,0.0859375,2670.921875,8192.0,146.0,0.0859375,0.0,1239.625,1751.0,812.0,0.0,3,62,22.5703125,0.125,0.875,4.75,8,4.75,8.0,8,8,6.436929106712341e-05,1.5962984003126621,84.40111892484128,26.855074664839776,0.0,0.0,0.0,84.40111892484128,0.0,1449,8192,86.87083249539137,8.927471935749054e-05,3.914572589099407,0.0037202052772045135,49.94401180744171,140.763795286417,3.8897618651390076e-05,0.2540989256266603,0.09977826752061075,7.432235095803643e-06,500550,140.763795286417,1777.97848865013,,,,,,,
12,True,29912,0.08140093833208084,0.007805650504451478,0.5581565537722781,1.9799765595962526e-06,0.006677673387457617,0.007284108767635189,0.006677673387457617,1869.5,1.0,1.0,1.0,-2.1432894989848137,3.2685452327132225,4738734.609375,0.35868761455640197,0.35868761455640197,0.25950045434241914,nan,nan,0.0013472450718836626,0.00010301911152055254,2.03464895776051e-06,0.0,0.2,0.2,0.2,3.0,0.3876953125,0.17262958988945765,246.62862491607666,254.05078125,205.74355697631836,5e-06,12,0,0.4609375,1.0,0.0,0.4609375,1.0,0.0,-0.255930095911026,2.4748666286468506,-1.6201815605163574,-0.255930095911026,2.4748666286468506,-1.6201815605163574,2803.1328125,8192.0,119.0,0.0703125,2803.1328125,8192.0,119.0,0.0703125,0.0,1179.6875,1438.0,860.0,0.0,3,62,25.1875,0.375,0.625,3.6875,8,3.6875,8.0,8,8,3.047846257686615e-05,1.3624659422785044,85.18548659048975,28.189720379392384,0.0,0.0,0.0,85.18548659048975,0.0,1097,8192,87.67715651541948,9.705871343612671e-05,3.9954160023480654,0.003596244379878044,50.24422576650977,141.94932258315384,3.569945693016052e-05,0.24436151659393224,0.09855654611605268,7.054212094283935e-06,509801,141.94932258315384,1795.714804138494,,,,,,,
13,True,34856,0.0790199413895607,0.011351025990734342,0.3514133545104414,5.867332788511703e-07,0.004131095600314438,0.006622301763854921,0.004131095600314438,2178.5,1.0,1.0,1.0,-1.7833958007395267,2.84631310403347,4563309.046875,0.5027429468464106,0.5027429468464106,0.20783350393089645,nan,nan,0.0014470052774413489,3.6473015093463346e-05,6.378853072419588e-07,0.0,0.2,0.2,0.2,3.0,0.4111328125,0.17378691782981265,246.62862491607666,254.05078125,204.76175689697266,5e-06,13,0,0.5234375,1.0,0.0,0.5234375,1.0,0.0,-0.2918805778026581,1.6201815605163574,-1.6201815605163574,-0.2918805778026581,1.6201815605163574,-1.6201815605163574,2963.7890625,8192.0,168.0,0.109375,2963.7890625,8192.0,168.0,0.109375,0.0,1277.6875,1889.0,793.0,0.0,3,62,26.0625,0.3125,0.6875,4.1875,8,4.1875,8.0,8,8,3.2238662242889404e-05,1.9022761844098568,85.26149657182395,29.74179955618456,0.0,0.0,0.0,85.26149657182395,0.0,1026,8192,87.72936350852251,8.974596858024597e-05,4.194633811712265,0.003619743511080742,53.1589974258095,145.11683716252446,3.8525089621543884e-05,0.23125318231392594,0.09791511547203952,6.6673116693234814e-06,542909,145.11683716252446,1870.5927258873685,,,,,,,
14,True,26872,0.08281946927309036,0.0028709687139780726,0.20053690788336098,1.0477787100171554e-06,0.003955696635784989,0.003481018067759578,0.003955696635784989,1679.5,1.0,1.0,1.0,-1.4200052535161376,2.6634474843740463,4767552.078125,0.1691314149647951,0.1691314149647951,0.18107844157312267,nan,nan,0.0009661905151006067,0.00015943385248817776,1.1313036338833626e-06,0.0,0.2,0.2,0.2,3.0,0.3671875,0.17526272530822684,246.62862491607666,254.05078125,203.6739730834961,5e-06,14,0,0.4765625,1.0,0.0,0.4765625,1.0,0.0,-0.15168550610542297,2.4748666286468506,-1.6201815605163574,-0.15168550610542297,2.4748666286468506,-1.6201815605163574,3228.421875,8192.0,135.0,0.1171875,3228.421875,8192.0,135.0,0.1171875,0.0,1144.625,1880.0,833.0,0.0,3,62,27.4609375,0.375,0.625,3.8125,8,3.8125,8.0,8,8,6.303749978542328e-05,1.4443212877959013,89.56627490930259,32.601583737836336,0.0,0.0,0.0,89.56627490930259,0.0,840,8192,91.77420206554234,9.505636990070343e-05,4.379321618005633,0.0036675352603197098,55.42294107750058,151.60979932919145,3.695487976074219e-05,0.22208558280105495,0.09901374020098362,6.552095150191532e-06,559750,151.60979932919145,1846.021835252914,,,,,,,
15,True,25880,0.07472466677427292,0.010559599017142318,0.28219772363081574,1.1363223393345834e-06,0.004584930768032791,0.005571735091507435,0.004584930768032791,1617.5,1.0,1.0,1.0,-1.8502846432384104,3.1021920032799244,5305985.3828125,0.4083060307893902,0.4083060307893902,0.20850390697732926,nan,nan,0.0018328893202124164,-8.16780209333956e-05,1.2052606734869187e-06,0.0,0.2,0.2,0.2,3.0,0.4873046875,0.17239109884142134,246.62862491607666,254.05078125,203.0745620727539,5e-06,15,0,0.421875,1.0,0.0,0.421875,1.0,0.0,-0.2363160401582718,2.4748666286468506,-2.4748666286468506,-0.2363160401582718,2.4748666286468506,-2.4748666286468506,2943.515625,8192.0,116.0,0.078125,2943.515625,8192.0,116.0,0.078125,0.0,1152.25,1967.0,786.0,0.0,3,62,26.53125,0.375,0.625,3.375,8,3.375,8.0,8,8,6.377510726451874e-05,1.345981191843748,85.02167668007314,29.106147981714457,0.0,0.0,0.0,85.02167668007314,0.0,1792,8192,87.51485347934067,9.026564657688141e-05,4.0685231778770685,0.0036727767437696457,52.29766660928726,143.91379001364112,5.2092596888542175e-05,0.23227659707338874,0.09975559096720939,7.00566656831111e-06,524258,143.91379001364112,1821.4307327682334,,,,,,,
16,True,28608,0.08286628127098083,0.007722807684331201,0.22961613270263115,1.3015388162784802e-06,0.0008439786033704877,0.00249259903193888,0.0008439786033704877,1788.0,1.0,1.0,1.0,-1.3036421816796064,2.3111224360764027,4085824.859375,0.2950358912348747,0.2950358912348747,0.18887524532940136,nan,nan,0.001339003531029448,7.31345694475749e-05,1.3711566566598776e-06,0.0,0.2,0.2,0.2,3.0,0.3759765625,0.170907439558331,246.62862491607666,254.05078125,205.47865676879883,5e-06,16,0,0.5859375,1.0,0.0,0.5859375,1.0,0.0,-0.17137153446674347,2.4748666286468506,-2.4748666286468506,-0.17137153446674347,2.4748666286468506,-2.4748666286468506,2585.4140625,8192.0,120.0,0.0546875,2585.4140625,8192.0,120.0,0.0546875,0.0,1184.0,1899.0,788.0,0.0,3,62,25.4296875,0.25,0.75,4.6875,8,4.6875,8.0,8,8,3.4090131521224976e-05,1.2858070116490126,81.4123649559915,25.523306514587603,0.0,0.0,0.0,81.4123649559915,0.0,861,8192,83.66541658900678,0.00010664388537406921,4.39231576398015,0.003938063979148865,46.97599942795932,135.0731846075505,3.653019666671753e-05,0.2528167834244599,0.09736261112357757,8.162044372672445e-06,482485,135.0731846075505,1786.0132690357455,,,,,,,
17,True,35552,0.09401066601276398,0.009221638712915592,0.42573220742633566,8.567276950088853e-07,0.004343479755334556,0.004508359357714653,0.004343479755334556,2222.0,1.0,1.0,1.0,-1.5832590255886316,2.7128164656460285,4720191.703125,0.314722778275609,0.314722778275609,0.31910939525133053,nan,nan,0.0022554748720722273,-0.0004017149894934846,9.013036219585047e-07,0.0,0.2,0.2,0.2,3.0,0.48828125,0.16431542922553172,246.62862491607666,254.05078125,204.4386100769043,5e-06,17,0,0.59375,1.0,0.0,0.59375,1.0,0.0,-0.43141695857048035,1.6201815605163574,-2.4748666286468506,-0.43141695857048035,1.6201815605163574,-2.4748666286468506,1632.359375,8192.0,122.0,0.03125,1632.359375,8192.0,122.0,0.03125,0.0,1228.6875,1704.0,940.0,0.0,3,62,15.953125,0.25,0.75,4.75,8,4.75,8.0,8,8,6.354600191116333e-05,1.3511295150965452,75.59967806376517,15.437383993295953,0.0,0.0,0.0,75.59967806376517,0.0,1685,8192,77.93538589403033,9.091757237911224e-05,2.9485669545829296,0.003722935914993286,35.494531566277146,116.41955001465976,3.672018647193909e-05,0.3730000952131708,0.09692292366287784,1.016601199023873e-05,366214,116.41955001465976,1572.8200287403863,,,,,,,
18,True,22424,0.0965835303068161,0.0010564856656856136,0.4716514686588198,9.005503898151801e-07,0.006091649178415537,0.004768543702084571,0.006091649178415537,1401.5,1.0,1.0,1.0,-2.375699643511325,3.5670367144048214,4821538.8515625,0.0,0.0,0.28071585325484427,nan,nan,0.0012972731892659795,-7.893915449130873e-05,9.192257834911288e-07,0.0,0.2,0.2,0.2,3.0,0.3232421875,0.16383123750096518,246.62862491607666,254.05078125,206.43868255615234,5e-06,18,0,0.6953125,1.0,0.0,0.6953125,1.0,0.0,-0.24942944943904877,0.7245674133300781,-2.4748666286468506,-0.24942944943904877,0.7245674133300781,-2.4748666286468506,1432.5625,8192.0,116.0,0.046875,1432.5625,8192.0,116.0,0.046875,0.0,1095.9375,1436.0,784.0,0.0,3,62,12.546875,0.25,0.75,5.5625,8,5.5625,8.0,8,8,6.485730409622192e-05,1.31790572963655,73.3340241163969,13.377004478708841,0.0,0.0,0.0,73.3340241163969,0.0,1163,8192,75.67634716629982,0.00010470673441886902,2.6857848968356848,0.0036285221576690674,31.260149374604225,109.65589176118374,3.8821250200271606e-05,0.41270203724913734,0.09658687640462547,1.1211322664342332e-05,323648,109.65589176118374,1475.7437781130047,,,,,,,
19,True,35656,0.07972352206707001,0.015905867679975927,0.34398850321304053,5.502632234311022e-07,-0.0021131549729034305,-0.005455285601783544,-0.0021131549729034305,2228.5,1.0,1.0,1.0,-2.0621422342956066,3.0389328822493553,3715262.125,0.5518100359477103,0.5518100359477103,0.19689193131443616,nan,nan,0.0033626101721893065,-7.521798727339046e-05,5.681611696672917e-07,0.0,0.2,0.2,0.2,3.0,0.650390625,0.17421760735303957,246.62862491607666,254.05078125,206.03668975830078,5e-06,19,0,0.5703125,1.0,0.0,0.5703125,1.0,0.0,-0.38411903381347656,1.6201815605163574,-2.4748666286468506,-0.38411903381347656,1.6201815605163574,-2.4748666286468506,3327.203125,8192.0,144.0,0.1171875,3327.203125,8192.0,144.0,0.1171875,0.0,1261.4375,1843.0,831.0,0.0,3,62,30.9609375,0.125,0.875,4.5625,8,4.5625,8.0,8,8,6.488896906375885e-05,1.569010665640235,85.32075723446906,33.66133567893121,0.0,0.0,0.0,85.32075723446906,0.0,1072,8192,87.72923542745411,0.00010675378143787384,4.45460668951273,0.0038170181214809418,57.88637598231435,150.10441670008004,3.950856626033783e-05,0.2059942318000153,0.09855583588262173,6.498755625271887e-06,587346,150.10441670008004,1956.4580873511593,,,,,,,
20,True,23704,0.07508861273527145,0.009164375691398163,0.14639326874748804,8.274332969904208e-06,-0.006969751626456855,-0.00828025394002907,-0.006969751626456855,1481.5,1.0,1.0,1.0,-1.661546677350998,2.9588784649968147,4950887.515625,0.41208742186427116,0.41208742186427116,0.10522617725105354,nan,nan,0.0016031083032430615,-5.6050944522212376e-05,8.491576011238067e-06,0.0,0.2,0.2,0.2,3.0,0.62109375,0.175907909374371,246.62862491607666,254.05078125,205.73925399780273,5e-06,20,0,0.375,1.0,0.0,0.375,1.0,0.0,-0.15609759092330933,2.4748666286468506,-1.6201815605163574,-0.15609759092330933,2.4748666286468506,-1.6201815605163574,3633.0625,8192.0,139.0,0.0859375,3633.0625,8192.0,139.0,0.0859375,0.0,1139.75,1944.0,779.0,0.0,3,62,34.4453125,0.375,0.625,3.0,8,3.0,8.0,8,8,3.156810998916626e-05,1.54131618142128,86.40608110651374,36.43537833604205,0.0,0.0,0.0,86.40608110651374,0.0,1130,8192,88.79285473749042,0.00010462477803230286,4.65190508775413,0.0038690995424985886,59.889277279376984,153.36763591878116,4.462338984012604e-05,0.19093923587514497,0.0980312926068503,6.333234371928548e-06,610920,153.36763591878116,1991.6848699536736,,,,,,,
21,True,29808,0.08278010040521622,0.0026118863679585047,0.41073496409808286,0.0,-0.002118977077770978,-0.0049454960389994085,-0.002118977077770978,1863.0,1.0,1.0,1.0,-1.4778554495424032,2.6426793970167637,4223004.251953125,0.20781263057142496,0.20781263057142496,0.28551784910336975,nan,nan,0.0009280129452235997,-0.00012379394836159463,0.0,0.0,0.2,0.2,0.2,3.0,0.421875,0.1684749631866319,246.62862491607666,254.05078125,204.8375701904297,5e-06,21,0,0.4453125,1.0,0.0,0.4453125,1.0,0.0,-0.16434167325496674,2.4748666286468506,-1.20761239528656,-0.16434167325496674,2.4748666286468506,-1.20761239528656,1885.109375,8192.0,97.0,0.0390625,1885.109375,8192.0,97.0,0.0390625,0.0,1223.0,1701.0,798.0,0.0,3,62,19.4296875,0.4375,0.5625,3.5625,8,3.5625,8.0,8,8,3.1050294637680054e-05,1.0313637349754572,78.22859091311693,17.69640575989615,0.0,0.0,0.0,78.22859091311693,0.0,1072,8192,80.504638729617,9.902380406856537e-05,3.198144579306245,0.004055866971611977,38.23865344375372,121.9766528327018,3.7165358662605286e-05,0.33363713448994586,0.09611614135339942,1.0194770161754223e-05,397838,121.9766528327018,1630.795692293911,,,,,,,
22,True,36104,0.08200568705797195,0.01307666566572152,0.4778955602669157,3.886792796947702e-06,0.001430186108336784,0.0024950659280875698,0.001430186108336784,2256.5,1.0,1.0,1.0,-2.033447543391958,3.178288519382477,4395279.234375,0.2591659417375922,0.2591659417375922,0.2580771185846784,nan,nan,0.0019000615284312516,-8.444103627880395e-05,4.041485340167128e-06,0.0,0.2,0.2,0.2,3.0,0.458984375,0.17020102448768246,246.62862491607666,254.05078125,205.06172561645508,5e-06,22,0,0.6328125,1.0,0.0,0.6328125,1.0,0.0,-0.25734418630599976,2.4748666286468506,-2.4748666286468506,-0.25734418630599976,2.4748666286468506,-2.4748666286468506,2264.6640625,8192.0,108.0,0.078125,2264.6640625,8192.0,108.0,0.078125,0.0,1241.0625,1873.0,819.0,0.0,3,62,20.71875,0.1875,0.8125,5.0625,8,5.0625,8.0,8,8,6.263330578804016e-05,1.1995375752449036,82.30950984172523,21.94141180954466,0.0,0.0,0.0,82.30950984172523,0.0,1375,8192,84.85723474435508,9.162537753582001e-05,3.5888670552521944,0.004309995099902153,43.47997609525919,131.96001998893917,3.8411468267440796e-05,0.29273531444148754,0.09689498230631398,9.604809764162994e-06,448733,131.96001998893917,1700.2611853105684,,,,,,,
23,True,34304,0.07633543759584427,0.020792864735994954,0.23431389080360532,1.3608066069537017e-06,-0.005756865286457469,-0.004656454824726097,-0.005756865286457469,2144.0,1.0,1.0,1.0,-1.7193568646907806,2.7811019718647003,3806294.08203125,0.5338856820017099,0.5338856820017099,0.15487419138261183,nan,nan,0.003202108393452363,-0.0001253187736693917,1.4347789942803502e-06,0.0,0.2,0.2,0.2,3.0,0.5556640625,0.1758902363427868,246.62862491607666,254.05078125,204.75270080566406,5e-06,23,0,0.4453125,1.0,0.0,0.4453125,1.0,0.0,-0.2749215066432953,2.4748666286468506,-2.4748666286468506,-0.2749215066432953,2.4748666286468506,-2.4748666286468506,3749.5625,8192.0,174.0,0.1171875,3749.5625,8192.0,174.0,0.1171875,0.0,1290.0,1986.0,874.0,0.0,3,62,33.8984375,0.3125,0.6875,3.5625,8,3.5625,8.0,8,8,6.90799206495285e-05,1.9584952853620052,88.26010101288557,38.52665071596857,0.0,0.0,0.0,88.26010101288557,0.0,1365,8192,90.70433200523257,0.00011599808931350708,4.880124319344759,0.003744630143046379,64.04526595212519,159.6635928954929,3.765709698200226e-05,0.18898940710839718,0.0992851344240652,5.805052123582124e-06,645064,159.6635928954929,2020.0722916908921,,,,,,,
24,True,33928,0.07555757462978363,0.0026521391700953245,0.3638256839476526,5.52100630102359e-07,0.0015940134981065057,0.003012131914147176,0.0015940134981065057,2120.5,1.0,1.0,1.0,-1.9440448097884655,3.037406213581562,4344947.609375,0.12324173096567392,0.12324173096567392,0.1906501551041343,nan,nan,0.0004665631049647345,-8.550359635961513e-05,5.644156431117153e-07,0.0,0.2,0.2,0.2,3.0,0.25048828125,0.1784111675995022,246.62862491607666,254.05078125,205.2547264099121,5e-06,24,0,0.34375,1.0,0.0,0.34375,1.0,0.0,-0.06268564611673355,2.4748666286468506,-0.7245674133300781,-0.06268564611673355,2.4748666286468506,-0.7245674133300781,3671.8046875,8192.0,130.0,0.1015625,3671.8046875,8192.0,130.0,0.1015625,0.0,1222.1875,1977.0,867.0,0.0,3,62,34.40625,0.5625,0.4375,2.75,8,2.75,8.0,8,8,3.408081829547882e-05,1.439733188599348,86.89342514239252,37.19061309970857,0.0,0.0,0.0,86.89342514239252,0.0,907,8192,89.10329120792449,8.824840188026428e-05,4.753930559381843,0.003926584497094154,60.76025968417525,154.65230515040457,3.867782652378082e-05,0.1895851010081565,0.0969943372600897,6.2681835622664815e-06,626431,154.65230515040457,2025.2882729125013,,,,,,,
25,True,27736,0.08540420979261398,0.005339388666470768,0.35414662200491875,1.2207237318762054e-06,0.00018440629355609417,0.00085769324505236,0.00018440629355609417,1733.5,1.0,1.0,1.0,-2.169109955430031,3.329575799405575,4883273.8515625,0.2408871161751449,0.2408871161751449,0.17843124129720678,nan,nan,0.0017435013724025339,0.00011409513365379098,1.2810201042157132e-06,0.0,0.2,0.2,0.2,3.0,0.4443359375,0.17075023494695818,246.62862491607666,254.05078125,205.89069366455078,5e-06,25,0,0.625,1.0,0.0,0.625,1.0,0.0,-0.14555805921554565,2.4748666286468506,-2.4748666286468506,-0.14555805921554565,2.4748666286468506,-2.4748666286468506,2486.59375,8192.0,119.0,0.078125,2486.59375,8192.0,119.0,0.078125,0.0,1163.3125,1789.0,783.0,0.0,3,62,23.65625,0.1875,0.8125,5.0,8,5.0,8.0,8,8,6.159022450447083e-05,1.2429761234670877,82.30473080649972,24.165397507007583,0.0,0.0,0.0,82.30473080649972,0.0,1066,8192,84.56597314588726,9.621120989322662e-05,3.694167772307992,0.0036678574979305267,46.339298805221915,134.6320558078587,3.673136234283447e-05,0.2656934471914619,0.09918769061966899,7.850924034715204e-06,467188,134.6320558078587,1735.0548396391991,,,,,,,
26,True,36472,0.07418721914291382,0.008921001783164684,0.6501220456557348,3.376123459020164e-06,-0.003545381297954009,-0.003988149168435484,-0.003545381297954009,2279.5,1.0,1.0,1.0,-2.366353999823332,3.4367011561989784,4002809.453125,0.30545356031507254,0.30545356031507254,0.23637007288875053,nan,nan,0.0017928697452589404,-0.00010613864438369092,3.599882916205388e-06,0.0,0.2,0.2,0.2,3.0,0.61328125,0.17363446901831145,246.62862491607666,254.05078125,206.45308303833008,5e-06,26,0,0.328125,1.0,0.0,0.328125,1.0,0.0,-0.24031144380569458,2.4748666286468506,-1.6201815605163574,-0.24031144380569458,2.4748666286468506,-1.6201815605163574,3152.1640625,8192.0,119.0,0.0625,3152.1640625,8192.0,119.0,0.0625,0.0,1273.0,1881.0,874.0,0.0,3,62,32.453125,0.375,0.625,2.625,8,2.625,8.0,8,8,6.01988285779953e-05,1.3340564612299204,84.70685661397874,31.200708475182182,0.0,0.0,0.0,84.70685661397874,0.0,1048,8192,87.13073961809278,9.89958643913269e-05,4.46822870709002,0.003761129453778267,55.63160504028201,147.27276560105383,3.582984209060669e-05,0.21594970622388085,0.0982160001841069,6.640165978624145e-06,566421,147.27276560105383,1923.0337587818983,,,,,,,
27,True,54376,0.07069090753793716,0.01574212768173311,0.4171694741817191,1.1176681482538697e-06,-0.00010545966142672114,-0.0009188994736177847,-0.00010545966142672114,3398.5,1.0,1.0,1.0,-1.5349563448689878,2.7020151801407337,4479893.625,0.2886497052386403,0.2886497052386403,0.2933872719336672,nan,nan,0.0022228673442441504,-2.4964749982814283e-05,1.2202979178255191e-06,0.0,0.2,0.2,0.2,3.0,0.5029296875,0.17223052671379838,246.62862491607666,254.05078125,204.9767608642578,5e-06,27,0,0.453125,1.0,0.0,0.453125,1.0,0.0,-0.34441736340522766,2.4748666286468506,-1.6201815605163574,-0.34441736340522766,2.4748666286468506,-1.6201815605163574,2643.6328125,8192.0,127.0,0.09375,2643.6328125,8192.0,127.0,0.09375,0.0,1445.75,2020.0,785.0,0.0,3,62,25.28125,0.3125,0.6875,3.625,8,3.625,8.0,8,8,6.558559834957123e-05,1.430497668683529,82.24470352195203,25.766621432616375,0.0,0.0,0.0,82.24470352195203,0.0,1061,8192,84.61032099276781,9.308010339736938e-05,4.074974862858653,0.003735162317752838,51.689834140241146,140.4125236403197,3.8757920265197754e-05,0.2500415827911042,0.09875006761075489,7.135784773743055e-06,523441,140.4125236403197,1863.9398624471876,,,,,,,
28,True,15168,0.0819045901298523,0.0009841697738011135,0.13396956769929602,6.725926482431532e-07,0.001217139302752912,0.00017596036195755005,0.001217139302752912,948.0,1.0,1.0,1.0,-0.4991048574447632,1.5354406535625458,4101535.9140625,0.0,0.0,0.1458068355438207,nan,nan,0.001086382451831014,3.416687877688673e-05,6.725926482431532e-07,0.0,0.2,0.2,0.2,3.0,0.353515625,0.17209233412456126,246.62862491607666,254.05078125,205.85102462768555,5e-06,28,0,0.5390625,1.0,0.0,0.5390625,1.0,0.0,-0.11349675059318542,1.6201815605163574,-1.6201815605163574,-0.11349675059318542,1.6201815605163574,-1.6201815605163574,2597.2421875,8192.0,132.0,0.0546875,2597.2421875,8192.0,132.0,0.0546875,0.0,1084.1875,1728.0,890.0,0.0,3,62,25.6953125,0.375,0.625,4.3125,8,4.3125,8.0,8,8,3.544241189956665e-05,1.3937125280499458,82.61570233292878,25.74902431918599,0.0,0.0,0.0,82.61570233292878,0.0,932,8192,84.75202890485525,9.077228605747223e-05,3.7114982828497887,0.003787226974964142,45.4384578038007,133.9352345969528,4.118308424949646e-05,0.2549339561038459,0.09642665532837044,8.037016391313968e-06,471223,133.9352345969528,1759.1450129536001,,,,,,,
29,True,30552,0.07929376512765884,0.0126988702777453,0.11017925798660144,3.7429257417898043e-06,-0.003364641379448585,-0.0012504197511589155,-0.003364641379448585,1909.5,1.0,1.0,1.0,-1.526856242766371,2.7919813953340054,5208429.3046875,0.4835767101030797,0.4835767101030797,0.13539501334414333,nan,nan,0.0026946023426717147,2.9926665774837602e-05,3.974241394644196e-06,0.0,0.2,0.2,0.2,3.0,0.638671875,0.1762668562039305,246.62862491607666,254.05078125,204.27191925048828,5e-06,29,0,0.5,1.0,0.0,0.5,1.0,0.0,-0.28186362981796265,2.4748666286468506,-2.4748666286468506,-0.28186362981796265,2.4748666286468506,-2.4748666286468506,3742.2421875,8192.0,121.0,0.1015625,3742.2421875,8192.0,121.0,0.1015625,0.0,1193.5625,1935.0,831.0,0.0,3,62,34.53125,0.1875,0.8125,4.0,8,4.0,8.0,8,8,3.4479424357414246e-05,1.28050497174263,88.25272328034043,38.30141972929414,0.0,0.0,0.0,88.25272328034043,0.0,1469,8192,90.63410315290093,0.00011575408279895782,4.830668171867728,0.0037301238626241684,62.45889223739505,157.95742008276284,4.2203813791275024e-05,0.18921248155643014,0.09886130560239045,5.904121925762751e-06,631783,157.95742008276284,1999.852237612431,,,,,,,
30,True,29016,0.08053216338157654,0.012802240808014176,0.21386699192225933,1.2537307156890165e-06,-0.0035775383294094354,-0.002291204029461369,-0.0035775383294094354,1813.5,1.0,1.0,1.0,-1.7961054407060146,2.9145820885896683,4079235.4375,0.4827057789079845,0.4827057789079845,0.13750752024201418,nan,nan,0.0019049069378525019,-4.647341796726323e-05,1.2923138115183974e-06,0.0,0.2,0.2,0.2,3.0,0.3857421875,0.17480892413929303,246.62862491607666,254.05078125,204.232177734375,5e-06,30,0,0.4140625,1.0,0.0,0.4140625,1.0,0.0,-0.1909978985786438,1.20761239528656,-2.4748666286468506,-0.1909978985786438,1.20761239528656,-2.4748666286468506,3318.1171875,8192.0,138.0,0.0625,3318.1171875,8192.0,138.0,0.0625,0.0,1198.125,1991.0,787.0,0.0,3,62,33.796875,0.4375,0.5625,3.3125,8,3.3125,8.0,8,8,6.038695573806763e-05,1.5204656664282084,83.68236293643713,33.33281740965322,0.0,0.0,0.0,83.68236293643713,0.0,1991,8192,86.04226951487362,0.00011491961777210236,4.383807178586721,0.004743311554193497,55.715763507410884,146.18949718400836,4.392676055431366e-05,0.20258634418256216,0.09638088134564805,8.205299888412304e-06,578079,146.18949718400836,1977.1564002042273,,,,,,,
