step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_gen,timing_per_token_ms_update_actor,timing_per_token_ms_adv,perf_total_num_tokens,perf_time_per_step,perf_throughput,val-aux_textcraft_reward_mean@1,val-core_textcraft_acc_mean@1,val-aux_num_turns_min,val-aux_num_turns_max,val-aux_num_turns_mean,timing_s_testing,timing_s_save_checkpoint
368,True,20408,0.06047019362449646,0.0013677682291017845,-6.635508634644793e-05,4.636486892195535e-06,0.0025659236271167174,-0.020882641983916983,-0.01831671856052708,1.0,1275.5,1.0,0.0,-2.149957586079836,3.629964381456375,5907991.6484375,0.1888309926725924,0.1888309926725924,0.2432573650405678,-0.020882641983916983,0.12456454639386208,0.0013677682291017845,-6.635508634644793e-05,4.636486892195535e-06,0.029345056042075157,1.8996276184916496,0.0,1.0,0.2,0.2,0.2,3.0,1.296875,0.15375113219076608,245.2322187423706,253.9921875,141.0420265197754,5e-06,368,1,0.703125,1.0,0.0,0.703125,1.0,0.0,-0.1727696806192398,1.20761239528656,-2.4748666286468506,-0.1727696806192398,1.20761239528656,-2.4748666286468506,839.0234375,3387.0,111.0,0.0,839.0234375,3387.0,111.0,0.0,0.0,1123.5,1847.0,800.0,0.0,3,62,17.46875,0.1875,0.8125,5.625,8,5.625,8.0,8,8,3.352668136358261e-05,1.222058018669486,26.8004948226735,7.876379994246236,0.0,0.0,0.0,26.8004948226735,0.0,963,3253,28.995180019177496,9.281467646360397e-05,2.1389777678996325,0.0036965785548090935,23.455185550265014,54.621371207758784,3.644730895757675e-05,0.26998631239049764,0.09337143883737462,1.4715503217752548e-05,251203,54.621371207758784,2299.4937187178984,,,,,,,
369,True,34024,0.06138324737548828,0.0016290347557514906,-8.827046576698194e-05,5.030226475355448e-06,0.015159383459831588,-0.006904522029799409,0.008254861197201535,1.0,2126.5,1.0,0.0,-1.9424855671823025,3.1877447552978992,4805591.0234375,0.05798288690857589,0.05798288690857589,0.3793971953669506,-0.006904522029799409,0.12238802240796323,0.0016290347557514906,-8.827046576698194e-05,5.030226475355448e-06,0.027635563485091552,1.639371618628502,0.0,1.0,0.2,0.2,0.2,3.0,0.92578125,0.15191832545247735,245.2322187423706,253.9921875,141.22335052490234,5e-06,369,1,0.78125,1.0,0.0,0.78125,1.0,0.0,-0.47800225019454956,0.35355237126350403,-2.4748666286468506,-0.47800225019454956,0.35355237126350403,-2.4748666286468506,627.7890625,8192.0,92.0,0.0078125,627.7890625,8192.0,92.0,0.0078125,0.0,1241.6875,1986.0,789.0,0.0,3,62,10.7109375,0.1875,0.8125,6.25,8,6.25,8.0,8,8,3.45129519701004e-05,1.0698015252128243,71.99344431702048,5.968547981712618,0.0,0.0,0.0,71.99344431702048,0.0,1583,8192,74.4021678371355,9.366404265165329e-05,2.0843554669991136,0.003791763447225094,22.826845281757414,99.34840359911323,4.073977470397949e-05,0.9258952902315355,0.09539286682751863,1.5845693134463164e-05,239293,99.34840359911323,1204.3122553110452,,,,,,,
370,True,17648,0.06813351064920425,0.0017175543507619295,0.00014529889904224547,1.2242898037584382e-05,0.01059295482991729,-0.014521364922984503,-0.0039284100639633834,1.0,1103.0,1.0,0.0,-1.7152109276503325,2.976723551750183,4680390.6484375,0.12738618440926075,0.12738618440926075,0.2607781540801515,-0.014521364922984503,0.26112557492488225,0.0017175543507619295,0.00014529889904224547,1.2242898037584382e-05,0.038834530394524336,1.4266202757135034,0.0,1.0,0.2,0.2,0.2,3.0,0.88671875,0.15068507910131584,245.2322187423706,253.9921875,141.7146453857422,5e-06,370,1,0.7890625,1.0,0.0,0.7890625,1.0,0.0,-0.30387383699417114,0.935412585735321,-2.4748666286468506,-0.30387383699417114,0.935412585735321,-2.4748666286468506,655.2109375,3629.0,81.0,0.0,655.2109375,3629.0,81.0,0.0,0.0,1060.1875,1599.0,783.0,0.0,3,62,14.265625,0.125,0.875,6.3125,8,6.3125,8.0,8,8,3.497861325740814e-05,0.9262384548783302,26.22935456596315,5.877605723151646,0.0,0.0,0.0,26.22935456596315,0.0,1103,3247,28.43153766449541,9.294133633375168e-05,1.9299262231215835,0.003613727167248726,20.649543796665967,51.04336155112833,3.798492252826691e-05,0.3390074482751906,0.09404495036533042,1.645812592395501e-05,219571,51.04336155112833,2150.8281716522874,,,,,,,
371,True,45888,0.06550917029380798,0.0008567619261157233,-0.00023688881890393532,0.0,0.003965416966821067,-0.004510639395448379,-0.0005452223995234817,1.0,2868.0,1.0,0.0,-2.323457960039377,3.4928063228726387,4573508.8125,0.04070283565670252,0.04070283565670252,0.4043474667789248,-0.004510639395448379,0.14613283481657835,0.0008567619261157233,-0.00023688881890393532,0.0,0.01191035658121109,2.062560874968767,0.0,1.0,0.2,0.2,0.2,3.0,0.693359375,0.15468403999572908,245.2322187423706,253.9921875,142.03761291503906,5e-06,371,1,0.8515625,1.0,0.0,0.8515625,1.0,0.0,-0.0904131531715393,0.5400605201721191,-2.4748666286468506,-0.0904131531715393,0.5400605201721191,-2.4748666286468506,630.0078125,4591.0,128.0,0.0,630.0078125,4591.0,128.0,0.0,0.0,1380.6875,1935.0,784.0,0.0,3,61,12.171875,0.125,0.875,6.8125,8,6.8125,8.0,8,8,3.171246498823166e-05,1.4853707160800695,39.74909341521561,6.158830922751804,0.0,0.0,0.0,39.74909341521561,0.0,1144,4591,41.94914422277361,8.41338187456131e-05,2.1705752136185765,0.003687998279929161,23.75991959311068,67.91452636756003,4.229601472616196e-05,0.520196230487886,0.09231849831607801,1.4329613434132164e-05,257369,67.91452636756003,1894.8008163017578,,,,,,,
372,True,31288,0.0614178292453289,0.0016515375245944597,-0.0003782734236210672,1.1061413260904374e-05,0.008037081599468365,0.0,0.008037081599468365,1.0,1955.5,1.0,0.0,-2.158788200467825,3.3635690584778786,5217653.3359375,0.0,0.0,0.38929946094830753,0.0,0.0,0.0016515375245944597,-0.0003782734236210672,1.1061413260904374e-05,0.0,1.9065731801092625,0.0,1.0,0.2,0.2,0.2,3.0,1.04296875,0.15272498683994215,245.2322187423706,253.9921875,140.79722595214844,5e-06,372,1,0.7578125,1.0,0.0,0.7578125,1.0,0.0,-0.26497212052345276,0.7245674133300781,-2.4748666286468506,-0.26497212052345276,0.7245674133300781,-2.4748666286468506,587.1171875,3526.0,91.0,0.0,587.1171875,3526.0,91.0,0.0,0.0,1199.875,1760.0,787.0,0.0,3,62,13.375,0.1875,0.8125,6.0625,8,6.0625,8.0,8,8,5.550403147935867e-05,0.9958161134272814,26.82070708461106,5.587066212799982,0.0,0.0,0.0,26.82070708461106,0.0,874,3526,29.03791161533445,8.523557335138321e-05,1.9525598734617233,0.0036491109058260918,21.11793461535126,52.15405989717692,3.644172102212906e-05,0.3863942145192273,0.092324893939936,1.5953443529963023e-05,228735,52.15405989717692,2192.878181017518,,,,,,,
373,True,30696,0.05798426270484924,0.00105583136974019,-0.0002132673732830881,4.111342832402443e-06,0.009587093256413937,-0.00951989326858893,6.719987140968442e-05,1.0,1918.5,1.0,0.0,-2.0734145026654005,3.319211259484291,4830573.921875,0.09595277719199657,0.09595277719199657,0.42355288993211815,-0.00951989326858893,0.09359341392047821,0.00105583136974019,-0.0002132673732830881,4.111342832402443e-06,0.016009468119591475,1.7185629177838564,0.0,1.0,0.2,0.2,0.2,3.0,0.7265625,0.15342289706780526,245.2322187423706,253.9921875,140.99571990966797,5e-06,373,1,0.71875,1.0,0.0,0.71875,1.0,0.0,-0.3802226185798645,1.6201815605163574,-2.4748666286468506,-0.3802226185798645,1.6201815605163574,-2.4748666286468506,785.796875,8192.0,99.0,0.0078125,785.796875,8192.0,99.0,0.0078125,0.0,1204.0625,1593.0,831.0,0.0,3,62,14.0859375,0.1875,0.8125,5.75,8,5.75,8.0,8,8,5.5577605962753296e-05,1.0731882890686393,70.64935162570328,7.026240836334182,0.0,0.0,0.0,70.64935162570328,0.0,1148,8192,72.86919266078621,8.608587086200714e-05,2.1459377827122808,0.00385128241032362,24.305107998661697,99.35365397948772,3.584381192922592e-05,0.72447547931823,0.09542566606725388,1.5120738786203562e-05,254702,99.35365397948772,1281.794829874023,,,,,,,
374,True,24928,0.06702600419521332,0.0014321975086204475,3.299609682017035e-05,1.5285776044038357e-05,0.012768811167916283,-0.011837442987598479,0.000931368354940787,1.0,1558.0,1.0,0.0,-2.0099433574359864,3.280286129564047,4406177.56640625,0.09924287488684058,0.09924287488684058,0.25996308488305164,-0.011837442987598479,0.2920216947672629,0.0014321975086204475,3.299609682017035e-05,1.5285776044038357e-05,0.024897547031287104,1.6880128040211275,0.0,1.0,0.2,0.2,0.2,3.0,0.931640625,0.15208130187314095,245.2322187423706,253.9921875,141.29987335205078,5e-06,374,1,0.921875,1.0,0.0,0.921875,1.0,0.0,-0.26353999972343445,0.935412585735321,-2.4748666286468506,-0.26353999972343445,0.935412585735321,-2.4748666286468506,662.28125,4011.0,106.0,0.0,662.28125,4011.0,106.0,0.0,0.0,1151.375,1914.0,800.0,0.0,3,62,14.328125,0.0,1.0,7.375,8,7.375,8.0,8,8,5.4805539548397064e-05,1.1210225159302354,31.15125665254891,6.331147213852091,0.0,0.0,0.0,31.15125665254891,0.0,980,4011,33.305892223492265,9.033828973770142e-05,1.9991939142346382,0.0037217941135168076,21.545872436836362,56.88345797918737,3.682635724544525e-05,0.3928878901464194,0.09281093283955219,1.6031988703399587e-05,232148,56.88345797918737,2040.5580835551416,,,,,,,
375,True,37216,0.06341329216957092,0.0003859449061565101,4.4472482841229066e-05,1.0235833542537875e-05,0.0015195764717645943,0.0,0.0015195764717645943,1.0,2326.0,1.0,0.0,-1.8908189806970768,3.0775985345244408,4462619.5546875,0.0,0.0,0.4708480416290929,0.0,0.0,0.0003859449061565101,4.4472482841229066e-05,1.0235833542537875e-05,0.0,1.6318629183369922,0.0,1.0,0.2,0.2,0.2,3.0,0.5166015625,0.14921296460165834,245.2322187423706,253.9921875,141.08327865600586,5e-06,375,1,0.734375,1.0,0.0,0.734375,1.0,0.0,-0.03632774204015732,0.5400605201721191,-1.6201815605163574,-0.03632774204015732,0.5400605201721191,-1.6201815605163574,397.34375,1972.0,128.0,0.0,397.34375,1972.0,128.0,0.0,0.0,1205.75,2003.0,891.0,0.0,3,62,8.484375,0.25,0.75,5.875,8,5.875,8.0,8,8,3.388803452253342e-05,1.3595758061856031,15.687477841973305,3.9236160354485037,0.0,0.0,0.0,15.687477841973305,0.0,905,1692,17.74666371103376,0.00012366194278001785,1.813260675407946,0.003735472448170185,19.14716676622629,38.741936448030174,3.725569695234299e-05,0.3489316498433693,0.09331159850204825,1.8204411626786998e-05,205196,38.741936448030174,2648.2413995394536,,,,,,,
376,True,39168,0.0733313113451004,0.001094950785045512,0.000279765421510092,0.0,0.013982515301904641,-0.011673814587993547,0.0023087007139110938,1.0,2448.0,1.0,0.0,-2.1728659868240356,3.3179165720939636,4875301.3125,0.11645290447631851,0.11645290447631851,0.4584504881641611,-0.011673814587993547,0.15600933925089694,0.001094950785045512,0.000279765421510092,0.0,0.03946896083652973,1.9033722765743732,0.0,1.0,0.2,0.2,0.2,3.0,0.986328125,0.15149862083969168,245.2322187423706,253.9921875,141.01501846313477,5e-06,376,1,0.7890625,1.0,0.0,0.7890625,1.0,0.0,-0.28915634751319885,0.35355237126350403,-2.4748666286468506,-0.28915634751319885,0.35355237126350403,-2.4748666286468506,518.3984375,3815.0,73.0,0.0,518.3984375,3815.0,73.0,0.0,0.0,1273.75,1880.0,822.0,0.0,3,61,9.015625,0.1875,0.8125,6.3125,8,6.3125,8.0,8,8,3.446266055107117e-05,0.8033950431272388,30.422146799974144,5.033998930295638,0.0,0.0,0.0,30.422146799974144,0.0,1327,3815,32.6747022876516,8.467677980661392e-05,1.9620281299576163,0.0037635592743754387,21.410882422700524,56.08209252264351,3.65646556019783e-05,0.4924226100166016,0.09333630821378201,1.640645730890141e-05,229395,56.08209252264351,2045.171548363502,,,,,,,
377,True,17880,0.06612855941057205,0.0014783910191908944,1.1589773180276097e-05,1.2842677506341715e-05,0.013242527114925906,-0.022961105103604496,-0.00971857807599008,1.0,1117.5,1.0,0.0,-1.2645063987001777,2.7253376208245754,6003893.4375,0.19288931507617235,0.19288931507617235,0.23218215514345353,-0.022961105103604496,0.23741258976806112,0.0014783910191908944,1.1589773180276097e-05,1.2842677506341715e-05,0.05747791100293398,1.1211780393496156,0.0,1.0,0.2,0.2,0.2,3.0,0.912109375,0.15243697851097815,245.2322187423706,253.9921875,141.20204544067383,5e-06,377,1,0.8125,1.0,0.0,0.8125,1.0,0.0,-0.33318808674812317,0.7245674133300781,-2.4748666286468506,-0.33318808674812317,0.7245674133300781,-2.4748666286468506,765.4765625,6016.0,118.0,0.0,765.4765625,6016.0,118.0,0.0,0.0,1089.875,1740.0,818.0,0.0,3,62,14.03125,0.125,0.875,6.5,8,6.5,8.0,8,8,4.356633871793747e-05,1.2998854331672192,50.89169632829726,7.17228869657265,0.0,0.0,0.0,50.89169632829726,0.0,1057,6016,53.04425102006644,9.661167860031128e-05,2.0485024377703667,0.0039835721254348755,22.503293991088867,77.6332830414176,3.984011709690094e-05,0.5413728275897004,0.09475669617486943,1.677399467517896e-05,237485,77.6332830414176,1529.530831984144,,,,,,,
378,True,32152,0.06086072698235512,0.0011057346528104972,-1.3481035239237826e-05,2.9200150493124966e-06,0.012231509885168634,-0.009200158863677643,0.003031350875971839,1.0,2009.5,1.0,0.0,-1.9095539264380932,3.119595877826214,4265633.5,0.07905976288020611,0.07905976288020611,0.3544012081943212,-0.009200158863677643,0.1967974657477508,0.0011057346528104972,-1.3481035239237826e-05,2.9200150493124966e-06,0.02529246945050545,1.6532947048544884,0.0,1.0,0.2,0.2,0.2,3.0,0.841796875,0.15223764505318121,245.2322187423706,253.9921875,140.79340362548828,5e-06,378,1,0.890625,1.0,0.0,0.890625,1.0,0.0,-0.3593636155128479,0.935412585735321,-2.4748666286468506,-0.3593636155128479,0.935412585735321,-2.4748666286468506,650.9765625,7600.0,80.0,0.0,650.9765625,7600.0,80.0,0.0,0.0,1221.6875,1724.0,858.0,0.0,3,61,11.59375,0.0625,0.9375,7.125,8,7.125,8.0,8,8,3.2949261367321014e-05,0.8775631915777922,56.866012821905315,6.079583850703784,0.0,0.0,0.0,56.866012821905315,0.0,1032,7600,59.10810052603483,9.697768837213516e-05,2.0424744626507163,0.003739522770047188,22.574513752013445,83.77483326382935,3.880355507135391e-05,0.7093681431267307,0.09417780381397427,1.5600780848003088e-05,239701,83.77483326382935,1430.6265417748875,,,,,,,
379,True,39304,0.06126239150762558,0.0030329956389323343,-0.00014259713304909383,3.686746822495479e-06,-0.0013086762046441436,-0.02876301018113736,-0.030071686604060233,1.0,2456.5,1.0,0.0,-2.0423349030315876,3.2231132984161377,4269776.5546875,0.265956335933879,0.265956335933879,0.34040881396287803,-0.02876301018113736,0.23146875743336967,0.0030329956389323343,-0.00014259713304909383,3.686746822495479e-06,0.059535861015319824,1.7538658268749714,0.0,1.0,0.2,0.2,0.2,3.0,1.16015625,0.1576012395299106,245.2322187423706,253.9921875,141.4180908203125,5e-06,379,1,0.8203125,1.0,0.0,0.8203125,1.0,0.0,-0.4333847463130951,0.7245674133300781,-2.4748666286468506,-0.4333847463130951,0.7245674133300781,-2.4748666286468506,1013.125,8192.0,99.0,0.0078125,1013.125,8192.0,99.0,0.0078125,0.0,1345.5,1932.0,906.0,0.0,3,62,19.1953125,0.0625,0.9375,6.5625,8,6.5625,8.0,8,8,3.395508974790573e-05,1.0316303633153439,72.30950289405882,9.544031325443939,0.0,0.0,0.0,72.30950289405882,0.0,1236,8192,74.46858174260706,9.001139551401138e-05,2.487553257495165,0.0037437165156006813,28.242600228637457,105.24000072386116,4.2605213820934296e-05,0.5742487796314548,0.09354828100534428,1.2400354137741406e-05,301904,105.24000072386116,1434.3595492371992,,,,,,,
380,True,33840,0.06732562184333801,0.0013247015158412978,-5.779022461638306e-05,5.968722007310134e-06,0.0018938936991617084,-0.006391401824657805,-0.0044975082273595035,1.0,2115.0,1.0,0.0,-1.7047506049275398,2.7071349807083607,4072934.3125,0.06217927485704422,0.06217927485704422,0.2610418116593826,-0.006391401824657805,0.11115359017037761,0.0013247015158412978,-5.779022461638306e-05,5.968722007310134e-06,0.012871929677203298,1.4685778375715017,0.0,1.0,0.2,0.2,0.2,3.0,0.703125,0.15806945072537254,245.2322187423706,253.9921875,141.230224609375,5e-06,380,1,0.9296875,1.0,0.0,0.9296875,1.0,0.0,-0.16734060645103455,0.935412585735321,-2.4748666286468506,-0.16734060645103455,0.935412585735321,-2.4748666286468506,913.9921875,4153.0,179.0,0.0,913.9921875,4153.0,179.0,0.0,0.0,1261.875,2016.0,798.0,0.0,3,62,18.21875,0.0,1.0,7.4375,8,7.4375,8.0,8,8,5.58728352189064e-05,1.7827263353392482,36.67037823237479,8.51344901118864,0.0,0.0,0.0,36.67037823237479,0.0,1278,4153,38.76892417669296,0.00012100115418434143,2.298654543235898,0.003759298473596573,25.6361712096259,66.74068792164326,4.275701940059662e-05,0.33138381735939487,0.09204724843767714,1.3497845591723749e-05,278511,66.74068792164326,2086.51580222686,,,,,,,
381,True,38184,0.06926875561475754,0.0013760586534772301,0.000282332222354853,8.30392184525408e-06,0.006492534666904248,-0.021653303898347076,-0.015160768904024735,1.0,2386.5,1.0,0.0,-2.3355833142995834,3.3728333339095116,4222578.4375,0.2160186687251553,0.2160186687251553,0.3041393330730475,-0.021653303898347076,0.3274115419098942,0.0013760586534772301,0.000282332222354853,8.30392184525408e-06,0.05988645786419511,2.0973175019025803,0.0,1.0,0.2,0.2,0.2,3.0,0.849609375,0.15851687280493132,245.2322187423706,253.9921875,140.92042922973633,5e-06,381,1,0.890625,1.0,0.0,0.890625,1.0,0.0,-0.3405383229255676,1.6201815605163574,-2.4748666286468506,-0.3405383229255676,1.6201815605163574,-2.4748666286468506,1026.5703125,8192.0,107.0,0.0078125,1026.5703125,8192.0,107.0,0.0078125,0.0,1306.375,1811.0,780.0,0.0,3,62,16.3671875,0.0,1.0,7.125,8,7.125,8.0,8,8,5.9390440583229065e-05,1.0963772712275386,66.72860225383192,9.667376920762763,0.0,0.0,0.0,66.72860225383192,0.0,1811,8192,68.95380523055792,9.415019303560257e-05,2.4238774282857776,0.0037264274433255196,27.97841776162386,99.39153437316418,3.793276846408844e-05,0.5247586032873259,0.09369331873812897,1.2478952783416616e-05,298617,99.39153437316418,1502.2255259630388,,,,,,,
382,True,42616,0.06049933657050133,0.0008999340961963753,-3.792121970036533e-05,1.2545427125587594e-05,0.011327194573823363,-0.010905002258368768,0.00042219230090267956,1.0,2663.5,1.0,0.0,-1.583456842112355,2.789052303880453,4523647.1640625,0.09922034805640578,0.09922034805640578,0.43877624980116325,-0.010905002258368768,0.2899258366118951,0.0008999340961963753,-3.792121970036533e-05,1.2545427125587594e-05,0.031151927658356726,1.3575530583038926,0.0,1.0,0.2,0.2,0.2,3.0,0.96484375,0.15173529456592313,245.2322187423706,253.9921875,141.06078720092773,5e-06,382,1,0.828125,1.0,0.0,0.828125,1.0,0.0,-0.24718470871448517,0.935412585735321,-2.4748666286468506,-0.24718470871448517,0.935412585735321,-2.4748666286468506,550.1640625,3573.0,85.0,0.0,550.1640625,3573.0,85.0,0.0,0.0,1298.5625,1913.0,894.0,0.0,3,62,11.3125,0.125,0.875,6.625,8,6.625,8.0,8,8,5.795154720544815e-05,0.9220188837498426,27.147434922866523,5.238344989826146,0.0,0.0,0.0,27.147434922866523,0.0,1590,3573,29.423882745206356,8.555874228477478e-05,2.013252559117973,0.003734012134373188,22.053091843612492,53.525302432477474,4.515983164310455e-05,0.41782824363764154,0.09319376024718236,1.5779494053648364e-05,236637,53.525302432477474,2210.5153006703617,,,,,,,
383,True,37360,0.06337842345237732,0.0022919777329661883,-0.00029624502394653973,1.8329361978430825e-05,-0.005166481714695692,-0.04333282480365597,-0.04849930660566315,1.0,2335.0,1.0,0.0,-2.042764689773321,3.2172805443406105,4205472.5,0.38743999879807234,0.38743999879807234,0.3933001747666568,-0.04333282480365597,0.29452820554157055,0.0022919777329661883,-0.00029624502394653973,1.8329361978430825e-05,0.07180645945481956,1.7262587547302246,0.0,1.0,0.2,0.2,0.2,3.0,1.056640625,0.1597998085168942,245.2322187423706,253.9921875,140.7099151611328,5e-06,383,1,0.6953125,1.0,0.0,0.6953125,1.0,0.0,-0.2576495409011841,2.4748666286468506,-2.4748666286468506,-0.2576495409011841,2.4748666286468506,-2.4748666286468506,1135.578125,8192.0,83.0,0.015625,1135.578125,8192.0,83.0,0.015625,0.0,1262.25,1783.0,962.0,0.0,3,62,21.90625,0.125,0.875,5.5625,8,5.5625,8.0,8,8,3.643054515123367e-05,0.8314083386212587,71.96022506803274,10.650845850352198,0.0,0.0,0.0,71.96022506803274,0.0,1001,8192,74.05200607515872,8.393079042434692e-05,2.4949504984542727,0.0037572812288999557,28.61868893261999,105.20004933793098,3.622937947511673e-05,0.5094597057883423,0.09324417582519333,1.2241811368686363e-05,306922,105.20004933793098,1458.754068708103,,,,,,,
384,True,35800,0.06260852515697479,0.0013576897763414308,-0.00015032694864203222,5.840030098624993e-06,0.016547256469493732,-0.011682652519084513,0.004864603950409219,1.0,2237.5,1.0,0.0,-1.2134300731122494,2.639701224863529,5327431.68359375,0.10846590250730515,0.10846590250730515,0.4050221600021828,-0.011682652519084513,0.10146693267431417,0.0013576897763414308,-0.00015032694864203222,5.840030098624993e-06,0.033859399147331715,1.0445845872163773,0.0,1.0,0.2,0.2,0.2,3.0,0.80078125,0.14972698807643553,245.2322187423706,253.9921875,140.98707962036133,5e-06,384,1,0.828125,1.0,0.0,0.828125,1.0,0.0,-0.4856157898902893,0.5400605201721191,-2.4748666286468506,-0.4856157898902893,0.5400605201721191,-2.4748666286468506,615.578125,8192.0,106.0,0.0078125,615.578125,8192.0,106.0,0.0078125,0.0,1258.0625,1894.0,891.0,0.0,3,62,10.6953125,0.125,0.875,6.625,8,6.625,8.0,8,8,3.085564821958542e-05,1.120172107592225,66.28157402388752,5.715885343721311,0.0,0.0,0.0,66.28157402388752,0.0,1744,8192,68.59051995445043,8.826982229948044e-05,2.0969734815880656,0.003809552639722824,23.19461643975228,93.91743511520326,3.709644079208374e-05,0.87050435254525,0.09671435307161143,1.5884652371814666e-05,239826,93.91743511520326,1276.7916825338068,,,,,,,
385,True,33968,0.06315857172012329,0.0023572532591060735,-0.0002814268530073605,1.0576029126241338e-05,0.006230896855413448,-0.030176551750628278,-0.023945654917042702,1.0,2123.0,1.0,0.0,-1.3208723105490208,2.8182798475027084,5916976.6484375,0.27068469021469355,0.27068469021469355,0.3583552610363201,-0.030176551750628278,0.23741560240491408,0.0023572532591060735,-0.0002814268530073605,1.0576029126241338e-05,0.08035536459647119,1.122183557599783,0.0,1.0,0.2,0.2,0.2,3.0,1.001953125,0.15377661638304485,245.2322187423706,253.9921875,140.83134841918945,5e-06,385,1,0.703125,1.0,0.0,0.703125,1.0,0.0,-0.38984233140945435,1.20761239528656,-2.4748666286468506,-0.38984233140945435,1.20761239528656,-2.4748666286468506,879.0703125,8192.0,76.0,0.0078125,879.0703125,8192.0,76.0,0.0078125,0.0,1234.25,1825.0,871.0,0.0,3,62,16.8046875,0.1875,0.8125,5.625,8,5.625,8.0,8,8,3.460794687271118e-05,0.8459917334839702,71.23807377554476,8.232024162738526,0.0,0.0,0.0,71.23807377554476,0.0,1682,8192,73.53018462471664,8.784327656030655e-05,2.29748865775764,0.003692702390253544,25.78860662598163,101.65082472469658,3.733299672603607e-05,0.6534796582390544,0.09533504602865614,1.3651142826393389e-05,270505,101.65082472469658,1330.5597900096498,,,,,,,
386,True,20592,0.06433044373989105,0.0010866279299079906,0.00018679355162021238,0.0,0.00500699202530086,-0.007577838085126132,-0.0025708460743771866,1.0,1287.0,1.0,0.0,-0.5546935945749283,2.0634660124778748,6493059.1015625,0.0682250284589827,0.0682250284589827,0.21921205582743197,-0.007577838085126132,0.1151561784150053,0.0010866279299079906,0.00018679355162021238,0.0,0.019327635294757783,0.4202269874513149,0.0,1.0,0.2,0.2,0.2,3.0,0.82421875,0.14978587580198796,245.2322187423706,253.9921875,140.91355895996094,5e-06,386,1,0.90625,1.0,0.0,0.90625,1.0,0.0,-0.13141204416751862,0.5400605201721191,-2.4748666286468506,-0.13141204416751862,0.5400605201721191,-2.4748666286468506,592.34375,2914.0,123.0,0.0,592.34375,2914.0,123.0,0.0,0.0,1081.875,1643.0,785.0,0.0,3,62,11.734375,0.0625,0.9375,7.25,8,7.25,8.0,8,8,3.411248326301575e-05,1.3549083210527897,22.179116341285408,5.754238150751917,0.0,0.0,0.0,22.179116341285408,0.0,1643,2914,24.368204629048705,8.690543472766876e-05,1.861118189059198,0.0036429213359951973,20.190762736834586,46.45248328335583,4.329998046159744e-05,0.32139547123514517,0.09421727828667562,1.6999166290224904e-05,214300,46.45248328335583,2306.658168227411,,,,,,,
